bom_id,sku_id,product_id,component_name,component_weight,recyclable,recycled_content_percentage,supplier_name,cost_per_component,hazardous_material_flag
BOM46366,SKU46366,46366,Keyboard,752,Yes,71,Tech Components,2686,Yes
BOM46367,SKU46367,46367,Keyboard,252,No,34,Tech Components,2890,Yes
BOM46368,SKU46368,46368,Keyboard,315,Yes,13,ABC Ltd,1419,No
BOM46369,SKU46369,46369,Keyboard,800,Yes,87,XYZ Pvt Ltd,1627,No
BOM46370,SKU46370,46370,Motherboard,247,No,81,Tech Components,4340,Yes
BOM46371,SKU46371,46371,Motherboard,873,No,80,ABC Ltd,2163,No
BOM46372,SKU46372,46372,Screen,797,No,23,ABC Ltd,3952,No
BOM46373,SKU46373,46373,Motherboard,749,Yes,43,XYZ Pvt Ltd,1644,Yes
BOM46374,SKU46374,46374,Motherboard,705,No,92,XYZ Pvt Ltd,4709,Yes
BOM46375,SKU46375,46375,Battery,349,Yes,55,ABC Ltd,3660,Yes
BOM46376,SKU46376,46376,Keyboard,923,Yes,17,ABC Ltd,506,No
BOM46377,SKU46377,46377,Keyboard,380,Yes,18,ABC Ltd,2026,No
BOM46378,SKU46378,46378,Screen,434,Yes,59,Tech Components,2773,No
BOM46379,SKU46379,46379,Screen,351,Yes,31,XYZ Pvt Ltd,2341,No
BOM46380,SKU46380,46380,Battery,151,No,25,XYZ Pvt Ltd,1499,Yes
BOM46381,SKU46381,46381,Motherboard,541,Yes,92,XYZ Pvt Ltd,4926,No
BOM46382,SKU46382,46382,Keyboard,709,Yes,33,XYZ Pvt Ltd,4659,Yes
BOM46383,SKU46383,46383,Keyboard,493,No,45,XYZ Pvt Ltd,4670,No
BOM46384,SKU46384,46384,Screen,354,Yes,36,XYZ Pvt Ltd,1559,No
BOM46385,SKU46385,46385,Battery,579,No,44,Tech Components,3992,Yes
BOM46386,SKU46386,46386,Battery,942,No,81,Tech Components,4140,No
BOM46387,SKU46387,46387,Screen,340,Yes,8,Tech Components,4443,No
BOM46388,SKU46388,46388,Screen,673,No,32,XYZ Pvt Ltd,2776,No
BOM46389,SKU46389,46389,Keyboard,995,No,3,XYZ Pvt Ltd,1781,No
BOM46390,SKU46390,46390,Battery,263,Yes,47,Tech Components,701,No
BOM46391,SKU46391,46391,Battery,627,Yes,19,Tech Components,549,Yes
BOM46392,SKU46392,46392,Motherboard,617,No,40,XYZ Pvt Ltd,4028,Yes
BOM46393,SKU46393,46393,Screen,268,Yes,44,XYZ Pvt Ltd,4821,Yes
BOM46394,SKU46394,46394,Battery,865,Yes,59,XYZ Pvt Ltd,3186,Yes
BOM46395,SKU46395,46395,Keyboard,836,Yes,98,Tech Components,4762,No
BOM46396,SKU46396,46396,Battery,564,Yes,74,XYZ Pvt Ltd,2857,No
BOM46397,SKU46397,46397,Battery,240,Yes,10,Tech Components,4934,Yes
BOM46398,SKU46398,46398,Keyboard,245,No,6,XYZ Pvt Ltd,4301,No
BOM46399,SKU46399,46399,Battery,296,No,46,XYZ Pvt Ltd,1070,Yes
BOM46400,SKU46400,46400,Battery,770,Yes,50,ABC Ltd,3802,Yes
BOM46401,SKU46401,46401,Keyboard,141,No,78,Tech Components,2146,No
BOM46402,SKU46402,46402,Battery,432,Yes,16,ABC Ltd,4621,Yes
BOM46403,SKU46403,46403,Motherboard,737,No,95,XYZ Pvt Ltd,4453,No
BOM46404,SKU46404,46404,Keyboard,636,No,17,XYZ Pvt Ltd,4602,No
BOM46405,SKU46405,46405,Battery,780,Yes,79,ABC Ltd,4822,Yes
BOM46406,SKU46406,46406,Screen,619,Yes,46,XYZ Pvt Ltd,1235,Yes
BOM46407,SKU46407,46407,Motherboard,949,Yes,92,XYZ Pvt Ltd,3580,Yes
BOM46408,SKU46408,46408,Keyboard,278,Yes,27,XYZ Pvt Ltd,1329,Yes
BOM46409,SKU46409,46409,Battery,112,Yes,97,Tech Components,3998,Yes
BOM46410,SKU46410,46410,Screen,954,Yes,49,XYZ Pvt Ltd,883,Yes
BOM46411,SKU46411,46411,Motherboard,637,No,84,Tech Components,3079,No
BOM46412,SKU46412,46412,Screen,167,Yes,37,ABC Ltd,4642,No
BOM46413,SKU46413,46413,Motherboard,415,No,1,XYZ Pvt Ltd,2726,Yes
BOM46414,SKU46414,46414,Motherboard,631,No,0,ABC Ltd,516,No
BOM46415,SKU46415,46415,Screen,362,No,31,Tech Components,1246,No
BOM46416,SKU46416,46416,Screen,467,No,19,XYZ Pvt Ltd,4399,Yes
BOM46417,SKU46417,46417,Motherboard,434,No,63,Tech Components,1360,No
BOM46418,SKU46418,46418,Motherboard,265,No,44,ABC Ltd,4422,No
BOM46419,SKU46419,46419,Battery,633,Yes,84,Tech Components,4209,Yes
BOM46420,SKU46420,46420,Motherboard,440,Yes,56,ABC Ltd,2171,Yes
BOM46421,SKU46421,46421,Keyboard,199,Yes,74,ABC Ltd,1154,No
BOM46422,SKU46422,46422,Motherboard,152,No,93,Tech Components,850,Yes
BOM46423,SKU46423,46423,Screen,100,Yes,82,ABC Ltd,1262,No
BOM46424,SKU46424,46424,Battery,744,Yes,69,Tech Components,3620,No
BOM46425,SKU46425,46425,Screen,426,Yes,36,ABC Ltd,3395,Yes
BOM46426,SKU46426,46426,Screen,347,Yes,63,XYZ Pvt Ltd,2185,No
BOM46427,SKU46427,46427,Motherboard,425,No,41,Tech Components,1810,No
BOM46428,SKU46428,46428,Keyboard,801,Yes,58,XYZ Pvt Ltd,4935,Yes
BOM46429,SKU46429,46429,Keyboard,665,Yes,85,Tech Components,4774,Yes
BOM46430,SKU46430,46430,Battery,980,No,75,XYZ Pvt Ltd,2267,Yes
BOM46431,SKU46431,46431,Battery,391,No,12,Tech Components,1226,Yes
BOM46432,SKU46432,46432,Keyboard,362,Yes,67,XYZ Pvt Ltd,4633,No
BOM46433,SKU46433,46433,Keyboard,915,No,89,ABC Ltd,3815,No
BOM46434,SKU46434,46434,Motherboard,587,Yes,65,Tech Components,2817,Yes
BOM46435,SKU46435,46435,Motherboard,994,Yes,8,XYZ Pvt Ltd,2008,Yes
BOM46436,SKU46436,46436,Keyboard,879,No,38,ABC Ltd,946,Yes
BOM46437,SKU46437,46437,Battery,740,No,84,XYZ Pvt Ltd,4585,Yes
BOM46438,SKU46438,46438,Motherboard,548,No,73,Tech Components,2098,No
BOM46439,SKU46439,46439,Motherboard,660,No,55,XYZ Pvt Ltd,4914,Yes
BOM46440,SKU46440,46440,Motherboard,230,No,38,XYZ Pvt Ltd,3340,No
BOM46441,SKU46441,46441,Motherboard,552,Yes,47,XYZ Pvt Ltd,1374,Yes
BOM46442,SKU46442,46442,Screen,654,Yes,14,ABC Ltd,2320,Yes
BOM46443,SKU46443,46443,Motherboard,284,No,31,Tech Components,801,No
BOM46444,SKU46444,46444,Keyboard,445,Yes,8,Tech Components,3857,Yes
BOM46445,SKU46445,46445,Motherboard,932,No,99,XYZ Pvt Ltd,4740,Yes
BOM46446,SKU46446,46446,Keyboard,409,No,75,ABC Ltd,726,Yes
BOM46447,SKU46447,46447,Keyboard,284,Yes,82,Tech Components,608,No
BOM46448,SKU46448,46448,Keyboard,374,No,88,XYZ Pvt Ltd,2330,Yes
BOM46449,SKU46449,46449,Motherboard,208,Yes,18,Tech Components,3883,No
BOM46450,SKU46450,46450,Screen,369,Yes,20,Tech Components,2188,Yes
BOM46451,SKU46451,46451,Keyboard,370,No,59,Tech Components,629,No
BOM46452,SKU46452,46452,Keyboard,340,Yes,84,ABC Ltd,4251,Yes
BOM46453,SKU46453,46453,Motherboard,735,No,71,ABC Ltd,3504,No
BOM46454,SKU46454,46454,Battery,898,No,63,Tech Components,1491,No
BOM46455,SKU46455,46455,Motherboard,636,No,66,XYZ Pvt Ltd,2979,Yes
BOM46456,SKU46456,46456,Screen,110,Yes,38,Tech Components,2560,Yes
BOM46457,SKU46457,46457,Keyboard,794,Yes,63,Tech Components,4970,No
BOM46458,SKU46458,46458,Motherboard,475,No,40,Tech Components,3108,No
BOM46459,SKU46459,46459,Motherboard,884,No,4,XYZ Pvt Ltd,4095,Yes
BOM46460,SKU46460,46460,Battery,927,No,53,Tech Components,2920,No
BOM46461,SKU46461,46461,Keyboard,288,No,100,XYZ Pvt Ltd,2729,Yes
BOM46462,SKU46462,46462,Motherboard,660,Yes,47,ABC Ltd,4760,Yes
BOM46463,SKU46463,46463,Motherboard,368,Yes,80,XYZ Pvt Ltd,932,Yes
BOM46464,SKU46464,46464,Keyboard,543,Yes,90,Tech Components,1363,Yes
BOM46465,SKU46465,46465,Keyboard,566,Yes,82,XYZ Pvt Ltd,2084,Yes
BOM46466,SKU46466,46466,Battery,416,Yes,89,XYZ Pvt Ltd,707,No
BOM46467,SKU46467,46467,Motherboard,839,Yes,72,XYZ Pvt Ltd,4307,No
BOM46468,SKU46468,46468,Motherboard,940,No,77,ABC Ltd,2474,No
BOM46469,SKU46469,46469,Motherboard,526,No,73,ABC Ltd,1717,No
BOM46470,SKU46470,46470,Keyboard,411,Yes,27,ABC Ltd,2240,No
BOM46471,SKU46471,46471,Keyboard,116,No,81,ABC Ltd,2612,Yes
BOM46472,SKU46472,46472,Battery,869,Yes,12,XYZ Pvt Ltd,1613,No
BOM46473,SKU46473,46473,Screen,520,No,10,XYZ Pvt Ltd,4895,No
BOM46474,SKU46474,46474,Keyboard,376,Yes,26,Tech Components,4073,No
BOM46475,SKU46475,46475,Screen,727,No,0,ABC Ltd,4914,Yes
BOM46476,SKU46476,46476,Screen,399,Yes,61,ABC Ltd,3753,Yes
BOM46477,SKU46477,46477,Screen,629,Yes,40,XYZ Pvt Ltd,2378,Yes
BOM46478,SKU46478,46478,Motherboard,410,Yes,0,XYZ Pvt Ltd,2086,Yes
BOM46479,SKU46479,46479,Keyboard,815,Yes,88,ABC Ltd,2206,Yes
BOM46480,SKU46480,46480,Keyboard,277,No,56,XYZ Pvt Ltd,4451,No
BOM46481,SKU46481,46481,Keyboard,239,Yes,16,XYZ Pvt Ltd,2651,No
BOM46482,SKU46482,46482,Screen,606,Yes,92,Tech Components,2106,Yes
BOM46483,SKU46483,46483,Keyboard,426,Yes,56,XYZ Pvt Ltd,3561,No
BOM46484,SKU46484,46484,Keyboard,474,No,18,Tech Components,1969,No
BOM46485,SKU46485,46485,Battery,150,Yes,36,Tech Components,2731,No
BOM46486,SKU46486,46486,Keyboard,857,No,13,XYZ Pvt Ltd,1022,Yes
BOM46487,SKU46487,46487,Screen,236,Yes,78,ABC Ltd,2799,No
BOM46488,SKU46488,46488,Battery,750,No,27,XYZ Pvt Ltd,2042,No
BOM46489,SKU46489,46489,Battery,933,Yes,18,Tech Components,818,No
BOM46490,SKU46490,46490,Motherboard,983,Yes,43,Tech Components,983,Yes
BOM46491,SKU46491,46491,Battery,291,No,3,ABC Ltd,3089,No
BOM46492,SKU46492,46492,Motherboard,441,No,3,Tech Components,1256,No
BOM46493,SKU46493,46493,Battery,253,No,75,XYZ Pvt Ltd,1767,No
BOM46494,SKU46494,46494,Keyboard,700,No,35,XYZ Pvt Ltd,4191,Yes
BOM46495,SKU46495,46495,Keyboard,435,No,21,ABC Ltd,2142,Yes
BOM46496,SKU46496,46496,Battery,439,No,89,Tech Components,4422,No
BOM46497,SKU46497,46497,Screen,887,No,12,Tech Components,4798,No
BOM46498,SKU46498,46498,Motherboard,312,No,13,Tech Components,2919,No
BOM46499,SKU46499,46499,Motherboard,542,No,4,ABC Ltd,3052,No
BOM46500,SKU46500,46500,Screen,329,Yes,79,ABC Ltd,4346,Yes
BOM46501,SKU46501,46501,Motherboard,958,Yes,35,XYZ Pvt Ltd,4969,No
BOM46502,SKU46502,46502,Keyboard,368,No,10,Tech Components,771,No
BOM46503,SKU46503,46503,Battery,955,Yes,30,Tech Components,4894,No
BOM46504,SKU46504,46504,Battery,157,Yes,86,XYZ Pvt Ltd,1681,No
BOM46505,SKU46505,46505,Keyboard,318,Yes,14,ABC Ltd,2499,Yes
BOM46506,SKU46506,46506,Battery,410,No,42,XYZ Pvt Ltd,3825,No
BOM46507,SKU46507,46507,Keyboard,696,Yes,86,ABC Ltd,966,No
BOM46508,SKU46508,46508,Screen,350,Yes,32,ABC Ltd,1076,Yes
BOM46509,SKU46509,46509,Screen,710,No,78,XYZ Pvt Ltd,1565,No
BOM46510,SKU46510,46510,Keyboard,349,Yes,1,Tech Components,2820,No
BOM46511,SKU46511,46511,Battery,316,Yes,58,XYZ Pvt Ltd,1277,Yes
BOM46512,SKU46512,46512,Battery,105,Yes,20,ABC Ltd,3676,No
BOM46513,SKU46513,46513,Motherboard,586,No,76,XYZ Pvt Ltd,4374,Yes
BOM46514,SKU46514,46514,Motherboard,586,Yes,10,Tech Components,825,Yes
BOM46515,SKU46515,46515,Motherboard,168,No,91,ABC Ltd,2914,Yes
BOM46516,SKU46516,46516,Screen,508,Yes,21,ABC Ltd,2963,No
BOM46517,SKU46517,46517,Motherboard,920,No,45,Tech Components,957,No
BOM46518,SKU46518,46518,Screen,268,Yes,7,XYZ Pvt Ltd,3444,No
BOM46519,SKU46519,46519,Keyboard,772,Yes,44,ABC Ltd,1175,Yes
BOM46520,SKU46520,46520,Battery,801,Yes,66,Tech Components,2212,Yes
BOM46521,SKU46521,46521,Screen,330,Yes,52,ABC Ltd,4358,Yes
BOM46522,SKU46522,46522,Battery,258,Yes,49,XYZ Pvt Ltd,4430,No
BOM46523,SKU46523,46523,Battery,783,Yes,57,Tech Components,2767,No
BOM46524,SKU46524,46524,Screen,857,Yes,30,XYZ Pvt Ltd,3795,Yes
BOM46525,SKU46525,46525,Screen,398,No,38,ABC Ltd,1048,No
BOM46526,SKU46526,46526,Battery,230,Yes,3,ABC Ltd,2361,Yes
BOM46527,SKU46527,46527,Battery,250,No,91,ABC Ltd,3861,Yes
BOM46528,SKU46528,46528,Battery,711,Yes,27,Tech Components,4192,No
BOM46529,SKU46529,46529,Screen,284,No,88,XYZ Pvt Ltd,2628,Yes
BOM46530,SKU46530,46530,Battery,623,No,99,ABC Ltd,2222,No
BOM46531,SKU46531,46531,Screen,587,No,98,Tech Components,1711,No
BOM46532,SKU46532,46532,Keyboard,886,Yes,15,Tech Components,4625,No
BOM46533,SKU46533,46533,Keyboard,737,Yes,8,Tech Components,4067,No
BOM46534,SKU46534,46534,Battery,709,Yes,49,ABC Ltd,4794,Yes
BOM46535,SKU46535,46535,Screen,755,Yes,78,Tech Components,1767,Yes
BOM46536,SKU46536,46536,Motherboard,845,Yes,49,XYZ Pvt Ltd,2381,No
BOM46537,SKU46537,46537,Battery,619,No,19,XYZ Pvt Ltd,2213,No
BOM46538,SKU46538,46538,Keyboard,686,No,21,ABC Ltd,4102,Yes
BOM46539,SKU46539,46539,Battery,440,No,60,XYZ Pvt Ltd,3915,Yes
BOM46540,SKU46540,46540,Keyboard,526,No,63,Tech Components,2537,Yes
BOM46541,SKU46541,46541,Battery,794,Yes,76,Tech Components,3818,Yes
BOM46542,SKU46542,46542,Screen,214,No,31,Tech Components,1802,No
BOM46543,SKU46543,46543,Battery,546,Yes,10,ABC Ltd,665,Yes
BOM46544,SKU46544,46544,Battery,309,Yes,31,ABC Ltd,3038,No
BOM46545,SKU46545,46545,Battery,997,No,58,XYZ Pvt Ltd,1358,Yes
BOM46546,SKU46546,46546,Battery,933,No,15,ABC Ltd,1360,No
BOM46547,SKU46547,46547,Screen,163,Yes,94,Tech Components,2867,Yes
BOM46548,SKU46548,46548,Battery,823,No,82,ABC Ltd,3390,Yes
BOM46549,SKU46549,46549,Keyboard,632,No,28,Tech Components,4141,No
BOM46550,SKU46550,46550,Keyboard,898,Yes,81,ABC Ltd,1139,No
BOM46551,SKU46551,46551,Motherboard,254,Yes,43,XYZ Pvt Ltd,1016,No
BOM46552,SKU46552,46552,Screen,138,Yes,22,Tech Components,1759,Yes
BOM46553,SKU46553,46553,Motherboard,100,Yes,49,Tech Components,2957,Yes
BOM46554,SKU46554,46554,Battery,263,Yes,60,XYZ Pvt Ltd,2929,Yes
BOM46555,SKU46555,46555,Battery,754,Yes,54,Tech Components,3696,No
BOM46556,SKU46556,46556,Screen,891,No,6,XYZ Pvt Ltd,637,No
BOM46557,SKU46557,46557,Battery,220,Yes,32,XYZ Pvt Ltd,2003,No
BOM46558,SKU46558,46558,Motherboard,538,No,21,Tech Components,1022,No
BOM46559,SKU46559,46559,Battery,797,No,74,XYZ Pvt Ltd,2442,No
BOM46560,SKU46560,46560,Battery,149,No,69,ABC Ltd,1661,Yes
BOM46561,SKU46561,46561,Battery,583,No,45,Tech Components,679,Yes
BOM46562,SKU46562,46562,Battery,107,Yes,38,Tech Components,3156,Yes
BOM46563,SKU46563,46563,Screen,939,No,56,XYZ Pvt Ltd,2864,Yes
BOM46564,SKU46564,46564,Battery,579,Yes,37,ABC Ltd,4615,No
BOM46565,SKU46565,46565,Keyboard,775,No,91,ABC Ltd,4242,No
BOM46566,SKU46566,46566,Motherboard,399,No,3,ABC Ltd,2443,Yes
BOM46567,SKU46567,46567,Keyboard,908,Yes,89,Tech Components,4616,Yes
BOM46568,SKU46568,46568,Motherboard,446,Yes,43,XYZ Pvt Ltd,953,No
BOM46569,SKU46569,46569,Motherboard,130,No,82,ABC Ltd,4250,No
BOM46570,SKU46570,46570,Keyboard,281,Yes,75,ABC Ltd,3380,Yes
BOM46571,SKU46571,46571,Keyboard,653,No,64,XYZ Pvt Ltd,4364,Yes
BOM46572,SKU46572,46572,Screen,127,Yes,48,XYZ Pvt Ltd,2798,No
BOM46573,SKU46573,46573,Battery,366,No,19,ABC Ltd,4300,Yes
BOM46574,SKU46574,46574,Battery,706,Yes,77,Tech Components,2576,No
BOM46575,SKU46575,46575,Screen,103,Yes,97,Tech Components,1490,No
BOM46576,SKU46576,46576,Keyboard,971,Yes,57,XYZ Pvt Ltd,4923,Yes
BOM46577,SKU46577,46577,Keyboard,932,No,24,XYZ Pvt Ltd,1282,Yes
BOM46578,SKU46578,46578,Battery,527,Yes,33,XYZ Pvt Ltd,4700,No
BOM46579,SKU46579,46579,Battery,147,No,70,Tech Components,1829,No
BOM46580,SKU46580,46580,Battery,315,No,3,ABC Ltd,1739,Yes
BOM46581,SKU46581,46581,Battery,766,No,62,Tech Components,1130,No
BOM46582,SKU46582,46582,Keyboard,168,Yes,82,Tech Components,1464,Yes
BOM46583,SKU46583,46583,Motherboard,166,Yes,73,ABC Ltd,2649,Yes
BOM46584,SKU46584,46584,Screen,138,No,81,Tech Components,3983,No
BOM46585,SKU46585,46585,Keyboard,818,Yes,74,Tech Components,1829,Yes
BOM46586,SKU46586,46586,Keyboard,809,Yes,54,XYZ Pvt Ltd,3421,No
BOM46587,SKU46587,46587,Battery,421,Yes,22,XYZ Pvt Ltd,4166,No
BOM46588,SKU46588,46588,Motherboard,146,No,90,ABC Ltd,4115,Yes
BOM46589,SKU46589,46589,Motherboard,229,Yes,90,ABC Ltd,3549,No
BOM46590,SKU46590,46590,Battery,226,Yes,98,Tech Components,4415,No
BOM46591,SKU46591,46591,Battery,603,No,32,ABC Ltd,4565,Yes
BOM46592,SKU46592,46592,Screen,510,Yes,15,XYZ Pvt Ltd,2196,Yes
BOM46593,SKU46593,46593,Motherboard,284,No,72,ABC Ltd,1819,No
BOM46594,SKU46594,46594,Keyboard,789,Yes,60,Tech Components,4268,Yes
BOM46595,SKU46595,46595,Keyboard,997,No,57,ABC Ltd,2908,No
BOM46596,SKU46596,46596,Keyboard,939,Yes,90,XYZ Pvt Ltd,658,No
BOM46597,SKU46597,46597,Keyboard,110,No,52,XYZ Pvt Ltd,3221,No
BOM46598,SKU46598,46598,Motherboard,255,Yes,60,XYZ Pvt Ltd,2892,No
BOM46599,SKU46599,46599,Battery,955,No,69,XYZ Pvt Ltd,4667,Yes
BOM46600,SKU46600,46600,Screen,200,Yes,29,XYZ Pvt Ltd,2923,Yes
BOM46601,SKU46601,46601,Keyboard,526,No,34,XYZ Pvt Ltd,4331,No
BOM46602,SKU46602,46602,Battery,134,Yes,91,Tech Components,3103,No
BOM46603,SKU46603,46603,Keyboard,272,No,4,Tech Components,1461,Yes
BOM46604,SKU46604,46604,Motherboard,240,Yes,32,Tech Components,1289,No
BOM46605,SKU46605,46605,Screen,234,No,63,Tech Components,4278,No
BOM46606,SKU46606,46606,Battery,691,Yes,62,ABC Ltd,1402,Yes
BOM46607,SKU46607,46607,Keyboard,549,Yes,84,XYZ Pvt Ltd,1130,Yes
BOM46608,SKU46608,46608,Motherboard,197,No,46,Tech Components,2440,Yes
BOM46609,SKU46609,46609,Screen,830,No,73,XYZ Pvt Ltd,625,Yes
BOM46610,SKU46610,46610,Keyboard,772,Yes,58,ABC Ltd,1864,Yes
BOM46611,SKU46611,46611,Screen,791,No,37,XYZ Pvt Ltd,3214,No
BOM46612,SKU46612,46612,Motherboard,172,Yes,71,Tech Components,3213,No
BOM46613,SKU46613,46613,Keyboard,891,No,4,XYZ Pvt Ltd,2771,No
BOM46614,SKU46614,46614,Battery,395,Yes,86,ABC Ltd,3375,No
BOM46615,SKU46615,46615,Motherboard,676,Yes,21,ABC Ltd,1206,No
BOM46616,SKU46616,46616,Keyboard,804,Yes,24,XYZ Pvt Ltd,4700,Yes
BOM46617,SKU46617,46617,Motherboard,642,No,48,Tech Components,688,Yes
BOM46618,SKU46618,46618,Motherboard,505,Yes,25,Tech Components,965,No
BOM46619,SKU46619,46619,Battery,717,Yes,13,Tech Components,1632,Yes
BOM46620,SKU46620,46620,Keyboard,887,Yes,89,ABC Ltd,754,Yes
BOM46621,SKU46621,46621,Motherboard,398,Yes,47,XYZ Pvt Ltd,4545,Yes
BOM46622,SKU46622,46622,Motherboard,676,Yes,2,XYZ Pvt Ltd,2148,No
BOM46623,SKU46623,46623,Keyboard,153,No,79,XYZ Pvt Ltd,2221,No
BOM46624,SKU46624,46624,Screen,282,No,1,ABC Ltd,683,Yes
BOM46625,SKU46625,46625,Battery,782,Yes,10,XYZ Pvt Ltd,915,No
BOM46626,SKU46626,46626,Screen,994,No,2,ABC Ltd,4841,Yes
BOM46627,SKU46627,46627,Screen,314,No,6,ABC Ltd,3216,No
BOM46628,SKU46628,46628,Motherboard,906,Yes,8,Tech Components,3196,No
BOM46629,SKU46629,46629,Keyboard,652,No,86,Tech Components,4642,Yes
BOM46630,SKU46630,46630,Screen,419,Yes,29,ABC Ltd,4451,No
BOM46631,SKU46631,46631,Motherboard,798,Yes,32,Tech Components,2993,Yes
BOM46632,SKU46632,46632,Keyboard,513,Yes,91,ABC Ltd,1843,Yes
BOM46633,SKU46633,46633,Battery,914,Yes,77,ABC Ltd,1569,Yes
BOM46634,SKU46634,46634,Battery,574,No,42,XYZ Pvt Ltd,2544,No
BOM46635,SKU46635,46635,Battery,614,Yes,10,ABC Ltd,3074,Yes
BOM46636,SKU46636,46636,Battery,864,Yes,51,Tech Components,4724,Yes
BOM46637,SKU46637,46637,Screen,565,No,19,Tech Components,3283,Yes
BOM46638,SKU46638,46638,Keyboard,717,Yes,11,Tech Components,1186,Yes
BOM46639,SKU46639,46639,Keyboard,122,No,55,ABC Ltd,1479,No
BOM46640,SKU46640,46640,Motherboard,890,Yes,8,Tech Components,1063,Yes
BOM46641,SKU46641,46641,Screen,723,Yes,72,ABC Ltd,3395,No
BOM46642,SKU46642,46642,Screen,832,Yes,81,XYZ Pvt Ltd,1949,No
BOM46643,SKU46643,46643,Battery,434,No,25,Tech Components,1243,No
BOM46644,SKU46644,46644,Battery,968,No,10,XYZ Pvt Ltd,2505,No
BOM46645,SKU46645,46645,Battery,766,Yes,74,Tech Components,2688,Yes
BOM46646,SKU46646,46646,Screen,942,No,94,XYZ Pvt Ltd,578,No
BOM46647,SKU46647,46647,Motherboard,215,No,90,XYZ Pvt Ltd,626,Yes
BOM46648,SKU46648,46648,Keyboard,949,No,9,XYZ Pvt Ltd,2602,Yes
BOM46649,SKU46649,46649,Motherboard,592,No,53,XYZ Pvt Ltd,1645,No
BOM46650,SKU46650,46650,Motherboard,434,No,93,ABC Ltd,3104,Yes
BOM46651,SKU46651,46651,Motherboard,157,No,70,XYZ Pvt Ltd,749,No
BOM46652,SKU46652,46652,Screen,720,Yes,87,Tech Components,4910,No
BOM46653,SKU46653,46653,Motherboard,853,No,9,Tech Components,3210,Yes
BOM46654,SKU46654,46654,Screen,233,Yes,74,ABC Ltd,3064,No
BOM46655,SKU46655,46655,Keyboard,205,No,85,ABC Ltd,1789,Yes
BOM46656,SKU46656,46656,Keyboard,819,Yes,93,ABC Ltd,2144,No
BOM46657,SKU46657,46657,Battery,411,Yes,53,XYZ Pvt Ltd,3066,Yes
BOM46658,SKU46658,46658,Keyboard,122,No,32,XYZ Pvt Ltd,2892,No
BOM46659,SKU46659,46659,Battery,839,No,13,XYZ Pvt Ltd,3037,No
BOM46660,SKU46660,46660,Motherboard,184,Yes,85,ABC Ltd,2083,No
BOM46661,SKU46661,46661,Motherboard,753,Yes,41,Tech Components,4896,Yes
BOM46662,SKU46662,46662,Keyboard,701,No,14,Tech Components,2862,No
BOM46663,SKU46663,46663,Keyboard,542,No,29,ABC Ltd,3305,No
BOM46664,SKU46664,46664,Battery,836,Yes,54,Tech Components,1113,No
BOM46665,SKU46665,46665,Motherboard,419,No,75,ABC Ltd,3526,Yes
BOM46666,SKU46666,46666,Screen,315,Yes,0,ABC Ltd,1164,Yes
BOM46667,SKU46667,46667,Keyboard,598,Yes,99,Tech Components,4374,No
BOM46668,SKU46668,46668,Keyboard,474,No,41,XYZ Pvt Ltd,2501,No
BOM46669,SKU46669,46669,Keyboard,167,No,29,Tech Components,4679,Yes
BOM46670,SKU46670,46670,Keyboard,293,No,7,ABC Ltd,1187,No
BOM46671,SKU46671,46671,Battery,299,No,93,XYZ Pvt Ltd,2880,No
BOM46672,SKU46672,46672,Keyboard,717,No,72,Tech Components,2544,Yes
BOM46673,SKU46673,46673,Battery,322,Yes,67,Tech Components,4242,No
BOM46674,SKU46674,46674,Keyboard,557,Yes,42,XYZ Pvt Ltd,4906,Yes
BOM46675,SKU46675,46675,Screen,613,Yes,82,Tech Components,2054,No
BOM46676,SKU46676,46676,Motherboard,510,No,49,XYZ Pvt Ltd,1230,Yes
BOM46677,SKU46677,46677,Screen,133,No,36,Tech Components,2765,Yes
BOM46678,SKU46678,46678,Screen,654,No,20,ABC Ltd,1644,Yes
BOM46679,SKU46679,46679,Motherboard,756,No,21,XYZ Pvt Ltd,1396,Yes
BOM46680,SKU46680,46680,Battery,127,Yes,21,Tech Components,716,No
BOM46681,SKU46681,46681,Screen,461,Yes,89,XYZ Pvt Ltd,2730,Yes
BOM46682,SKU46682,46682,Motherboard,195,Yes,58,Tech Components,3823,No
BOM46683,SKU46683,46683,Battery,813,No,65,ABC Ltd,2554,No
BOM46684,SKU46684,46684,Keyboard,736,Yes,21,ABC Ltd,2438,Yes
BOM46685,SKU46685,46685,Motherboard,649,No,51,ABC Ltd,1014,No
BOM46686,SKU46686,46686,Battery,255,Yes,46,ABC Ltd,3707,Yes
BOM46687,SKU46687,46687,Battery,785,No,100,ABC Ltd,4548,No
BOM46688,SKU46688,46688,Battery,745,No,75,XYZ Pvt Ltd,1449,Yes
BOM46689,SKU46689,46689,Battery,173,Yes,33,ABC Ltd,4809,No
BOM46690,SKU46690,46690,Screen,227,Yes,61,ABC Ltd,1763,Yes
BOM46691,SKU46691,46691,Motherboard,442,Yes,31,XYZ Pvt Ltd,949,No
BOM46692,SKU46692,46692,Keyboard,122,Yes,34,ABC Ltd,3721,No
BOM46693,SKU46693,46693,Screen,598,Yes,27,Tech Components,2899,Yes
BOM46694,SKU46694,46694,Motherboard,302,No,61,XYZ Pvt Ltd,4661,No
BOM46695,SKU46695,46695,Screen,837,No,34,XYZ Pvt Ltd,1601,No
BOM46696,SKU46696,46696,Screen,782,No,6,ABC Ltd,2881,No
