warranty_id,sku_id,product_id,warranty_period_months,warranty_start_date,warranty_end_date,warranty_type,coverage_details,service_center_available,claim_status,last_service_date
WAR38973,SKU38973,38973,12,11-03-2025,06-03-2026,Manufacturer,Parts and Service,Yes,Expired,07-09-2025
WAR38974,SKU38974,38974,12,19-10-2024,14-10-2025,Seller,Parts and Service,No,Expired,17-04-2025
WAR38975,SKU38975,38975,24,09-12-2024,29-11-2026,Seller,Parts and Service,No,Active,04-12-2025
WAR38976,SKU38976,38976,6,27-02-2023,26-08-2023,Manufacturer,Parts and Service,No,Expired,28-05-2023
WAR38977,SKU38977,38977,6,08-12-2023,05-06-2024,Seller,Parts and Service,Yes,Expired,07-03-2024
WAR38978,SKU38978,38978,12,06-09-2022,01-09-2023,Seller,Parts and Service,No,Active,05-03-2023
WAR38979,SKU38979,38979,24,26-04-2024,16-04-2026,Manufacturer,Parts and Service,No,Active,21-04-2025
WAR38980,SKU38980,38980,12,23-08-2024,18-08-2025,Manufacturer,Parts and Service,No,Expired,19-02-2025
WAR38981,SKU38981,38981,6,03-03-2025,30-08-2025,Seller,Parts and Service,Yes,Active,01-06-2025
WAR38982,SKU38982,38982,6,04-01-2023,03-07-2023,Manufacturer,Parts and Service,No,Expired,04-04-2023
WAR38983,SKU38983,38983,24,10-04-2025,31-03-2027,Seller,Parts and Service,Yes,Expired,05-04-2026
WAR38984,SKU38984,38984,12,26-02-2025,21-02-2026,Manufacturer,Parts and Service,No,Active,25-08-2025
WAR38985,SKU38985,38985,24,07-05-2024,27-04-2026,Manufacturer,Parts and Service,Yes,Active,02-05-2025
WAR38986,SKU38986,38986,12,13-04-2024,08-04-2025,Manufacturer,Parts and Service,Yes,Expired,10-10-2024
WAR38987,SKU38987,38987,6,20-01-2023,19-07-2023,Manufacturer,Parts and Service,Yes,Expired,20-04-2023
WAR38988,SKU38988,38988,24,08-12-2024,28-11-2026,Seller,Parts and Service,No,Active,03-12-2025
WAR38989,SKU38989,38989,6,12-11-2024,11-05-2025,Manufacturer,Parts and Service,No,Active,10-02-2025
WAR38990,SKU38990,38990,24,24-07-2025,14-07-2027,Seller,Parts and Service,No,Active,19-07-2026
WAR38991,SKU38991,38991,12,18-06-2023,12-06-2024,Seller,Parts and Service,Yes,Active,15-12-2023
WAR38992,SKU38992,38992,6,10-01-2023,09-07-2023,Manufacturer,Parts and Service,Yes,Active,10-04-2023
WAR38993,SKU38993,38993,12,06-01-2024,31-12-2024,Manufacturer,Parts and Service,Yes,Active,04-07-2024
WAR38994,SKU38994,38994,24,22-06-2024,12-06-2026,Manufacturer,Parts and Service,Yes,Active,17-06-2025
WAR38995,SKU38995,38995,24,03-10-2024,23-09-2026,Seller,Parts and Service,Yes,Expired,28-09-2025
WAR38996,SKU38996,38996,24,05-08-2025,26-07-2027,Manufacturer,Parts and Service,Yes,Active,31-07-2026
WAR38997,SKU38997,38997,6,15-07-2023,11-01-2024,Seller,Parts and Service,No,Active,13-10-2023
WAR38998,SKU38998,38998,12,05-03-2025,28-02-2026,Manufacturer,Parts and Service,Yes,Expired,01-09-2025
WAR38999,SKU38999,38999,24,07-08-2022,27-07-2024,Manufacturer,Parts and Service,Yes,Active,02-08-2023
WAR39000,SKU39000,39000,6,13-10-2022,11-04-2023,Seller,Parts and Service,No,Active,11-01-2023
WAR39001,SKU39001,39001,24,30-06-2024,20-06-2026,Seller,Parts and Service,Yes,Active,25-06-2025
WAR39002,SKU39002,39002,24,09-09-2023,29-08-2025,Seller,Parts and Service,Yes,Active,03-09-2024
WAR39003,SKU39003,39003,6,29-06-2022,26-12-2022,Seller,Parts and Service,No,Expired,27-09-2022
WAR39004,SKU39004,39004,6,22-07-2023,18-01-2024,Seller,Parts and Service,No,Active,20-10-2023
WAR39005,SKU39005,39005,24,17-05-2025,07-05-2027,Seller,Parts and Service,No,Expired,12-05-2026
WAR39006,SKU39006,39006,12,27-09-2023,21-09-2024,Manufacturer,Parts and Service,Yes,Active,25-03-2024
WAR39007,SKU39007,39007,6,27-10-2024,25-04-2025,Seller,Parts and Service,Yes,Active,25-01-2025
WAR39008,SKU39008,39008,6,21-02-2023,20-08-2023,Seller,Parts and Service,No,Expired,22-05-2023
WAR39009,SKU39009,39009,6,26-07-2022,22-01-2023,Seller,Parts and Service,No,Expired,24-10-2022
WAR39010,SKU39010,39010,24,29-09-2024,19-09-2026,Seller,Parts and Service,No,Expired,24-09-2025
WAR39011,SKU39011,39011,12,27-10-2023,21-10-2024,Manufacturer,Parts and Service,Yes,Active,24-04-2024
WAR39012,SKU39012,39012,6,14-02-2024,12-08-2024,Seller,Parts and Service,No,Expired,14-05-2024
WAR39013,SKU39013,39013,24,26-07-2022,15-07-2024,Manufacturer,Parts and Service,No,Active,21-07-2023
WAR39014,SKU39014,39014,6,01-12-2023,29-05-2024,Seller,Parts and Service,Yes,Expired,29-02-2024
WAR39015,SKU39015,39015,6,25-12-2022,23-06-2023,Manufacturer,Parts and Service,Yes,Active,25-03-2023
WAR39016,SKU39016,39016,12,20-12-2024,15-12-2025,Manufacturer,Parts and Service,No,Active,18-06-2025
WAR39017,SKU39017,39017,6,14-04-2024,11-10-2024,Seller,Parts and Service,No,Active,13-07-2024
WAR39018,SKU39018,39018,6,30-09-2023,28-03-2024,Manufacturer,Parts and Service,No,Active,29-12-2023
WAR39019,SKU39019,39019,24,20-03-2025,10-03-2027,Manufacturer,Parts and Service,No,Active,15-03-2026
WAR39020,SKU39020,39020,6,12-12-2023,09-06-2024,Seller,Parts and Service,No,Active,11-03-2024
WAR39021,SKU39021,39021,12,19-01-2025,14-01-2026,Manufacturer,Parts and Service,No,Active,18-07-2025
WAR39022,SKU39022,39022,12,28-08-2023,22-08-2024,Seller,Parts and Service,Yes,Active,24-02-2024
WAR39023,SKU39023,39023,24,23-11-2023,12-11-2025,Manufacturer,Parts and Service,Yes,Expired,17-11-2024
WAR39024,SKU39024,39024,6,19-11-2022,18-05-2023,Seller,Parts and Service,Yes,Expired,17-02-2023
WAR39025,SKU39025,39025,6,01-06-2022,28-11-2022,Manufacturer,Parts and Service,No,Active,30-08-2022
WAR39026,SKU39026,39026,24,23-06-2025,13-06-2027,Seller,Parts and Service,Yes,Active,18-06-2026
WAR39027,SKU39027,39027,24,02-06-2023,22-05-2025,Manufacturer,Parts and Service,Yes,Expired,27-05-2024
WAR39028,SKU39028,39028,12,05-04-2025,31-03-2026,Manufacturer,Parts and Service,No,Expired,02-10-2025
WAR39029,SKU39029,39029,12,22-05-2023,16-05-2024,Manufacturer,Parts and Service,Yes,Expired,18-11-2023
WAR39030,SKU39030,39030,12,12-03-2024,07-03-2025,Manufacturer,Parts and Service,No,Expired,08-09-2024
WAR39031,SKU39031,39031,24,12-01-2025,02-01-2027,Seller,Parts and Service,Yes,Expired,07-01-2026
WAR39032,SKU39032,39032,24,17-05-2025,07-05-2027,Manufacturer,Parts and Service,Yes,Active,12-05-2026
WAR39033,SKU39033,39033,6,13-07-2024,09-01-2025,Seller,Parts and Service,No,Active,11-10-2024
WAR39034,SKU39034,39034,6,05-05-2022,01-11-2022,Seller,Parts and Service,Yes,Active,03-08-2022
WAR39035,SKU39035,39035,24,17-04-2023,06-04-2025,Manufacturer,Parts and Service,Yes,Active,11-04-2024
WAR39036,SKU39036,39036,24,08-07-2023,27-06-2025,Manufacturer,Parts and Service,No,Active,02-07-2024
WAR39037,SKU39037,39037,24,26-02-2025,16-02-2027,Manufacturer,Parts and Service,Yes,Expired,21-02-2026
WAR39038,SKU39038,39038,6,16-06-2022,13-12-2022,Seller,Parts and Service,No,Expired,14-09-2022
WAR39039,SKU39039,39039,24,03-01-2023,23-12-2024,Seller,Parts and Service,Yes,Active,29-12-2023
WAR39040,SKU39040,39040,6,04-05-2023,31-10-2023,Manufacturer,Parts and Service,No,Expired,02-08-2023
WAR39041,SKU39041,39041,24,15-02-2025,05-02-2027,Seller,Parts and Service,No,Active,10-02-2026
WAR39042,SKU39042,39042,24,03-08-2023,23-07-2025,Manufacturer,Parts and Service,No,Active,28-07-2024
WAR39043,SKU39043,39043,6,03-12-2024,01-06-2025,Manufacturer,Parts and Service,No,Expired,03-03-2025
WAR39044,SKU39044,39044,6,05-06-2023,02-12-2023,Seller,Parts and Service,No,Active,03-09-2023
WAR39045,SKU39045,39045,24,30-04-2022,19-04-2024,Seller,Parts and Service,Yes,Active,25-04-2023
WAR39046,SKU39046,39046,12,26-06-2022,21-06-2023,Seller,Parts and Service,No,Expired,23-12-2022
WAR39047,SKU39047,39047,12,19-09-2023,13-09-2024,Manufacturer,Parts and Service,Yes,Active,17-03-2024
WAR39048,SKU39048,39048,12,23-04-2025,18-04-2026,Manufacturer,Parts and Service,Yes,Expired,20-10-2025
WAR39049,SKU39049,39049,12,15-05-2025,10-05-2026,Seller,Parts and Service,Yes,Expired,11-11-2025
WAR39050,SKU39050,39050,24,02-04-2024,23-03-2026,Manufacturer,Parts and Service,Yes,Expired,28-03-2025
WAR39051,SKU39051,39051,6,12-02-2023,11-08-2023,Seller,Parts and Service,No,Active,13-05-2023
WAR39052,SKU39052,39052,6,17-12-2024,15-06-2025,Manufacturer,Parts and Service,No,Active,17-03-2025
WAR39053,SKU39053,39053,6,11-11-2022,10-05-2023,Seller,Parts and Service,No,Expired,09-02-2023
WAR39054,SKU39054,39054,6,08-03-2024,04-09-2024,Seller,Parts and Service,No,Expired,06-06-2024
WAR39055,SKU39055,39055,24,12-11-2024,02-11-2026,Seller,Parts and Service,Yes,Expired,07-11-2025
WAR39056,SKU39056,39056,12,05-10-2022,30-09-2023,Seller,Parts and Service,No,Active,03-04-2023
WAR39057,SKU39057,39057,12,08-05-2022,03-05-2023,Manufacturer,Parts and Service,Yes,Active,04-11-2022
WAR39058,SKU39058,39058,12,01-08-2023,26-07-2024,Manufacturer,Parts and Service,No,Active,28-01-2024
WAR39059,SKU39059,39059,12,14-01-2024,08-01-2025,Manufacturer,Parts and Service,No,Active,12-07-2024
WAR39060,SKU39060,39060,24,27-09-2024,17-09-2026,Manufacturer,Parts and Service,Yes,Expired,22-09-2025
WAR39061,SKU39061,39061,24,07-06-2023,27-05-2025,Seller,Parts and Service,Yes,Expired,01-06-2024
WAR39062,SKU39062,39062,12,13-01-2024,07-01-2025,Manufacturer,Parts and Service,Yes,Active,11-07-2024
WAR39063,SKU39063,39063,24,21-08-2024,11-08-2026,Manufacturer,Parts and Service,No,Active,16-08-2025
WAR39064,SKU39064,39064,12,25-02-2023,20-02-2024,Manufacturer,Parts and Service,No,Expired,24-08-2023
WAR39065,SKU39065,39065,12,30-06-2025,25-06-2026,Seller,Parts and Service,Yes,Active,27-12-2025
WAR39066,SKU39066,39066,6,15-01-2024,13-07-2024,Seller,Parts and Service,Yes,Active,14-04-2024
WAR39067,SKU39067,39067,24,08-09-2024,29-08-2026,Manufacturer,Parts and Service,No,Expired,03-09-2025
WAR39068,SKU39068,39068,24,23-10-2022,12-10-2024,Manufacturer,Parts and Service,No,Active,18-10-2023
WAR39069,SKU39069,39069,24,01-02-2025,22-01-2027,Manufacturer,Parts and Service,Yes,Expired,27-01-2026
WAR39070,SKU39070,39070,12,03-05-2025,28-04-2026,Manufacturer,Parts and Service,No,Active,30-10-2025
WAR39071,SKU39071,39071,12,16-05-2024,11-05-2025,Manufacturer,Parts and Service,Yes,Active,12-11-2024
WAR39072,SKU39072,39072,24,23-07-2025,13-07-2027,Manufacturer,Parts and Service,Yes,Expired,18-07-2026
WAR39073,SKU39073,39073,24,19-12-2022,08-12-2024,Seller,Parts and Service,No,Expired,14-12-2023
WAR39074,SKU39074,39074,6,20-02-2024,18-08-2024,Manufacturer,Parts and Service,No,Active,20-05-2024
WAR39075,SKU39075,39075,12,13-07-2022,08-07-2023,Manufacturer,Parts and Service,Yes,Expired,09-01-2023
WAR39076,SKU39076,39076,12,01-03-2024,24-02-2025,Seller,Parts and Service,No,Expired,28-08-2024
WAR39077,SKU39077,39077,12,18-04-2023,12-04-2024,Seller,Parts and Service,Yes,Active,15-10-2023
WAR39078,SKU39078,39078,12,03-06-2023,28-05-2024,Seller,Parts and Service,No,Expired,30-11-2023
WAR39079,SKU39079,39079,6,16-07-2023,12-01-2024,Manufacturer,Parts and Service,No,Expired,14-10-2023
WAR39080,SKU39080,39080,24,16-03-2023,05-03-2025,Seller,Parts and Service,Yes,Active,10-03-2024
WAR39081,SKU39081,39081,12,28-12-2022,23-12-2023,Manufacturer,Parts and Service,No,Expired,26-06-2023
WAR39082,SKU39082,39082,24,12-12-2024,02-12-2026,Seller,Parts and Service,No,Expired,07-12-2025
WAR39083,SKU39083,39083,6,30-10-2023,27-04-2024,Seller,Parts and Service,No,Expired,28-01-2024
WAR39084,SKU39084,39084,24,30-05-2022,19-05-2024,Manufacturer,Parts and Service,No,Active,25-05-2023
WAR39085,SKU39085,39085,12,14-01-2024,08-01-2025,Manufacturer,Parts and Service,No,Active,12-07-2024
WAR39086,SKU39086,39086,12,29-09-2022,24-09-2023,Seller,Parts and Service,Yes,Active,28-03-2023
WAR39087,SKU39087,39087,24,01-08-2023,21-07-2025,Seller,Parts and Service,No,Expired,26-07-2024
WAR39088,SKU39088,39088,24,15-02-2023,04-02-2025,Manufacturer,Parts and Service,No,Expired,10-02-2024
WAR39089,SKU39089,39089,12,10-04-2024,05-04-2025,Manufacturer,Parts and Service,Yes,Active,07-10-2024
WAR39090,SKU39090,39090,12,31-05-2025,26-05-2026,Seller,Parts and Service,Yes,Active,27-11-2025
WAR39091,SKU39091,39091,12,24-11-2022,19-11-2023,Seller,Parts and Service,No,Active,23-05-2023
WAR39092,SKU39092,39092,24,10-08-2025,31-07-2027,Seller,Parts and Service,No,Expired,05-08-2026
WAR39093,SKU39093,39093,6,04-02-2023,03-08-2023,Seller,Parts and Service,No,Expired,05-05-2023
WAR39094,SKU39094,39094,12,31-05-2025,26-05-2026,Seller,Parts and Service,No,Expired,27-11-2025
WAR39095,SKU39095,39095,6,29-01-2023,28-07-2023,Manufacturer,Parts and Service,No,Active,29-04-2023
WAR39096,SKU39096,39096,12,14-05-2025,09-05-2026,Manufacturer,Parts and Service,No,Active,10-11-2025
WAR39097,SKU39097,39097,12,11-11-2024,06-11-2025,Manufacturer,Parts and Service,No,Active,10-05-2025
WAR39098,SKU39098,39098,24,29-03-2025,19-03-2027,Manufacturer,Parts and Service,Yes,Active,24-03-2026
WAR39099,SKU39099,39099,6,15-09-2023,13-03-2024,Manufacturer,Parts and Service,No,Expired,14-12-2023
WAR39100,SKU39100,39100,12,14-04-2023,08-04-2024,Manufacturer,Parts and Service,No,Active,11-10-2023
WAR39101,SKU39101,39101,12,03-09-2022,29-08-2023,Manufacturer,Parts and Service,Yes,Active,02-03-2023
WAR39102,SKU39102,39102,6,23-05-2024,19-11-2024,Seller,Parts and Service,No,Active,21-08-2024
WAR39103,SKU39103,39103,6,29-07-2023,25-01-2024,Seller,Parts and Service,Yes,Active,27-10-2023
WAR39104,SKU39104,39104,24,23-09-2022,12-09-2024,Seller,Parts and Service,No,Active,18-09-2023
WAR39105,SKU39105,39105,24,09-02-2024,29-01-2026,Manufacturer,Parts and Service,No,Active,03-02-2025
WAR39106,SKU39106,39106,12,09-11-2023,03-11-2024,Manufacturer,Parts and Service,Yes,Expired,07-05-2024
WAR39107,SKU39107,39107,12,06-10-2024,01-10-2025,Manufacturer,Parts and Service,Yes,Active,04-04-2025
WAR39108,SKU39108,39108,12,24-09-2025,19-09-2026,Manufacturer,Parts and Service,Yes,Active,23-03-2026
WAR39109,SKU39109,39109,6,17-12-2022,15-06-2023,Manufacturer,Parts and Service,No,Expired,17-03-2023
WAR39110,SKU39110,39110,12,23-09-2024,18-09-2025,Seller,Parts and Service,No,Active,22-03-2025
WAR39111,SKU39111,39111,6,20-12-2023,17-06-2024,Seller,Parts and Service,No,Active,19-03-2024
WAR39112,SKU39112,39112,24,25-02-2024,14-02-2026,Seller,Parts and Service,No,Active,19-02-2025
WAR39113,SKU39113,39113,12,20-01-2023,15-01-2024,Manufacturer,Parts and Service,No,Expired,19-07-2023
WAR39114,SKU39114,39114,12,10-07-2025,05-07-2026,Manufacturer,Parts and Service,Yes,Active,06-01-2026
WAR39115,SKU39115,39115,12,15-04-2023,09-04-2024,Manufacturer,Parts and Service,Yes,Active,12-10-2023
WAR39116,SKU39116,39116,12,05-11-2022,31-10-2023,Seller,Parts and Service,No,Active,04-05-2023
WAR39117,SKU39117,39117,12,23-06-2023,17-06-2024,Manufacturer,Parts and Service,Yes,Expired,20-12-2023
WAR39118,SKU39118,39118,12,25-10-2022,20-10-2023,Manufacturer,Parts and Service,Yes,Expired,23-04-2023
WAR39119,SKU39119,39119,6,11-11-2022,10-05-2023,Seller,Parts and Service,No,Expired,09-02-2023
WAR39120,SKU39120,39120,6,10-10-2023,07-04-2024,Manufacturer,Parts and Service,Yes,Expired,08-01-2024
WAR39121,SKU39121,39121,24,16-08-2024,06-08-2026,Manufacturer,Parts and Service,Yes,Expired,11-08-2025
WAR39122,SKU39122,39122,6,01-04-2023,28-09-2023,Manufacturer,Parts and Service,No,Expired,30-06-2023
WAR39123,SKU39123,39123,6,02-11-2024,01-05-2025,Manufacturer,Parts and Service,Yes,Expired,31-01-2025
WAR39124,SKU39124,39124,12,29-08-2022,24-08-2023,Seller,Parts and Service,Yes,Active,25-02-2023
WAR39125,SKU39125,39125,6,20-12-2024,18-06-2025,Manufacturer,Parts and Service,No,Active,20-03-2025
WAR39126,SKU39126,39126,12,17-05-2024,12-05-2025,Seller,Parts and Service,Yes,Expired,13-11-2024
WAR39127,SKU39127,39127,12,24-01-2025,19-01-2026,Manufacturer,Parts and Service,No,Active,23-07-2025
WAR39128,SKU39128,39128,12,22-11-2022,17-11-2023,Seller,Parts and Service,No,Expired,21-05-2023
WAR39129,SKU39129,39129,12,07-07-2022,02-07-2023,Manufacturer,Parts and Service,Yes,Expired,03-01-2023
WAR39130,SKU39130,39130,6,24-08-2024,20-02-2025,Manufacturer,Parts and Service,No,Expired,22-11-2024
WAR39131,SKU39131,39131,24,09-08-2024,30-07-2026,Manufacturer,Parts and Service,Yes,Expired,04-08-2025
WAR39132,SKU39132,39132,12,09-07-2024,04-07-2025,Seller,Parts and Service,No,Expired,05-01-2025
WAR39133,SKU39133,39133,12,15-08-2022,10-08-2023,Seller,Parts and Service,Yes,Active,11-02-2023
WAR39134,SKU39134,39134,24,27-08-2022,16-08-2024,Seller,Parts and Service,No,Active,22-08-2023
WAR39135,SKU39135,39135,12,03-06-2025,29-05-2026,Manufacturer,Parts and Service,Yes,Expired,30-11-2025
WAR39136,SKU39136,39136,6,20-02-2023,19-08-2023,Manufacturer,Parts and Service,No,Active,21-05-2023
WAR39137,SKU39137,39137,24,15-11-2024,05-11-2026,Seller,Parts and Service,No,Active,10-11-2025
WAR39138,SKU39138,39138,6,10-05-2023,06-11-2023,Manufacturer,Parts and Service,No,Active,08-08-2023
WAR39139,SKU39139,39139,6,20-07-2022,16-01-2023,Manufacturer,Parts and Service,Yes,Active,18-10-2022
WAR39140,SKU39140,39140,24,12-05-2022,01-05-2024,Seller,Parts and Service,Yes,Expired,07-05-2023
WAR39141,SKU39141,39141,24,14-08-2022,03-08-2024,Manufacturer,Parts and Service,Yes,Expired,09-08-2023
WAR39142,SKU39142,39142,6,21-09-2024,20-03-2025,Seller,Parts and Service,No,Active,20-12-2024
WAR39143,SKU39143,39143,24,03-09-2023,23-08-2025,Seller,Parts and Service,Yes,Active,28-08-2024
WAR39144,SKU39144,39144,24,06-06-2022,26-05-2024,Manufacturer,Parts and Service,Yes,Active,01-06-2023
WAR39145,SKU39145,39145,6,25-03-2024,21-09-2024,Seller,Parts and Service,Yes,Active,23-06-2024
WAR39146,SKU39146,39146,24,26-02-2024,15-02-2026,Seller,Parts and Service,Yes,Expired,20-02-2025
WAR39147,SKU39147,39147,6,29-10-2024,27-04-2025,Seller,Parts and Service,No,Active,27-01-2025
WAR39148,SKU39148,39148,24,06-04-2023,26-03-2025,Manufacturer,Parts and Service,Yes,Expired,31-03-2024
WAR39149,SKU39149,39149,12,29-12-2024,24-12-2025,Seller,Parts and Service,No,Expired,27-06-2025
WAR39150,SKU39150,39150,24,30-01-2023,19-01-2025,Seller,Parts and Service,No,Active,25-01-2024
WAR39151,SKU39151,39151,12,02-02-2025,28-01-2026,Seller,Parts and Service,No,Expired,01-08-2025
WAR39152,SKU39152,39152,12,05-06-2022,31-05-2023,Seller,Parts and Service,No,Active,02-12-2022
WAR39153,SKU39153,39153,24,07-03-2024,25-02-2026,Seller,Parts and Service,Yes,Active,02-03-2025
WAR39154,SKU39154,39154,6,16-06-2022,13-12-2022,Manufacturer,Parts and Service,No,Expired,14-09-2022
WAR39155,SKU39155,39155,6,28-11-2024,27-05-2025,Seller,Parts and Service,No,Expired,26-02-2025
WAR39156,SKU39156,39156,12,08-03-2023,02-03-2024,Seller,Parts and Service,No,Active,04-09-2023
WAR39157,SKU39157,39157,24,09-04-2025,30-03-2027,Seller,Parts and Service,Yes,Active,04-04-2026
WAR39158,SKU39158,39158,6,03-03-2025,30-08-2025,Manufacturer,Parts and Service,Yes,Active,01-06-2025
WAR39159,SKU39159,39159,24,06-11-2024,27-10-2026,Seller,Parts and Service,No,Active,01-11-2025
WAR39160,SKU39160,39160,24,27-04-2024,17-04-2026,Manufacturer,Parts and Service,No,Expired,22-04-2025
WAR39161,SKU39161,39161,6,20-10-2022,18-04-2023,Seller,Parts and Service,Yes,Active,18-01-2023
WAR39162,SKU39162,39162,6,11-03-2025,07-09-2025,Manufacturer,Parts and Service,Yes,Active,09-06-2025
WAR39163,SKU39163,39163,24,18-06-2023,07-06-2025,Seller,Parts and Service,Yes,Active,12-06-2024
WAR39164,SKU39164,39164,12,25-12-2024,20-12-2025,Manufacturer,Parts and Service,Yes,Expired,23-06-2025
WAR39165,SKU39165,39165,24,30-06-2023,19-06-2025,Seller,Parts and Service,Yes,Active,24-06-2024
WAR39166,SKU39166,39166,24,21-05-2023,10-05-2025,Seller,Parts and Service,Yes,Expired,15-05-2024
WAR39167,SKU39167,39167,12,21-10-2023,15-10-2024,Manufacturer,Parts and Service,Yes,Expired,18-04-2024
WAR39168,SKU39168,39168,24,10-01-2025,31-12-2026,Manufacturer,Parts and Service,Yes,Active,05-01-2026
WAR39169,SKU39169,39169,12,25-10-2022,20-10-2023,Seller,Parts and Service,Yes,Expired,23-04-2023
WAR39170,SKU39170,39170,12,11-10-2024,06-10-2025,Manufacturer,Parts and Service,Yes,Expired,09-04-2025
WAR39171,SKU39171,39171,6,15-10-2022,13-04-2023,Seller,Parts and Service,No,Active,13-01-2023
WAR39172,SKU39172,39172,12,10-04-2025,05-04-2026,Manufacturer,Parts and Service,No,Expired,07-10-2025
WAR39173,SKU39173,39173,24,17-02-2023,06-02-2025,Seller,Parts and Service,Yes,Expired,12-02-2024
WAR39174,SKU39174,39174,24,07-06-2023,27-05-2025,Seller,Parts and Service,No,Expired,01-06-2024
WAR39175,SKU39175,39175,6,22-09-2024,21-03-2025,Manufacturer,Parts and Service,No,Active,21-12-2024
WAR39176,SKU39176,39176,12,30-07-2025,25-07-2026,Manufacturer,Parts and Service,Yes,Expired,26-01-2026
WAR39177,SKU39177,39177,12,08-02-2025,03-02-2026,Manufacturer,Parts and Service,Yes,Expired,07-08-2025
WAR39178,SKU39178,39178,6,16-05-2025,12-11-2025,Manufacturer,Parts and Service,No,Expired,14-08-2025
WAR39179,SKU39179,39179,24,09-01-2025,30-12-2026,Manufacturer,Parts and Service,Yes,Expired,04-01-2026
WAR39180,SKU39180,39180,6,15-10-2022,13-04-2023,Manufacturer,Parts and Service,Yes,Active,13-01-2023
WAR39181,SKU39181,39181,6,22-06-2025,19-12-2025,Manufacturer,Parts and Service,No,Active,20-09-2025
WAR39182,SKU39182,39182,24,15-05-2025,05-05-2027,Seller,Parts and Service,Yes,Active,10-05-2026
WAR39183,SKU39183,39183,12,19-12-2024,14-12-2025,Manufacturer,Parts and Service,Yes,Expired,17-06-2025
WAR39184,SKU39184,39184,6,05-12-2023,02-06-2024,Manufacturer,Parts and Service,No,Active,04-03-2024
WAR39185,SKU39185,39185,6,19-11-2023,17-05-2024,Seller,Parts and Service,No,Expired,17-02-2024
WAR39186,SKU39186,39186,6,19-05-2023,15-11-2023,Seller,Parts and Service,No,Expired,17-08-2023
WAR39187,SKU39187,39187,24,23-02-2024,12-02-2026,Seller,Parts and Service,Yes,Expired,17-02-2025
WAR39188,SKU39188,39188,12,16-06-2024,11-06-2025,Seller,Parts and Service,Yes,Active,13-12-2024
WAR39189,SKU39189,39189,12,26-12-2022,21-12-2023,Manufacturer,Parts and Service,Yes,Expired,24-06-2023
WAR39190,SKU39190,39190,24,01-10-2023,20-09-2025,Manufacturer,Parts and Service,Yes,Active,25-09-2024
WAR39191,SKU39191,39191,6,28-12-2023,25-06-2024,Seller,Parts and Service,No,Expired,27-03-2024
WAR39192,SKU39192,39192,6,30-01-2025,29-07-2025,Manufacturer,Parts and Service,Yes,Expired,30-04-2025
WAR39193,SKU39193,39193,24,06-06-2023,26-05-2025,Manufacturer,Parts and Service,No,Expired,31-05-2024
WAR39194,SKU39194,39194,24,24-09-2023,13-09-2025,Seller,Parts and Service,Yes,Expired,18-09-2024
WAR39195,SKU39195,39195,6,27-08-2025,23-02-2026,Manufacturer,Parts and Service,Yes,Active,25-11-2025
WAR39196,SKU39196,39196,12,02-06-2023,27-05-2024,Seller,Parts and Service,Yes,Active,29-11-2023
WAR39197,SKU39197,39197,12,24-10-2024,19-10-2025,Manufacturer,Parts and Service,Yes,Expired,22-04-2025
WAR39198,SKU39198,39198,24,01-12-2022,20-11-2024,Manufacturer,Parts and Service,Yes,Expired,26-11-2023
WAR39199,SKU39199,39199,12,30-06-2023,24-06-2024,Seller,Parts and Service,Yes,Active,27-12-2023
WAR39200,SKU39200,39200,12,26-07-2025,21-07-2026,Seller,Parts and Service,Yes,Active,22-01-2026
WAR39201,SKU39201,39201,24,21-08-2024,11-08-2026,Seller,Parts and Service,Yes,Expired,16-08-2025
WAR39202,SKU39202,39202,24,05-05-2023,24-04-2025,Seller,Parts and Service,Yes,Expired,29-04-2024
WAR39203,SKU39203,39203,6,18-04-2023,15-10-2023,Seller,Parts and Service,No,Active,17-07-2023
WAR39204,SKU39204,39204,6,07-09-2024,06-03-2025,Manufacturer,Parts and Service,Yes,Expired,06-12-2024
WAR39205,SKU39205,39205,12,31-05-2025,26-05-2026,Manufacturer,Parts and Service,No,Active,27-11-2025
WAR39206,SKU39206,39206,24,18-07-2025,08-07-2027,Manufacturer,Parts and Service,No,Active,13-07-2026
WAR39207,SKU39207,39207,6,17-03-2023,13-09-2023,Manufacturer,Parts and Service,No,Expired,15-06-2023
WAR39208,SKU39208,39208,12,01-05-2023,25-04-2024,Manufacturer,Parts and Service,No,Active,28-10-2023
WAR39209,SKU39209,39209,24,31-07-2024,21-07-2026,Manufacturer,Parts and Service,No,Active,26-07-2025
WAR39210,SKU39210,39210,12,20-08-2023,14-08-2024,Manufacturer,Parts and Service,No,Active,16-02-2024
WAR39211,SKU39211,39211,6,16-03-2024,12-09-2024,Manufacturer,Parts and Service,No,Active,14-06-2024
WAR39212,SKU39212,39212,12,11-09-2023,05-09-2024,Seller,Parts and Service,No,Expired,09-03-2024
WAR39213,SKU39213,39213,6,06-04-2025,03-10-2025,Manufacturer,Parts and Service,No,Expired,05-07-2025
WAR39214,SKU39214,39214,24,25-06-2025,15-06-2027,Manufacturer,Parts and Service,Yes,Expired,20-06-2026
WAR39215,SKU39215,39215,6,31-07-2024,27-01-2025,Seller,Parts and Service,No,Expired,29-10-2024
WAR39216,SKU39216,39216,24,05-11-2022,25-10-2024,Manufacturer,Parts and Service,Yes,Expired,31-10-2023
