product_id,sku_id,recyclability_score,reusability_score,material_sustainability_score,warranty_score,overall_circularity_score,circularity_category,recommendation
41595.0,SKU41595,9.0,8.0,10.0,2.0,94.0,average,repair
41596.0,SKU41596,4.0,6.0,8.0,5.0,71.0,poor,refurbish
41597.0,SKU41597,2.0,9.0,10.0,3.0,84.0,good,recycle
41598.0,SKU41598,9.0,7.0,4.0,8.0,53.0,excellent,repair
41599.0,SKU41599,6.0,6.0,7.0,9.0,79.0,excellent,repair
41600.0,SKU41600,2.0,3.0,10.0,10.0,85.0,excellent,repair
41601.0,SKU41601,8.0,9.0,3.0,10.0,80.0,average,recycle
41602.0,SKU41602,2.0,4.0,10.0,2.0,61.0,average,repair
41603.0,SKU41603,4.0,3.0,7.0,5.0,55.0,excellent,recycle
41604.0,SKU41604,2.0,6.0,8.0,8.0,66.0,poor,refurbish
41605.0,SKU41605,9.0,4.0,10.0,4.0,98.0,poor,reuse
41606.0,SKU41606,8.0,9.0,10.0,5.0,85.0,excellent,refurbish
41607.0,SKU41607,10.0,2.0,8.0,1.0,96.0,excellent,recycle
41608.0,SKU41608,1.0,9.0,5.0,1.0,60.0,poor,repair
41609.0,SKU41609,4.0,9.0,6.0,5.0,85.0,excellent,reuse
41610.0,SKU41610,7.0,4.0,3.0,4.0,69.0,good,recycle
41611.0,SKU41611,10.0,10.0,1.0,8.0,96.0,poor,reuse
41612.0,SKU41612,7.0,3.0,5.0,1.0,51.0,average,recycle
41613.0,SKU41613,5.0,6.0,7.0,8.0,79.0,poor,repair
41614.0,SKU41614,2.0,1.0,2.0,4.0,92.0,average,refurbish
41615.0,SKU41615,10.0,2.0,5.0,1.0,53.0,poor,reuse
41616.0,SKU41616,3.0,6.0,3.0,10.0,97.0,excellent,recycle
41617.0,SKU41617,4.0,4.0,6.0,2.0,70.0,good,recycle
41618.0,SKU41618,8.0,4.0,7.0,10.0,63.0,poor,refurbish
41619.0,SKU41619,7.0,4.0,7.0,3.0,67.0,poor,recycle
41620.0,SKU41620,7.0,1.0,9.0,2.0,90.0,excellent,repair
41621.0,SKU41621,3.0,1.0,9.0,8.0,60.0,average,refurbish
41622.0,SKU41622,3.0,7.0,7.0,1.0,88.0,excellent,repair
41623.0,SKU41623,5.0,7.0,4.0,4.0,89.0,excellent,recycle
41624.0,SKU41624,7.0,1.0,7.0,9.0,94.0,poor,refurbish
41625.0,SKU41625,1.0,6.0,4.0,5.0,84.0,excellent,recycle
41626.0,SKU41626,10.0,2.0,5.0,1.0,74.0,poor,reuse
41627.0,SKU41627,4.0,3.0,5.0,5.0,91.0,poor,recycle
41628.0,SKU41628,9.0,3.0,5.0,8.0,97.0,good,refurbish
41629.0,SKU41629,3.0,9.0,4.0,1.0,52.0,excellent,recycle
41630.0,SKU41630,3.0,3.0,5.0,8.0,79.0,poor,reuse
41631.0,SKU41631,2.0,10.0,7.0,2.0,65.0,average,repair
41632.0,SKU41632,1.0,2.0,2.0,1.0,63.0,good,refurbish
41633.0,SKU41633,3.0,7.0,9.0,9.0,97.0,excellent,reuse
41634.0,SKU41634,7.0,2.0,5.0,3.0,83.0,average,refurbish
41635.0,SKU41635,6.0,6.0,2.0,10.0,74.0,average,reuse
41636.0,SKU41636,8.0,10.0,10.0,7.0,84.0,poor,recycle
41637.0,SKU41637,9.0,1.0,9.0,10.0,78.0,average,repair
41638.0,SKU41638,5.0,9.0,5.0,7.0,91.0,average,repair
41639.0,SKU41639,8.0,2.0,7.0,3.0,81.0,good,recycle
41640.0,SKU41640,9.0,7.0,1.0,9.0,68.0,excellent,repair
41641.0,SKU41641,9.0,2.0,4.0,3.0,98.0,good,refurbish
41642.0,SKU41642,5.0,1.0,6.0,3.0,61.0,average,reuse
41643.0,SKU41643,3.0,7.0,1.0,4.0,57.0,average,recycle
41644.0,SKU41644,9.0,5.0,2.0,6.0,90.0,excellent,refurbish
41645.0,SKU41645,6.0,5.0,2.0,3.0,82.0,excellent,recycle
41646.0,SKU41646,7.0,9.0,3.0,3.0,86.0,excellent,recycle
41647.0,SKU41647,3.0,9.0,9.0,2.0,59.0,good,recycle
41648.0,SKU41648,5.0,1.0,7.0,3.0,65.0,average,repair
41649.0,SKU41649,10.0,5.0,3.0,6.0,76.0,good,refurbish
41650.0,SKU41650,10.0,6.0,8.0,9.0,85.0,excellent,reuse
41651.0,SKU41651,9.0,6.0,3.0,7.0,61.0,poor,reuse
41652.0,SKU41652,5.0,8.0,7.0,4.0,75.0,poor,reuse
41653.0,SKU41653,10.0,8.0,3.0,10.0,82.0,excellent,refurbish
41654.0,SKU41654,3.0,9.0,7.0,5.0,99.0,poor,reuse
41655.0,SKU41655,2.0,7.0,4.0,10.0,98.0,poor,recycle
41656.0,SKU41656,5.0,7.0,2.0,6.0,77.0,poor,reuse
41657.0,SKU41657,8.0,10.0,10.0,2.0,98.0,average,recycle
41658.0,SKU41658,6.0,7.0,1.0,10.0,80.0,excellent,reuse
41659.0,SKU41659,6.0,7.0,4.0,1.0,84.0,excellent,refurbish
41660.0,SKU41660,5.0,5.0,2.0,6.0,90.0,poor,repair
41661.0,SKU41661,8.0,1.0,3.0,7.0,66.0,excellent,repair
41662.0,SKU41662,9.0,7.0,2.0,5.0,59.0,poor,reuse
41663.0,SKU41663,5.0,5.0,10.0,5.0,52.0,good,refurbish
41664.0,SKU41664,8.0,7.0,6.0,5.0,98.0,good,reuse
41665.0,SKU41665,3.0,4.0,6.0,3.0,83.0,poor,reuse
41666.0,SKU41666,10.0,7.0,10.0,2.0,73.0,poor,refurbish
41667.0,SKU41667,2.0,6.0,6.0,4.0,86.0,good,repair
41668.0,SKU41668,8.0,4.0,8.0,5.0,75.0,excellent,reuse
41669.0,SKU41669,2.0,4.0,8.0,2.0,95.0,good,refurbish
41670.0,SKU41670,10.0,1.0,5.0,7.0,56.0,poor,refurbish
41671.0,SKU41671,5.0,1.0,2.0,10.0,56.0,poor,reuse
41672.0,SKU41672,3.0,1.0,10.0,5.0,50.0,excellent,refurbish
41673.0,SKU41673,3.0,7.0,3.0,7.0,94.0,excellent,repair
41674.0,SKU41674,8.0,9.0,5.0,3.0,66.0,excellent,recycle
41675.0,SKU41675,9.0,4.0,7.0,4.0,94.0,poor,reuse
41676.0,SKU41676,8.0,4.0,1.0,10.0,63.0,good,recycle
41677.0,SKU41677,8.0,5.0,10.0,3.0,100.0,excellent,reuse
41678.0,SKU41678,2.0,6.0,2.0,9.0,74.0,average,recycle
41679.0,SKU41679,8.0,8.0,8.0,4.0,57.0,poor,reuse
41680.0,SKU41680,7.0,6.0,10.0,4.0,78.0,poor,reuse
41681.0,SKU41681,2.0,3.0,4.0,8.0,65.0,average,repair
41682.0,SKU41682,9.0,2.0,1.0,7.0,50.0,good,refurbish
41683.0,SKU41683,2.0,8.0,10.0,8.0,82.0,excellent,repair
41684.0,SKU41684,7.0,1.0,4.0,5.0,54.0,good,repair
41685.0,SKU41685,5.0,7.0,4.0,1.0,68.0,average,refurbish
41686.0,SKU41686,1.0,7.0,4.0,2.0,65.0,good,refurbish
41687.0,SKU41687,2.0,1.0,8.0,7.0,96.0,good,recycle
41688.0,SKU41688,4.0,6.0,8.0,8.0,62.0,good,reuse
41689.0,SKU41689,4.0,3.0,9.0,6.0,77.0,excellent,refurbish
41690.0,SKU41690,6.0,3.0,7.0,2.0,97.0,average,recycle
41691.0,SKU41691,3.0,5.0,1.0,9.0,52.0,good,recycle
41692.0,SKU41692,4.0,10.0,4.0,8.0,68.0,excellent,reuse
41693.0,SKU41693,8.0,2.0,2.0,7.0,99.0,excellent,reuse
41694.0,SKU41694,3.0,4.0,5.0,10.0,83.0,good,recycle
41695.0,SKU41695,1.0,5.0,2.0,8.0,50.0,poor,refurbish
41696.0,SKU41696,4.0,10.0,8.0,1.0,98.0,good,refurbish
41697.0,SKU41697,4.0,4.0,1.0,5.0,76.0,excellent,refurbish
41698.0,SKU41698,2.0,10.0,7.0,1.0,52.0,average,repair
41699.0,SKU41699,5.0,6.0,6.0,5.0,63.0,poor,refurbish
41700.0,SKU41700,8.0,10.0,6.0,8.0,73.0,excellent,recycle
41701.0,SKU41701,3.0,9.0,7.0,4.0,68.0,poor,repair
41702.0,SKU41702,9.0,9.0,10.0,5.0,64.0,poor,refurbish
41703.0,SKU41703,7.0,8.0,4.0,9.0,57.0,average,recycle
41704.0,SKU41704,8.0,2.0,6.0,9.0,71.0,excellent,repair
41705.0,SKU41705,7.0,6.0,10.0,9.0,69.0,poor,recycle
41706.0,SKU41706,7.0,4.0,9.0,6.0,93.0,average,refurbish
41707.0,SKU41707,2.0,8.0,4.0,1.0,61.0,excellent,reuse
41708.0,SKU41708,10.0,9.0,2.0,10.0,80.0,good,recycle
41709.0,SKU41709,6.0,4.0,6.0,1.0,67.0,good,reuse
41710.0,SKU41710,8.0,1.0,10.0,4.0,55.0,good,recycle
41711.0,SKU41711,8.0,7.0,5.0,7.0,58.0,average,recycle
41712.0,SKU41712,8.0,1.0,6.0,5.0,98.0,excellent,refurbish
41713.0,SKU41713,5.0,7.0,2.0,10.0,57.0,average,repair
41714.0,SKU41714,10.0,4.0,5.0,5.0,80.0,average,repair
41715.0,SKU41715,8.0,1.0,5.0,4.0,91.0,excellent,repair
41716.0,SKU41716,1.0,1.0,7.0,7.0,99.0,good,recycle
41717.0,SKU41717,7.0,8.0,7.0,4.0,81.0,average,repair
41718.0,SKU41718,5.0,5.0,1.0,4.0,59.0,good,reuse
41719.0,SKU41719,3.0,10.0,8.0,10.0,75.0,average,refurbish
41720.0,SKU41720,10.0,3.0,7.0,3.0,87.0,good,reuse
41721.0,SKU41721,3.0,3.0,3.0,7.0,80.0,poor,reuse
41722.0,SKU41722,8.0,9.0,10.0,8.0,95.0,average,reuse
41723.0,SKU41723,8.0,9.0,8.0,9.0,81.0,poor,reuse
41724.0,SKU41724,10.0,10.0,10.0,9.0,90.0,excellent,refurbish
41725.0,SKU41725,10.0,3.0,10.0,5.0,71.0,good,reuse
41726.0,SKU41726,6.0,6.0,10.0,8.0,94.0,excellent,refurbish
41727.0,SKU41727,7.0,4.0,5.0,9.0,89.0,good,recycle
41728.0,SKU41728,2.0,9.0,5.0,8.0,53.0,good,reuse
41729.0,SKU41729,10.0,1.0,9.0,6.0,66.0,excellent,recycle
41730.0,SKU41730,8.0,8.0,10.0,9.0,75.0,good,reuse
41731.0,SKU41731,5.0,8.0,4.0,8.0,69.0,poor,recycle
41732.0,SKU41732,4.0,5.0,1.0,5.0,94.0,poor,refurbish
41733.0,SKU41733,9.0,5.0,2.0,3.0,95.0,excellent,refurbish
41734.0,SKU41734,9.0,3.0,6.0,9.0,65.0,poor,reuse
41735.0,SKU41735,4.0,7.0,10.0,5.0,72.0,poor,refurbish
41736.0,SKU41736,2.0,9.0,1.0,5.0,74.0,good,refurbish
41737.0,SKU41737,1.0,6.0,3.0,7.0,75.0,poor,repair
41738.0,SKU41738,1.0,3.0,6.0,5.0,90.0,average,refurbish
41739.0,SKU41739,7.0,9.0,3.0,8.0,97.0,poor,refurbish
41740.0,SKU41740,6.0,5.0,7.0,4.0,68.0,excellent,recycle
41741.0,SKU41741,2.0,6.0,6.0,7.0,69.0,good,reuse
41742.0,SKU41742,10.0,6.0,9.0,4.0,77.0,good,refurbish
41743.0,SKU41743,9.0,1.0,1.0,8.0,76.0,good,recycle
41744.0,SKU41744,2.0,7.0,5.0,1.0,78.0,excellent,refurbish
41745.0,SKU41745,10.0,5.0,10.0,6.0,71.0,poor,repair
41746.0,SKU41746,6.0,3.0,8.0,4.0,86.0,good,repair
41747.0,SKU41747,9.0,5.0,2.0,8.0,61.0,good,recycle
41748.0,SKU41748,6.0,7.0,1.0,10.0,73.0,good,repair
41749.0,SKU41749,5.0,1.0,9.0,6.0,59.0,poor,reuse
41750.0,SKU41750,4.0,5.0,6.0,3.0,99.0,poor,reuse
41751.0,SKU41751,7.0,8.0,6.0,6.0,64.0,poor,refurbish
41752.0,SKU41752,10.0,4.0,6.0,5.0,55.0,poor,repair
41753.0,SKU41753,5.0,2.0,2.0,4.0,52.0,good,refurbish
41754.0,SKU41754,2.0,8.0,7.0,7.0,51.0,average,reuse
41755.0,SKU41755,1.0,4.0,10.0,7.0,60.0,excellent,reuse
41756.0,SKU41756,3.0,1.0,8.0,7.0,56.0,poor,reuse
41757.0,SKU41757,8.0,7.0,6.0,9.0,95.0,excellent,reuse
41758.0,SKU41758,6.0,8.0,7.0,8.0,99.0,average,recycle
41759.0,SKU41759,3.0,3.0,1.0,5.0,57.0,poor,recycle
41760.0,SKU41760,7.0,9.0,5.0,3.0,77.0,good,recycle
41761.0,SKU41761,6.0,4.0,10.0,7.0,92.0,average,refurbish
41762.0,SKU41762,10.0,9.0,2.0,2.0,72.0,excellent,recycle
41763.0,SKU41763,3.0,6.0,1.0,10.0,71.0,average,repair
41764.0,SKU41764,3.0,1.0,1.0,6.0,68.0,good,refurbish
41765.0,SKU41765,6.0,7.0,6.0,10.0,66.0,poor,refurbish
41766.0,SKU41766,1.0,6.0,7.0,9.0,73.0,average,recycle
41767.0,SKU41767,8.0,4.0,8.0,5.0,61.0,excellent,reuse
41768.0,SKU41768,6.0,3.0,7.0,2.0,80.0,average,refurbish
41769.0,SKU41769,1.0,5.0,5.0,8.0,87.0,good,reuse
41770.0,SKU41770,4.0,9.0,4.0,1.0,92.0,good,repair
41771.0,SKU41771,9.0,2.0,7.0,6.0,67.0,excellent,recycle
41772.0,SKU41772,7.0,6.0,10.0,2.0,55.0,average,repair
41773.0,SKU41773,9.0,1.0,3.0,10.0,68.0,good,reuse
41774.0,SKU41774,9.0,3.0,3.0,3.0,73.0,average,reuse
41775.0,SKU41775,2.0,10.0,6.0,5.0,73.0,good,repair
41776.0,SKU41776,4.0,2.0,5.0,3.0,70.0,average,recycle
41777.0,SKU41777,8.0,4.0,5.0,8.0,55.0,average,repair
41778.0,SKU41778,6.0,4.0,5.0,1.0,100.0,excellent,reuse
41779.0,SKU41779,10.0,1.0,4.0,9.0,96.0,excellent,recycle
41780.0,SKU41780,3.0,3.0,5.0,2.0,65.0,excellent,refurbish
41781.0,SKU41781,9.0,3.0,6.0,8.0,68.0,poor,recycle
41782.0,SKU41782,3.0,6.0,10.0,2.0,87.0,good,recycle
41783.0,SKU41783,10.0,2.0,2.0,5.0,96.0,excellent,reuse
41784.0,SKU41784,10.0,9.0,1.0,1.0,86.0,good,refurbish
41785.0,SKU41785,7.0,9.0,6.0,3.0,56.0,poor,reuse
41786.0,SKU41786,2.0,4.0,3.0,4.0,65.0,average,reuse
41787.0,SKU41787,5.0,5.0,8.0,10.0,73.0,average,repair
41788.0,SKU41788,5.0,4.0,10.0,8.0,66.0,average,repair
41789.0,SKU41789,2.0,8.0,10.0,9.0,62.0,poor,repair
41790.0,SKU41790,9.0,7.0,6.0,8.0,51.0,good,reuse
41791.0,SKU41791,4.0,3.0,4.0,3.0,96.0,good,refurbish
41792.0,SKU41792,4.0,5.0,4.0,5.0,83.0,poor,recycle
41793.0,SKU41793,3.0,4.0,4.0,8.0,79.0,average,refurbish
41794.0,SKU41794,8.0,4.0,5.0,10.0,91.0,average,refurbish
41795.0,SKU41795,3.0,1.0,3.0,5.0,97.0,average,refurbish
41796.0,SKU41796,5.0,3.0,5.0,7.0,88.0,average,recycle
41797.0,SKU41797,6.0,10.0,3.0,4.0,74.0,average,repair
41798.0,SKU41798,9.0,9.0,5.0,3.0,74.0,good,recycle
41799.0,SKU41799,1.0,3.0,6.0,6.0,79.0,excellent,recycle
41800.0,SKU41800,7.0,6.0,4.0,3.0,94.0,excellent,repair
41801.0,SKU41801,1.0,2.0,7.0,2.0,57.0,excellent,recycle
41802.0,SKU41802,7.0,2.0,6.0,4.0,80.0,average,repair
41803.0,SKU41803,9.0,8.0,9.0,4.0,74.0,excellent,repair
41804.0,SKU41804,7.0,10.0,2.0,3.0,63.0,excellent,reuse
41805.0,SKU41805,1.0,7.0,10.0,2.0,72.0,poor,reuse
41806.0,SKU41806,1.0,9.0,4.0,2.0,78.0,poor,refurbish
41807.0,SKU41807,9.0,4.0,8.0,4.0,99.0,average,repair
41808.0,SKU41808,10.0,2.0,5.0,3.0,87.0,poor,refurbish
41809.0,SKU41809,5.0,2.0,2.0,9.0,93.0,average,refurbish
41810.0,SKU41810,9.0,8.0,3.0,7.0,66.0,poor,refurbish
41811.0,SKU41811,6.0,9.0,8.0,6.0,92.0,poor,recycle
41812.0,SKU41812,2.0,10.0,1.0,8.0,59.0,average,refurbish
41813.0,SKU41813,4.0,1.0,2.0,5.0,78.0,average,refurbish
41814.0,SKU41814,2.0,4.0,1.0,2.0,57.0,good,refurbish
41815.0,SKU41815,9.0,4.0,10.0,3.0,87.0,poor,recycle
41816.0,SKU41816,8.0,4.0,6.0,6.0,74.0,average,recycle
41817.0,SKU41817,6.0,7.0,10.0,8.0,79.0,excellent,refurbish
41818.0,SKU41818,2.0,7.0,5.0,6.0,60.0,poor,refurbish
41819.0,SKU41819,2.0,1.0,7.0,5.0,80.0,excellent,recycle
41820.0,SKU41820,10.0,4.0,5.0,3.0,65.0,excellent,recycle
41821.0,SKU41821,2.0,5.0,6.0,5.0,84.0,poor,reuse
41822.0,SKU41822,10.0,1.0,5.0,9.0,88.0,good,refurbish
41823.0,SKU41823,4.0,1.0,2.0,10.0,81.0,poor,repair
41824.0,SKU41824,2.0,10.0,1.0,7.0,58.0,average,recycle
41825.0,SKU41825,6.0,8.0,3.0,8.0,59.0,poor,repair
41826.0,SKU41826,7.0,3.0,8.0,2.0,67.0,average,recycle
41827.0,SKU41827,7.0,10.0,3.0,10.0,80.0,average,refurbish
41828.0,SKU41828,5.0,9.0,7.0,9.0,91.0,excellent,repair
41829.0,SKU41829,9.0,9.0,7.0,4.0,67.0,good,recycle
41830.0,SKU41830,5.0,8.0,9.0,10.0,95.0,excellent,recycle
41831.0,SKU41831,2.0,3.0,10.0,5.0,58.0,excellent,recycle
41832.0,SKU41832,8.0,10.0,10.0,8.0,70.0,poor,reuse
41833.0,SKU41833,2.0,2.0,10.0,10.0,100.0,excellent,reuse
41834.0,SKU41834,6.0,1.0,8.0,10.0,53.0,average,repair
41835.0,SKU41835,1.0,2.0,10.0,5.0,91.0,excellent,recycle
41836.0,SKU41836,3.0,8.0,2.0,8.0,92.0,good,reuse
41837.0,SKU41837,5.0,10.0,6.0,6.0,76.0,excellent,refurbish
41838.0,SKU41838,5.0,1.0,8.0,4.0,86.0,poor,reuse
41839.0,SKU41839,2.0,1.0,7.0,7.0,99.0,good,refurbish
41840.0,SKU41840,4.0,2.0,8.0,8.0,84.0,excellent,reuse
41841.0,SKU41841,10.0,3.0,3.0,8.0,86.0,poor,recycle
41842.0,SKU41842,8.0,8.0,9.0,6.0,59.0,poor,repair
41843.0,SKU41843,7.0,2.0,1.0,2.0,51.0,average,recycle
41844.0,SKU41844,4.0,6.0,4.0,3.0,58.0,good,refurbish
41845.0,SKU41845,8.0,10.0,1.0,5.0,98.0,average,reuse
41846.0,SKU41846,6.0,7.0,6.0,10.0,85.0,average,reuse
41847.0,SKU41847,2.0,1.0,1.0,1.0,58.0,good,reuse
41848.0,SKU41848,4.0,7.0,1.0,5.0,58.0,poor,reuse
41849.0,SKU41849,2.0,5.0,10.0,1.0,89.0,excellent,recycle
41850.0,SKU41850,5.0,7.0,8.0,6.0,91.0,good,refurbish
41851.0,SKU41851,8.0,3.0,7.0,6.0,86.0,average,recycle
41852.0,SKU41852,5.0,4.0,10.0,10.0,61.0,average,reuse
41853.0,SKU41853,4.0,6.0,4.0,5.0,59.0,average,repair
41854.0,SKU41854,4.0,9.0,6.0,7.0,97.0,excellent,repair
41855.0,SKU41855,9.0,2.0,1.0,2.0,76.0,poor,repair
41856.0,SKU41856,7.0,4.0,5.0,4.0,86.0,average,reuse
41857.0,SKU41857,1.0,2.0,6.0,9.0,50.0,good,refurbish
41858.0,SKU41858,6.0,10.0,4.0,2.0,58.0,good,recycle
41859.0,SKU41859,3.0,1.0,1.0,2.0,52.0,poor,reuse
41860.0,SKU41860,8.0,8.0,1.0,9.0,74.0,good,recycle
41861.0,SKU41861,4.0,1.0,9.0,1.0,68.0,good,refurbish
41862.0,SKU41862,1.0,4.0,1.0,4.0,54.0,average,recycle
41863.0,SKU41863,1.0,9.0,9.0,1.0,70.0,average,repair
41864.0,SKU41864,7.0,10.0,1.0,7.0,82.0,poor,refurbish
41865.0,SKU41865,2.0,9.0,7.0,8.0,90.0,good,refurbish
41866.0,SKU41866,7.0,5.0,3.0,4.0,82.0,good,repair
41867.0,SKU41867,9.0,8.0,9.0,8.0,70.0,poor,refurbish
41868.0,SKU41868,3.0,3.0,6.0,7.0,76.0,poor,recycle
41869.0,SKU41869,10.0,8.0,3.0,9.0,60.0,excellent,reuse
41870.0,SKU41870,8.0,5.0,1.0,4.0,61.0,average,repair
41871.0,SKU41871,1.0,10.0,1.0,2.0,89.0,good,refurbish
41872.0,SKU41872,9.0,7.0,3.0,1.0,92.0,average,recycle
41873.0,SKU41873,6.0,8.0,4.0,1.0,71.0,excellent,recycle
41874.0,SKU41874,10.0,6.0,2.0,10.0,97.0,average,repair
41875.0,SKU41875,10.0,2.0,9.0,8.0,72.0,excellent,reuse
41876.0,SKU41876,2.0,7.0,6.0,8.0,89.0,poor,repair
41877.0,SKU41877,5.0,3.0,5.0,2.0,86.0,poor,reuse
41878.0,SKU41878,6.0,7.0,1.0,3.0,85.0,average,repair
41879.0,SKU41879,2.0,8.0,5.0,8.0,100.0,good,repair
41880.0,SKU41880,4.0,7.0,10.0,6.0,56.0,poor,repair
41881.0,SKU41881,4.0,10.0,2.0,1.0,56.0,excellent,reuse
41882.0,SKU41882,4.0,4.0,1.0,1.0,78.0,poor,recycle
41883.0,SKU41883,9.0,2.0,8.0,1.0,51.0,good,repair
41884.0,SKU41884,3.0,3.0,3.0,1.0,88.0,good,recycle
41885.0,SKU41885,5.0,7.0,9.0,2.0,56.0,poor,recycle
41886.0,SKU41886,2.0,5.0,7.0,3.0,81.0,poor,recycle
41887.0,SKU41887,7.0,1.0,4.0,5.0,68.0,poor,reuse
41888.0,SKU41888,1.0,8.0,4.0,3.0,90.0,poor,repair
41889.0,SKU41889,7.0,5.0,1.0,7.0,90.0,good,repair
41890.0,SKU41890,3.0,7.0,1.0,1.0,71.0,excellent,repair
41891.0,SKU41891,3.0,2.0,7.0,9.0,72.0,good,reuse
41892.0,SKU41892,9.0,5.0,7.0,4.0,80.0,excellent,repair
41893.0,SKU41893,3.0,4.0,1.0,4.0,87.0,poor,refurbish
41894.0,SKU41894,2.0,2.0,10.0,10.0,69.0,excellent,repair
41895.0,SKU41895,3.0,10.0,8.0,3.0,70.0,excellent,reuse
41896.0,SKU41896,6.0,1.0,2.0,2.0,56.0,good,refurbish
41897.0,SKU41897,6.0,4.0,4.0,9.0,50.0,excellent,repair
41898.0,SKU41898,10.0,8.0,6.0,7.0,61.0,excellent,recycle
41899.0,SKU41899,6.0,1.0,2.0,7.0,53.0,good,reuse
41900.0,SKU41900,4.0,9.0,7.0,5.0,97.0,good,reuse
41901.0,SKU41901,1.0,9.0,7.0,2.0,73.0,average,repair
41902.0,SKU41902,2.0,8.0,4.0,5.0,90.0,poor,repair
41903.0,SKU41903,8.0,4.0,5.0,1.0,72.0,poor,repair
41904.0,SKU41904,6.0,10.0,9.0,9.0,59.0,good,reuse
41905.0,SKU41905,1.0,1.0,6.0,10.0,51.0,excellent,repair
41906.0,SKU41906,1.0,4.0,2.0,5.0,88.0,average,refurbish
41907.0,SKU41907,4.0,7.0,10.0,8.0,70.0,good,recycle
41908.0,SKU41908,3.0,4.0,10.0,7.0,92.0,poor,refurbish
41909.0,SKU41909,9.0,9.0,9.0,7.0,57.0,average,reuse
41910.0,SKU41910,6.0,5.0,6.0,9.0,73.0,average,recycle
41911.0,SKU41911,8.0,7.0,10.0,4.0,66.0,poor,recycle
41912.0,SKU41912,1.0,7.0,5.0,9.0,66.0,average,reuse
41913.0,SKU41913,9.0,3.0,8.0,4.0,95.0,good,recycle
41914.0,SKU41914,1.0,3.0,9.0,1.0,59.0,average,repair
41915.0,SKU41915,6.0,5.0,4.0,6.0,79.0,excellent,recycle
41916.0,SKU41916,9.0,3.0,10.0,2.0,53.0,excellent,refurbish
41917.0,SKU41917,1.0,8.0,3.0,9.0,98.0,good,recycle
41918.0,SKU41918,4.0,5.0,9.0,8.0,97.0,average,repair
41919.0,SKU41919,9.0,6.0,6.0,7.0,88.0,good,refurbish
41920.0,SKU41920,5.0,7.0,10.0,3.0,73.0,poor,refurbish
41921.0,SKU41921,2.0,5.0,10.0,5.0,58.0,average,reuse
41922.0,SKU41922,2.0,5.0,7.0,4.0,55.0,poor,reuse
41923.0,SKU41923,10.0,6.0,4.0,8.0,68.0,poor,repair
41924.0,SKU41924,4.0,2.0,9.0,4.0,63.0,average,reuse
41925.0,SKU41925,2.0,8.0,10.0,8.0,56.0,average,repair
41926.0,SKU41926,4.0,3.0,2.0,9.0,87.0,poor,recycle
41927.0,SKU41927,9.0,6.0,10.0,8.0,65.0,excellent,recycle
41928.0,SKU41928,7.0,7.0,10.0,7.0,87.0,poor,reuse
41929.0,SKU41929,10.0,2.0,1.0,6.0,52.0,poor,repair
41930.0,SKU41930,3.0,8.0,4.0,9.0,95.0,good,recycle
41931.0,SKU41931,6.0,10.0,5.0,6.0,97.0,good,refurbish
41932.0,SKU41932,7.0,7.0,1.0,7.0,91.0,average,repair
41933.0,SKU41933,2.0,5.0,5.0,9.0,58.0,excellent,refurbish
41934.0,SKU41934,10.0,1.0,1.0,6.0,90.0,average,reuse
41935.0,SKU41935,9.0,8.0,3.0,1.0,63.0,good,reuse
41936.0,SKU41936,5.0,8.0,3.0,2.0,50.0,poor,reuse
41937.0,SKU41937,1.0,8.0,5.0,9.0,71.0,excellent,reuse
41938.0,SKU41938,4.0,6.0,8.0,9.0,58.0,good,recycle
41939.0,SKU41939,9.0,3.0,5.0,8.0,83.0,good,reuse
41940.0,SKU41940,9.0,3.0,4.0,5.0,80.0,average,repair
41941.0,SKU41941,9.0,1.0,3.0,4.0,68.0,poor,reuse
41942.0,SKU41942,2.0,9.0,5.0,1.0,89.0,poor,repair
41943.0,SKU41943,1.0,1.0,10.0,7.0,86.0,excellent,reuse
41944.0,SKU41944,2.0,10.0,10.0,8.0,75.0,average,reuse
41945.0,SKU41945,9.0,9.0,4.0,10.0,52.0,excellent,repair
41946.0,SKU41946,2.0,1.0,8.0,3.0,84.0,excellent,repair
41947.0,SKU41947,4.0,9.0,5.0,2.0,64.0,poor,recycle
41948.0,SKU41948,4.0,1.0,5.0,8.0,92.0,excellent,refurbish
41949.0,SKU41949,10.0,6.0,5.0,4.0,56.0,average,recycle
41950.0,SKU41950,4.0,4.0,10.0,1.0,75.0,excellent,refurbish
41951.0,SKU41951,2.0,2.0,9.0,3.0,58.0,average,refurbish
41952.0,SKU41952,2.0,10.0,9.0,4.0,62.0,poor,reuse
41953.0,SKU41953,1.0,6.0,5.0,3.0,72.0,average,refurbish
41954.0,SKU41954,4.0,3.0,2.0,4.0,80.0,average,reuse
41955.0,SKU41955,3.0,2.0,9.0,4.0,60.0,poor,repair
41956.0,SKU41956,3.0,4.0,4.0,6.0,64.0,poor,recycle
41957.0,SKU41957,7.0,8.0,4.0,7.0,56.0,excellent,reuse
41958.0,SKU41958,8.0,10.0,10.0,5.0,94.0,average,refurbish
41959.0,SKU41959,10.0,10.0,10.0,5.0,88.0,poor,reuse
41960.0,SKU41960,1.0,1.0,8.0,8.0,88.0,excellent,recycle
41961.0,SKU41961,2.0,7.0,3.0,1.0,88.0,good,refurbish
41962.0,SKU41962,3.0,4.0,10.0,9.0,50.0,excellent,recycle
