bom_id,sku_id,product_id,component_name,component_weight,recyclable,recycled_content_percentage,supplier_name,cost_per_component,hazardous_material_flag
BOM39743,SKU39743,39743.0,battery,468.0,yes,65.0,xyz pvt ltd,2644.0,yes
BOM39744,SKU39744,39744.0,motherboard,285.0,yes,13.0,abc ltd,2357.0,yes
BOM39745,SKU39745,39745.0,battery,841.0,no,86.0,abc ltd,2365.0,no
BOM39746,SKU39746,39746.0,keyboard,444.0,yes,92.0,tech components,1805.0,yes
BOM39747,SKU39747,39747.0,screen,863.0,no,25.0,abc ltd,4104.0,no
BOM39748,SKU39748,39748.0,keyboard,819.0,no,19.0,xyz pvt ltd,3289.0,no
BOM39749,SKU39749,39749.0,keyboard,876.0,yes,87.0,abc ltd,2265.0,yes
BOM39750,SKU39750,39750.0,keyboard,701.0,yes,25.0,abc ltd,3236.0,yes
BOM39751,SKU39751,39751.0,screen,656.0,no,25.0,xyz pvt ltd,2897.0,yes
BOM39752,SKU39752,39752.0,battery,296.0,yes,68.0,xyz pvt ltd,3596.0,yes
BOM39753,SKU39753,39753.0,motherboard,502.0,yes,94.0,tech components,1162.0,no
BOM39754,SKU39754,39754.0,screen,155.0,no,87.0,xyz pvt ltd,3948.0,no
BOM39755,SKU39755,39755.0,motherboard,677.0,yes,36.0,abc ltd,536.0,yes
BOM39756,SKU39756,39756.0,battery,429.0,yes,81.0,abc ltd,4819.0,yes
BOM39757,SKU39757,39757.0,battery,131.0,yes,10.0,tech components,4538.0,yes
BOM39758,SKU39758,39758.0,screen,186.0,yes,63.0,xyz pvt ltd,678.0,yes
BOM39759,SKU39759,39759.0,keyboard,574.0,yes,20.0,abc ltd,584.0,no
BOM39760,SKU39760,39760.0,motherboard,594.0,yes,48.0,tech components,3813.0,yes
BOM39761,SKU39761,39761.0,screen,465.0,yes,1.0,tech components,3253.0,yes
BOM39762,SKU39762,39762.0,screen,264.0,yes,86.0,abc ltd,4502.0,yes
BOM39763,SKU39763,39763.0,keyboard,535.0,yes,57.0,abc ltd,841.0,yes
BOM39764,SKU39764,39764.0,battery,556.0,no,1.0,xyz pvt ltd,3462.0,yes
BOM39765,SKU39765,39765.0,keyboard,346.0,yes,88.0,xyz pvt ltd,2218.0,yes
BOM39766,SKU39766,39766.0,motherboard,639.0,yes,23.0,xyz pvt ltd,1208.0,yes
BOM39767,SKU39767,39767.0,screen,874.0,yes,67.0,tech components,3185.0,yes
BOM39768,SKU39768,39768.0,battery,850.0,no,22.0,abc ltd,3422.0,no
BOM39769,SKU39769,39769.0,screen,745.0,yes,30.0,tech components,3363.0,no
BOM39770,SKU39770,39770.0,keyboard,962.0,no,76.0,tech components,4220.0,no
BOM39771,SKU39771,39771.0,keyboard,564.0,yes,61.0,tech components,4646.0,yes
BOM39772,SKU39772,39772.0,motherboard,611.0,no,23.0,tech components,545.0,no
BOM39773,SKU39773,39773.0,battery,477.0,no,97.0,tech components,4734.0,no
BOM39774,SKU39774,39774.0,battery,463.0,no,83.0,tech components,3237.0,yes
BOM39775,SKU39775,39775.0,keyboard,645.0,yes,42.0,xyz pvt ltd,4776.0,yes
BOM39776,SKU39776,39776.0,motherboard,718.0,yes,30.0,tech components,3064.0,yes
BOM39777,SKU39777,39777.0,motherboard,873.0,yes,88.0,xyz pvt ltd,4931.0,no
BOM39778,SKU39778,39778.0,motherboard,863.0,no,65.0,abc ltd,3275.0,no
BOM39779,SKU39779,39779.0,keyboard,249.0,yes,72.0,abc ltd,3913.0,yes
BOM39780,SKU39780,39780.0,screen,841.0,no,11.0,xyz pvt ltd,3509.0,no
BOM39781,SKU39781,39781.0,battery,355.0,yes,3.0,abc ltd,2264.0,no
BOM39782,SKU39782,39782.0,keyboard,453.0,yes,76.0,xyz pvt ltd,1416.0,yes
BOM39783,SKU39783,39783.0,keyboard,268.0,yes,97.0,abc ltd,1456.0,no
BOM39784,SKU39784,39784.0,keyboard,442.0,no,65.0,tech components,3993.0,yes
BOM39785,SKU39785,39785.0,battery,739.0,yes,38.0,abc ltd,1823.0,yes
BOM39786,SKU39786,39786.0,battery,568.0,yes,33.0,abc ltd,4876.0,yes
BOM39787,SKU39787,39787.0,keyboard,738.0,no,95.0,abc ltd,4034.0,no
BOM39788,SKU39788,39788.0,screen,835.0,no,4.0,tech components,2370.0,yes
BOM39789,SKU39789,39789.0,motherboard,165.0,yes,72.0,tech components,3345.0,no
BOM39790,SKU39790,39790.0,screen,692.0,yes,57.0,abc ltd,4365.0,no
BOM39791,SKU39791,39791.0,screen,893.0,no,3.0,xyz pvt ltd,3477.0,yes
BOM39792,SKU39792,39792.0,keyboard,187.0,yes,22.0,abc ltd,2557.0,yes
BOM39793,SKU39793,39793.0,motherboard,735.0,yes,18.0,tech components,2608.0,no
BOM39794,SKU39794,39794.0,battery,868.0,no,58.0,abc ltd,4997.0,yes
BOM39795,SKU39795,39795.0,battery,764.0,yes,98.0,abc ltd,3928.0,no
BOM39796,SKU39796,39796.0,keyboard,284.0,yes,40.0,xyz pvt ltd,2197.0,yes
BOM39797,SKU39797,39797.0,motherboard,240.0,no,98.0,xyz pvt ltd,1987.0,no
BOM39798,SKU39798,39798.0,battery,464.0,yes,97.0,abc ltd,4381.0,no
BOM39799,SKU39799,39799.0,keyboard,644.0,yes,20.0,tech components,2938.0,yes
BOM39800,SKU39800,39800.0,battery,408.0,no,68.0,abc ltd,1816.0,yes
BOM39801,SKU39801,39801.0,screen,522.0,no,96.0,abc ltd,3373.0,no
BOM39802,SKU39802,39802.0,motherboard,778.0,yes,25.0,xyz pvt ltd,780.0,yes
BOM39803,SKU39803,39803.0,keyboard,984.0,no,51.0,tech components,4571.0,no
BOM39804,SKU39804,39804.0,battery,865.0,no,19.0,tech components,3928.0,no
BOM39805,SKU39805,39805.0,screen,551.0,no,27.0,tech components,2852.0,yes
BOM39806,SKU39806,39806.0,battery,597.0,no,88.0,tech components,4086.0,yes
BOM39807,SKU39807,39807.0,battery,937.0,no,81.0,abc ltd,2537.0,yes
BOM39808,SKU39808,39808.0,battery,769.0,yes,61.0,tech components,927.0,yes
BOM39809,SKU39809,39809.0,keyboard,896.0,no,30.0,xyz pvt ltd,2042.0,yes
BOM39810,SKU39810,39810.0,screen,257.0,yes,25.0,xyz pvt ltd,3416.0,yes
BOM39811,SKU39811,39811.0,keyboard,223.0,yes,71.0,xyz pvt ltd,2513.0,yes
BOM39812,SKU39812,39812.0,keyboard,970.0,yes,92.0,abc ltd,608.0,no
BOM39813,SKU39813,39813.0,battery,857.0,yes,5.0,abc ltd,2160.0,no
BOM39814,SKU39814,39814.0,screen,875.0,yes,48.0,abc ltd,1262.0,yes
BOM39815,SKU39815,39815.0,motherboard,362.0,yes,61.0,xyz pvt ltd,3968.0,no
BOM39816,SKU39816,39816.0,screen,407.0,yes,95.0,abc ltd,3484.0,yes
BOM39817,SKU39817,39817.0,battery,726.0,yes,53.0,xyz pvt ltd,3652.0,yes
BOM39818,SKU39818,39818.0,keyboard,591.0,no,68.0,xyz pvt ltd,2686.0,no
BOM39819,SKU39819,39819.0,motherboard,819.0,no,10.0,xyz pvt ltd,925.0,no
BOM39820,SKU39820,39820.0,battery,861.0,yes,4.0,abc ltd,4870.0,yes
BOM39821,SKU39821,39821.0,battery,114.0,no,100.0,tech components,1341.0,no
BOM39822,SKU39822,39822.0,battery,615.0,no,69.0,abc ltd,4602.0,yes
BOM39823,SKU39823,39823.0,motherboard,876.0,yes,14.0,xyz pvt ltd,1635.0,yes
BOM39824,SKU39824,39824.0,keyboard,486.0,no,53.0,tech components,3089.0,yes
BOM39825,SKU39825,39825.0,keyboard,797.0,yes,13.0,tech components,3269.0,yes
BOM39826,SKU39826,39826.0,screen,648.0,yes,51.0,abc ltd,3634.0,yes
BOM39827,SKU39827,39827.0,battery,670.0,yes,38.0,xyz pvt ltd,4974.0,yes
BOM39828,SKU39828,39828.0,screen,412.0,yes,94.0,abc ltd,4734.0,no
BOM39829,SKU39829,39829.0,screen,898.0,no,75.0,tech components,2285.0,no
BOM39830,SKU39830,39830.0,screen,115.0,no,44.0,abc ltd,4687.0,no
BOM39831,SKU39831,39831.0,keyboard,975.0,yes,63.0,abc ltd,2681.0,no
BOM39832,SKU39832,39832.0,battery,703.0,yes,51.0,xyz pvt ltd,1895.0,no
BOM39833,SKU39833,39833.0,battery,359.0,yes,5.0,tech components,4567.0,no
BOM39834,SKU39834,39834.0,motherboard,312.0,yes,35.0,tech components,3357.0,yes
BOM39835,SKU39835,39835.0,motherboard,861.0,no,77.0,abc ltd,1018.0,no
BOM39836,SKU39836,39836.0,keyboard,855.0,yes,87.0,xyz pvt ltd,4457.0,yes
BOM39837,SKU39837,39837.0,keyboard,567.0,no,39.0,xyz pvt ltd,2689.0,yes
BOM39838,SKU39838,39838.0,battery,159.0,yes,98.0,tech components,2745.0,no
BOM39839,SKU39839,39839.0,screen,649.0,yes,65.0,abc ltd,2867.0,no
BOM39840,SKU39840,39840.0,motherboard,468.0,yes,66.0,tech components,2906.0,yes
BOM39841,SKU39841,39841.0,keyboard,838.0,yes,69.0,tech components,1784.0,no
BOM39842,SKU39842,39842.0,battery,542.0,yes,12.0,tech components,3736.0,no
BOM39843,SKU39843,39843.0,motherboard,312.0,yes,37.0,xyz pvt ltd,2527.0,no
BOM39844,SKU39844,39844.0,screen,538.0,no,65.0,tech components,2101.0,no
BOM39845,SKU39845,39845.0,screen,345.0,yes,4.0,tech components,4092.0,no
BOM39846,SKU39846,39846.0,screen,934.0,no,93.0,abc ltd,4132.0,no
BOM39847,SKU39847,39847.0,keyboard,764.0,no,34.0,tech components,3393.0,yes
BOM39848,SKU39848,39848.0,screen,806.0,no,65.0,abc ltd,4318.0,yes
BOM39849,SKU39849,39849.0,motherboard,821.0,yes,87.0,abc ltd,3536.0,yes
BOM39850,SKU39850,39850.0,battery,534.0,yes,82.0,tech components,793.0,yes
BOM39851,SKU39851,39851.0,keyboard,573.0,no,86.0,tech components,542.0,yes
BOM39852,SKU39852,39852.0,screen,496.0,yes,17.0,tech components,578.0,yes
BOM39853,SKU39853,39853.0,motherboard,987.0,yes,30.0,tech components,1524.0,no
BOM39854,SKU39854,39854.0,screen,761.0,yes,93.0,xyz pvt ltd,3608.0,yes
BOM39855,SKU39855,39855.0,motherboard,337.0,yes,15.0,xyz pvt ltd,4813.0,no
BOM39856,SKU39856,39856.0,keyboard,760.0,no,23.0,abc ltd,1597.0,no
BOM39857,SKU39857,39857.0,screen,969.0,yes,14.0,xyz pvt ltd,4158.0,no
BOM39858,SKU39858,39858.0,screen,536.0,no,74.0,tech components,4992.0,no
BOM39859,SKU39859,39859.0,keyboard,886.0,yes,53.0,abc ltd,514.0,yes
BOM39860,SKU39860,39860.0,motherboard,984.0,yes,48.0,tech components,4865.0,no
BOM39861,SKU39861,39861.0,battery,134.0,yes,60.0,abc ltd,4595.0,no
BOM39862,SKU39862,39862.0,battery,139.0,yes,90.0,xyz pvt ltd,3691.0,no
BOM39863,SKU39863,39863.0,battery,102.0,no,19.0,tech components,1843.0,no
BOM39864,SKU39864,39864.0,motherboard,174.0,yes,61.0,tech components,4139.0,no
BOM39865,SKU39865,39865.0,battery,130.0,no,48.0,abc ltd,568.0,no
BOM39866,SKU39866,39866.0,battery,243.0,yes,41.0,abc ltd,2854.0,no
BOM39867,SKU39867,39867.0,battery,858.0,no,60.0,tech components,3753.0,yes
BOM39868,SKU39868,39868.0,battery,243.0,yes,73.0,tech components,4241.0,yes
BOM39869,SKU39869,39869.0,screen,658.0,no,77.0,abc ltd,2652.0,no
BOM39870,SKU39870,39870.0,motherboard,264.0,yes,9.0,abc ltd,1736.0,yes
BOM39871,SKU39871,39871.0,keyboard,856.0,yes,73.0,tech components,635.0,no
BOM39872,SKU39872,39872.0,screen,617.0,yes,43.0,abc ltd,3888.0,no
BOM39873,SKU39873,39873.0,screen,862.0,yes,40.0,abc ltd,2477.0,no
BOM39874,SKU39874,39874.0,battery,269.0,yes,56.0,xyz pvt ltd,3693.0,no
BOM39875,SKU39875,39875.0,keyboard,991.0,no,77.0,tech components,2428.0,no
BOM39876,SKU39876,39876.0,battery,580.0,yes,23.0,tech components,3690.0,yes
BOM39877,SKU39877,39877.0,motherboard,648.0,no,83.0,abc ltd,4310.0,yes
BOM39878,SKU39878,39878.0,screen,934.0,yes,2.0,abc ltd,3385.0,no
BOM39879,SKU39879,39879.0,motherboard,519.0,yes,56.0,tech components,4359.0,no
BOM39880,SKU39880,39880.0,screen,296.0,yes,78.0,xyz pvt ltd,3370.0,no
BOM39881,SKU39881,39881.0,keyboard,606.0,no,25.0,tech components,3230.0,no
BOM39882,SKU39882,39882.0,motherboard,509.0,yes,9.0,abc ltd,2570.0,no
BOM39883,SKU39883,39883.0,battery,962.0,no,9.0,tech components,2032.0,no
BOM39884,SKU39884,39884.0,screen,161.0,yes,90.0,abc ltd,1992.0,yes
BOM39885,SKU39885,39885.0,screen,565.0,no,34.0,abc ltd,1017.0,yes
BOM39886,SKU39886,39886.0,battery,296.0,no,66.0,xyz pvt ltd,4225.0,yes
BOM39887,SKU39887,39887.0,keyboard,842.0,yes,64.0,tech components,2265.0,yes
BOM39888,SKU39888,39888.0,keyboard,262.0,no,27.0,abc ltd,2777.0,no
BOM39889,SKU39889,39889.0,battery,748.0,yes,3.0,xyz pvt ltd,4457.0,no
BOM39890,SKU39890,39890.0,keyboard,525.0,no,33.0,abc ltd,2723.0,yes
BOM39891,SKU39891,39891.0,motherboard,105.0,yes,26.0,abc ltd,4353.0,no
BOM39892,SKU39892,39892.0,motherboard,648.0,yes,64.0,tech components,4154.0,no
BOM39893,SKU39893,39893.0,screen,641.0,no,35.0,tech components,2077.0,no
BOM39894,SKU39894,39894.0,motherboard,194.0,no,73.0,tech components,2332.0,yes
BOM39895,SKU39895,39895.0,motherboard,900.0,yes,58.0,tech components,1961.0,no
BOM39896,SKU39896,39896.0,battery,733.0,yes,5.0,tech components,1958.0,no
BOM39897,SKU39897,39897.0,screen,453.0,yes,41.0,abc ltd,980.0,no
BOM39898,SKU39898,39898.0,battery,439.0,yes,6.0,tech components,2438.0,no
BOM39899,SKU39899,39899.0,battery,718.0,no,84.0,xyz pvt ltd,3204.0,no
BOM39900,SKU39900,39900.0,keyboard,489.0,no,50.0,xyz pvt ltd,1647.0,no
BOM39901,SKU39901,39901.0,battery,456.0,yes,51.0,abc ltd,1227.0,no
BOM39902,SKU39902,39902.0,screen,736.0,yes,35.0,xyz pvt ltd,3115.0,yes
BOM39903,SKU39903,39903.0,keyboard,377.0,yes,47.0,xyz pvt ltd,1200.0,no
BOM39904,SKU39904,39904.0,screen,760.0,no,17.0,tech components,735.0,no
BOM39905,SKU39905,39905.0,motherboard,577.0,yes,4.0,xyz pvt ltd,3766.0,yes
BOM39906,SKU39906,39906.0,battery,718.0,no,66.0,abc ltd,3024.0,no
BOM39907,SKU39907,39907.0,screen,843.0,yes,11.0,abc ltd,4394.0,no
BOM39908,SKU39908,39908.0,battery,757.0,no,48.0,abc ltd,713.0,no
BOM39909,SKU39909,39909.0,screen,329.0,yes,60.0,tech components,2351.0,yes
BOM39910,SKU39910,39910.0,screen,181.0,no,74.0,tech components,1919.0,no
BOM39911,SKU39911,39911.0,motherboard,220.0,no,68.0,abc ltd,3492.0,no
BOM39912,SKU39912,39912.0,motherboard,797.0,no,68.0,xyz pvt ltd,3102.0,no
BOM39913,SKU39913,39913.0,battery,310.0,no,72.0,tech components,3088.0,yes
BOM39914,SKU39914,39914.0,motherboard,970.0,yes,15.0,tech components,4431.0,no
BOM39915,SKU39915,39915.0,motherboard,537.0,no,66.0,xyz pvt ltd,4244.0,no
BOM39916,SKU39916,39916.0,keyboard,303.0,no,5.0,tech components,3748.0,yes
BOM39917,SKU39917,39917.0,motherboard,970.0,no,46.0,abc ltd,3270.0,no
BOM39918,SKU39918,39918.0,motherboard,639.0,no,44.0,tech components,3343.0,no
BOM39919,SKU39919,39919.0,motherboard,367.0,no,18.0,abc ltd,3691.0,no
BOM39920,SKU39920,39920.0,screen,986.0,no,25.0,abc ltd,2512.0,yes
BOM39921,SKU39921,39921.0,keyboard,853.0,no,25.0,xyz pvt ltd,2327.0,no
BOM39922,SKU39922,39922.0,keyboard,492.0,no,89.0,tech components,4165.0,yes
BOM39923,SKU39923,39923.0,keyboard,770.0,yes,89.0,tech components,2579.0,no
BOM39924,SKU39924,39924.0,screen,575.0,no,71.0,tech components,4242.0,yes
BOM39925,SKU39925,39925.0,battery,971.0,yes,9.0,tech components,3441.0,no
BOM39926,SKU39926,39926.0,keyboard,967.0,yes,16.0,abc ltd,3839.0,no
BOM39927,SKU39927,39927.0,keyboard,315.0,yes,58.0,xyz pvt ltd,2356.0,yes
BOM39928,SKU39928,39928.0,keyboard,193.0,yes,88.0,abc ltd,2295.0,yes
BOM39929,SKU39929,39929.0,motherboard,231.0,yes,100.0,tech components,2476.0,yes
BOM39930,SKU39930,39930.0,keyboard,889.0,yes,49.0,abc ltd,4724.0,yes
BOM39931,SKU39931,39931.0,battery,795.0,no,97.0,tech components,963.0,no
BOM39932,SKU39932,39932.0,battery,404.0,yes,27.0,tech components,852.0,yes
BOM39933,SKU39933,39933.0,battery,243.0,yes,57.0,abc ltd,2348.0,yes
BOM39934,SKU39934,39934.0,keyboard,704.0,yes,84.0,tech components,3827.0,no
BOM39935,SKU39935,39935.0,battery,607.0,yes,68.0,abc ltd,1163.0,no
BOM39936,SKU39936,39936.0,screen,696.0,no,1.0,xyz pvt ltd,1557.0,no
BOM39937,SKU39937,39937.0,motherboard,328.0,no,20.0,abc ltd,4899.0,yes
BOM39938,SKU39938,39938.0,screen,339.0,yes,99.0,abc ltd,1428.0,yes
BOM39939,SKU39939,39939.0,motherboard,740.0,yes,36.0,abc ltd,3812.0,yes
BOM39940,SKU39940,39940.0,keyboard,434.0,no,34.0,xyz pvt ltd,2875.0,no
BOM39941,SKU39941,39941.0,screen,375.0,no,29.0,tech components,4921.0,yes
BOM39942,SKU39942,39942.0,screen,146.0,no,79.0,abc ltd,2746.0,no
BOM39943,SKU39943,39943.0,keyboard,345.0,no,20.0,xyz pvt ltd,2375.0,no
BOM39944,SKU39944,39944.0,screen,304.0,no,90.0,xyz pvt ltd,4535.0,no
BOM39945,SKU39945,39945.0,battery,730.0,yes,38.0,xyz pvt ltd,1242.0,yes
BOM39946,SKU39946,39946.0,motherboard,862.0,no,56.0,abc ltd,3061.0,no
BOM39947,SKU39947,39947.0,battery,586.0,yes,35.0,abc ltd,4366.0,yes
BOM39948,SKU39948,39948.0,motherboard,958.0,no,13.0,xyz pvt ltd,1143.0,yes
BOM39949,SKU39949,39949.0,keyboard,360.0,yes,7.0,tech components,1782.0,yes
BOM39950,SKU39950,39950.0,screen,152.0,yes,81.0,abc ltd,3109.0,no
BOM39951,SKU39951,39951.0,screen,836.0,no,62.0,abc ltd,4345.0,no
BOM39952,SKU39952,39952.0,battery,117.0,no,27.0,xyz pvt ltd,3739.0,yes
BOM39953,SKU39953,39953.0,screen,785.0,yes,44.0,abc ltd,3868.0,yes
BOM39954,SKU39954,39954.0,keyboard,179.0,no,98.0,xyz pvt ltd,1793.0,yes
BOM39955,SKU39955,39955.0,battery,923.0,yes,30.0,abc ltd,3816.0,yes
BOM39956,SKU39956,39956.0,screen,441.0,no,37.0,xyz pvt ltd,529.0,yes
BOM39957,SKU39957,39957.0,battery,559.0,no,58.0,tech components,2817.0,no
BOM39958,SKU39958,39958.0,keyboard,907.0,yes,26.0,xyz pvt ltd,2377.0,no
BOM39959,SKU39959,39959.0,keyboard,698.0,no,14.0,xyz pvt ltd,4073.0,no
BOM39960,SKU39960,39960.0,motherboard,242.0,no,37.0,abc ltd,1233.0,yes
BOM39961,SKU39961,39961.0,battery,532.0,no,43.0,tech components,1659.0,no
BOM39962,SKU39962,39962.0,keyboard,497.0,no,7.0,xyz pvt ltd,1251.0,no
BOM39963,SKU39963,39963.0,keyboard,136.0,yes,99.0,tech components,3830.0,no
BOM39964,SKU39964,39964.0,battery,533.0,no,67.0,tech components,1964.0,no
BOM39965,SKU39965,39965.0,motherboard,778.0,no,27.0,tech components,3421.0,yes
BOM39966,SKU39966,39966.0,battery,112.0,yes,72.0,xyz pvt ltd,1208.0,yes
BOM39967,SKU39967,39967.0,motherboard,478.0,no,4.0,abc ltd,835.0,yes
BOM39968,SKU39968,39968.0,motherboard,882.0,yes,62.0,xyz pvt ltd,3421.0,no
BOM39969,SKU39969,39969.0,motherboard,461.0,yes,62.0,abc ltd,2015.0,no
BOM39970,SKU39970,39970.0,screen,566.0,yes,48.0,tech components,4655.0,yes
BOM39971,SKU39971,39971.0,battery,937.0,yes,31.0,xyz pvt ltd,3655.0,no
BOM39972,SKU39972,39972.0,battery,611.0,yes,83.0,tech components,3732.0,no
BOM39973,SKU39973,39973.0,battery,491.0,no,52.0,abc ltd,4217.0,yes
BOM39974,SKU39974,39974.0,keyboard,668.0,no,85.0,xyz pvt ltd,1520.0,yes
BOM39975,SKU39975,39975.0,screen,890.0,yes,47.0,abc ltd,2350.0,yes
BOM39976,SKU39976,39976.0,screen,835.0,yes,77.0,abc ltd,2667.0,yes
BOM39977,SKU39977,39977.0,motherboard,526.0,no,84.0,xyz pvt ltd,1981.0,yes
BOM39978,SKU39978,39978.0,battery,501.0,no,19.0,tech components,3455.0,yes
BOM39979,SKU39979,39979.0,screen,769.0,no,97.0,tech components,3564.0,yes
BOM39980,SKU39980,39980.0,battery,336.0,yes,68.0,abc ltd,705.0,yes
BOM39981,SKU39981,39981.0,keyboard,134.0,yes,65.0,abc ltd,906.0,yes
BOM39982,SKU39982,39982.0,keyboard,919.0,no,81.0,tech components,2023.0,no
BOM39983,SKU39983,39983.0,battery,984.0,no,77.0,tech components,4999.0,yes
BOM39984,SKU39984,39984.0,keyboard,385.0,no,29.0,abc ltd,699.0,yes
BOM39985,SKU39985,39985.0,motherboard,362.0,no,32.0,xyz pvt ltd,1964.0,no
BOM39986,SKU39986,39986.0,motherboard,861.0,no,21.0,abc ltd,959.0,yes
BOM39987,SKU39987,39987.0,screen,353.0,yes,35.0,abc ltd,1454.0,yes
BOM39988,SKU39988,39988.0,motherboard,355.0,no,9.0,xyz pvt ltd,4099.0,no
BOM39989,SKU39989,39989.0,keyboard,749.0,no,67.0,xyz pvt ltd,531.0,no
BOM39990,SKU39990,39990.0,screen,446.0,no,75.0,xyz pvt ltd,3374.0,yes
BOM39991,SKU39991,39991.0,battery,577.0,no,57.0,xyz pvt ltd,726.0,yes
BOM39992,SKU39992,39992.0,battery,713.0,no,22.0,xyz pvt ltd,2156.0,yes
BOM39993,SKU39993,39993.0,motherboard,707.0,no,41.0,xyz pvt ltd,4211.0,yes
BOM39994,SKU39994,39994.0,screen,122.0,yes,23.0,tech components,4383.0,yes
BOM39995,SKU39995,39995.0,battery,298.0,yes,99.0,abc ltd,3127.0,no
BOM39996,SKU39996,39996.0,screen,923.0,no,9.0,abc ltd,4660.0,no
BOM39997,SKU39997,39997.0,battery,358.0,no,76.0,xyz pvt ltd,2604.0,yes
BOM39998,SKU39998,39998.0,screen,463.0,no,71.0,tech components,2257.0,yes
BOM39999,SKU39999,39999.0,keyboard,129.0,yes,15.0,tech components,4180.0,no
BOM40000,SKU40000,40000.0,screen,323.0,yes,12.0,tech components,3429.0,no
BOM40001,SKU40001,40001.0,screen,693.0,no,15.0,abc ltd,1607.0,yes
BOM40002,SKU40002,40002.0,battery,585.0,yes,70.0,xyz pvt ltd,4760.0,yes
BOM40003,SKU40003,40003.0,battery,606.0,no,89.0,tech components,2951.0,yes
BOM40004,SKU40004,40004.0,keyboard,131.0,no,73.0,tech components,4650.0,yes
BOM40005,SKU40005,40005.0,screen,351.0,yes,91.0,xyz pvt ltd,1194.0,no
BOM40006,SKU40006,40006.0,screen,472.0,yes,36.0,tech components,1071.0,no
BOM40007,SKU40007,40007.0,screen,793.0,no,90.0,abc ltd,1664.0,no
BOM40008,SKU40008,40008.0,keyboard,697.0,no,58.0,tech components,3919.0,yes
BOM40009,SKU40009,40009.0,keyboard,724.0,no,3.0,xyz pvt ltd,4271.0,yes
BOM40010,SKU40010,40010.0,battery,658.0,yes,96.0,tech components,960.0,yes
BOM40011,SKU40011,40011.0,screen,213.0,no,24.0,xyz pvt ltd,3478.0,yes
BOM40012,SKU40012,40012.0,keyboard,343.0,yes,40.0,tech components,2497.0,no
BOM40013,SKU40013,40013.0,screen,879.0,no,20.0,abc ltd,3186.0,no
BOM40014,SKU40014,40014.0,screen,855.0,no,82.0,tech components,3514.0,yes
BOM40015,SKU40015,40015.0,battery,713.0,yes,28.0,xyz pvt ltd,2392.0,yes
BOM40016,SKU40016,40016.0,keyboard,122.0,yes,100.0,xyz pvt ltd,4276.0,no
BOM40017,SKU40017,40017.0,screen,607.0,yes,42.0,abc ltd,3887.0,yes
BOM40018,SKU40018,40018.0,keyboard,607.0,yes,65.0,abc ltd,3255.0,no
BOM40019,SKU40019,40019.0,screen,760.0,no,31.0,xyz pvt ltd,4958.0,yes
BOM40020,SKU40020,40020.0,keyboard,630.0,yes,5.0,abc ltd,4118.0,yes
BOM40021,SKU40021,40021.0,screen,984.0,yes,22.0,abc ltd,2900.0,no
BOM40022,SKU40022,40022.0,screen,579.0,yes,42.0,tech components,2426.0,yes
BOM40023,SKU40023,40023.0,battery,757.0,yes,84.0,tech components,4876.0,no
BOM40024,SKU40024,40024.0,motherboard,616.0,no,86.0,abc ltd,4747.0,no
BOM40025,SKU40025,40025.0,screen,744.0,no,71.0,tech components,3655.0,no
BOM40026,SKU40026,40026.0,screen,514.0,yes,96.0,xyz pvt ltd,3881.0,no
BOM40027,SKU40027,40027.0,screen,737.0,no,48.0,xyz pvt ltd,4122.0,no
BOM40028,SKU40028,40028.0,keyboard,867.0,yes,9.0,tech components,4079.0,yes
BOM40029,SKU40029,40029.0,battery,169.0,yes,16.0,abc ltd,4113.0,yes
BOM40030,SKU40030,40030.0,keyboard,775.0,no,10.0,tech components,4753.0,no
BOM40031,SKU40031,40031.0,keyboard,864.0,yes,33.0,xyz pvt ltd,1826.0,no
BOM40032,SKU40032,40032.0,motherboard,301.0,no,65.0,tech components,4884.0,yes
BOM40033,SKU40033,40033.0,screen,643.0,yes,26.0,abc ltd,4413.0,yes
BOM40034,SKU40034,40034.0,battery,864.0,no,46.0,xyz pvt ltd,4090.0,yes
BOM40035,SKU40035,40035.0,battery,554.0,yes,87.0,abc ltd,3067.0,no
BOM40036,SKU40036,40036.0,screen,451.0,no,16.0,tech components,4317.0,no
BOM40037,SKU40037,40037.0,screen,645.0,yes,16.0,abc ltd,2093.0,no
BOM40038,SKU40038,40038.0,keyboard,342.0,no,59.0,tech components,2819.0,no
BOM40039,SKU40039,40039.0,screen,176.0,yes,74.0,xyz pvt ltd,2114.0,no
BOM40040,SKU40040,40040.0,motherboard,362.0,yes,46.0,abc ltd,1434.0,no
BOM40041,SKU40041,40041.0,motherboard,456.0,no,57.0,xyz pvt ltd,1308.0,yes
BOM40042,SKU40042,40042.0,keyboard,806.0,yes,51.0,tech components,1467.0,no
BOM40043,SKU40043,40043.0,keyboard,421.0,no,8.0,xyz pvt ltd,2832.0,no
BOM40044,SKU40044,40044.0,keyboard,867.0,no,40.0,abc ltd,670.0,yes
BOM40045,SKU40045,40045.0,battery,857.0,no,78.0,xyz pvt ltd,4025.0,yes
BOM40046,SKU40046,40046.0,keyboard,951.0,no,46.0,abc ltd,4966.0,no
BOM40047,SKU40047,40047.0,keyboard,630.0,yes,7.0,tech components,1380.0,no
BOM40048,SKU40048,40048.0,screen,589.0,yes,48.0,abc ltd,3511.0,yes
BOM40049,SKU40049,40049.0,motherboard,553.0,yes,56.0,abc ltd,641.0,yes
