product_id,sku_id,recyclability_score,reusability_score,material_sustainability_score,warranty_score,overall_circularity_score,circularity_category,recommendation
41724,SKU41724,10,10,10,9,90,Excellent,Refurbish
41725,SKU41725,10,3,10,5,71,Good,Reuse
41726,SKU41726,6,6,10,8,94,Excellent,Refurbish
41727,SKU41727,7,4,5,9,89,Good,Recycle
41728,SKU41728,2,9,5,8,53,Good,Reuse
41729,SKU41729,10,1,9,6,66,Excellent,Recycle
41730,SKU41730,8,8,10,9,75,Good,Reuse
41731,SKU41731,5,8,4,8,69,Poor,Recycle
41732,SKU41732,4,5,1,5,94,Poor,Refurbish
41733,SKU41733,9,5,2,3,95,Excellent,Refurbish
41734,SKU41734,9,3,6,9,65,Poor,Reuse
41735,SKU41735,4,7,10,5,72,Poor,Refurbish
41736,SKU41736,2,9,1,5,74,Good,Refurbish
41737,SKU41737,1,6,3,7,75,Poor,Repair
41738,SKU41738,1,3,6,5,90,Average,Refurbish
41739,SKU41739,7,9,3,8,97,Poor,Refurbish
41740,SKU41740,6,5,7,4,68,Excellent,Recycle
41741,SKU41741,2,6,6,7,69,Good,Reuse
41742,SKU41742,10,6,9,4,77,Good,Refurbish
41743,SKU41743,9,1,1,8,76,Good,Recycle
41744,SKU41744,2,7,5,1,78,Excellent,Refurbish
41745,SKU41745,10,5,10,6,71,Poor,Repair
41746,SKU41746,6,3,8,4,86,Good,Repair
41747,SKU41747,9,5,2,8,61,Good,Recycle
41748,SKU41748,6,7,1,10,73,Good,Repair
41749,SKU41749,5,1,9,6,59,Poor,Reuse
41750,SKU41750,4,5,6,3,99,Poor,Reuse
41751,SKU41751,7,8,6,6,64,Poor,Refurbish
41752,SKU41752,10,4,6,5,55,Poor,Repair
41753,SKU41753,5,2,2,4,52,Good,Refurbish
41754,SKU41754,2,8,7,7,51,Average,Reuse
41755,SKU41755,1,4,10,7,60,Excellent,Reuse
41756,SKU41756,3,1,8,7,56,Poor,Reuse
41757,SKU41757,8,7,6,9,95,Excellent,Reuse
41758,SKU41758,6,8,7,8,99,Average,Recycle
41759,SKU41759,3,3,1,5,57,Poor,Recycle
41760,SKU41760,7,9,5,3,77,Good,Recycle
41761,SKU41761,6,4,10,7,92,Average,Refurbish
41762,SKU41762,10,9,2,2,72,Excellent,Recycle
41763,SKU41763,3,6,1,10,71,Average,Repair
41764,SKU41764,3,1,1,6,68,Good,Refurbish
41765,SKU41765,6,7,6,10,66,Poor,Refurbish
41766,SKU41766,1,6,7,9,73,Average,Recycle
41767,SKU41767,8,4,8,5,61,Excellent,Reuse
41768,SKU41768,6,3,7,2,80,Average,Refurbish
41769,SKU41769,1,5,5,8,87,Good,Reuse
41770,SKU41770,4,9,4,1,92,Good,Repair
41771,SKU41771,9,2,7,6,67,Excellent,Recycle
41772,SKU41772,7,6,10,2,55,Average,Repair
41773,SKU41773,9,1,3,10,68,Good,Reuse
41774,SKU41774,9,3,3,3,73,Average,Reuse
41775,SKU41775,2,10,6,5,73,Good,Repair
41776,SKU41776,4,2,5,3,70,Average,Recycle
41777,SKU41777,8,4,5,8,55,Average,Repair
41778,SKU41778,6,4,5,1,100,Excellent,Reuse
41779,SKU41779,10,1,4,9,96,Excellent,Recycle
41780,SKU41780,3,3,5,2,65,Excellent,Refurbish
41781,SKU41781,9,3,6,8,68,Poor,Recycle
41782,SKU41782,3,6,10,2,87,Good,Recycle
41783,SKU41783,10,2,2,5,96,Excellent,Reuse
41784,SKU41784,10,9,1,1,86,Good,Refurbish
41785,SKU41785,7,9,6,3,56,Poor,Reuse
41786,SKU41786,2,4,3,4,65,Average,Reuse
41787,SKU41787,5,5,8,10,73,Average,Repair
41788,SKU41788,5,4,10,8,66,Average,Repair
41789,SKU41789,2,8,10,9,62,Poor,Repair
41790,SKU41790,9,7,6,8,51,Good,Reuse
41791,SKU41791,4,3,4,3,96,Good,Refurbish
41792,SKU41792,4,5,4,5,83,Poor,Recycle
41793,SKU41793,3,4,4,8,79,Average,Refurbish
41794,SKU41794,8,4,5,10,91,Average,Refurbish
41795,SKU41795,3,1,3,5,97,Average,Refurbish
41796,SKU41796,5,3,5,7,88,Average,Recycle
41797,SKU41797,6,10,3,4,74,Average,Repair
41798,SKU41798,9,9,5,3,74,Good,Recycle
41799,SKU41799,1,3,6,6,79,Excellent,Recycle
41800,SKU41800,7,6,4,3,94,Excellent,Repair
41801,SKU41801,1,2,7,2,57,Excellent,Recycle
41802,SKU41802,7,2,6,4,80,Average,Repair
41803,SKU41803,9,8,9,4,74,Excellent,Repair
41804,SKU41804,7,10,2,3,63,Excellent,Reuse
41805,SKU41805,1,7,10,2,72,Poor,Reuse
41806,SKU41806,1,9,4,2,78,Poor,Refurbish
41807,SKU41807,9,4,8,4,99,Average,Repair
41808,SKU41808,10,2,5,3,87,Poor,Refurbish
41809,SKU41809,5,2,2,9,93,Average,Refurbish
41810,SKU41810,9,8,3,7,66,Poor,Refurbish
41811,SKU41811,6,9,8,6,92,Poor,Recycle
41812,SKU41812,2,10,1,8,59,Average,Refurbish
41813,SKU41813,4,1,2,5,78,Average,Refurbish
41814,SKU41814,2,4,1,2,57,Good,Refurbish
41815,SKU41815,9,4,10,3,87,Poor,Recycle
41816,SKU41816,8,4,6,6,74,Average,Recycle
41817,SKU41817,6,7,10,8,79,Excellent,Refurbish
41818,SKU41818,2,7,5,6,60,Poor,Refurbish
41819,SKU41819,2,1,7,5,80,Excellent,Recycle
41820,SKU41820,10,4,5,3,65,Excellent,Recycle
41821,SKU41821,2,5,6,5,84,Poor,Reuse
41822,SKU41822,10,1,5,9,88,Good,Refurbish
41823,SKU41823,4,1,2,10,81,Poor,Repair
41824,SKU41824,2,10,1,7,58,Average,Recycle
41825,SKU41825,6,8,3,8,59,Poor,Repair
41826,SKU41826,7,3,8,2,67,Average,Recycle
41827,SKU41827,7,10,3,10,80,Average,Refurbish
41828,SKU41828,5,9,7,9,91,Excellent,Repair
41829,SKU41829,9,9,7,4,67,Good,Recycle
41830,SKU41830,5,8,9,10,95,Excellent,Recycle
41831,SKU41831,2,3,10,5,58,Excellent,Recycle
41832,SKU41832,8,10,10,8,70,Poor,Reuse
41833,SKU41833,2,2,10,10,100,Excellent,Reuse
41834,SKU41834,6,1,8,10,53,Average,Repair
41835,SKU41835,1,2,10,5,91,Excellent,Recycle
41836,SKU41836,3,8,2,8,92,Good,Reuse
41837,SKU41837,5,10,6,6,76,Excellent,Refurbish
41838,SKU41838,5,1,8,4,86,Poor,Reuse
41839,SKU41839,2,1,7,7,99,Good,Refurbish
41840,SKU41840,4,2,8,8,84,Excellent,Reuse
41841,SKU41841,10,3,3,8,86,Poor,Recycle
41842,SKU41842,8,8,9,6,59,Poor,Repair
41843,SKU41843,7,2,1,2,51,Average,Recycle
41844,SKU41844,4,6,4,3,58,Good,Refurbish
41845,SKU41845,8,10,1,5,98,Average,Reuse
41846,SKU41846,6,7,6,10,85,Average,Reuse
41847,SKU41847,2,1,1,1,58,Good,Reuse
41848,SKU41848,4,7,1,5,58,Poor,Reuse
41849,SKU41849,2,5,10,1,89,Excellent,Recycle
41850,SKU41850,5,7,8,6,91,Good,Refurbish
41851,SKU41851,8,3,7,6,86,Average,Recycle
41852,SKU41852,5,4,10,10,61,Average,Reuse
41853,SKU41853,4,6,4,5,59,Average,Repair
41854,SKU41854,4,9,6,7,97,Excellent,Repair
41855,SKU41855,9,2,1,2,76,Poor,Repair
41856,SKU41856,7,4,5,4,86,Average,Reuse
41857,SKU41857,1,2,6,9,50,Good,Refurbish
41858,SKU41858,6,10,4,2,58,Good,Recycle
41859,SKU41859,3,1,1,2,52,Poor,Reuse
41860,SKU41860,8,8,1,9,74,Good,Recycle
41861,SKU41861,4,1,9,1,68,Good,Refurbish
41862,SKU41862,1,4,1,4,54,Average,Recycle
41863,SKU41863,1,9,9,1,70,Average,Repair
41864,SKU41864,7,10,1,7,82,Poor,Refurbish
41865,SKU41865,2,9,7,8,90,Good,Refurbish
41866,SKU41866,7,5,3,4,82,Good,Repair
41867,SKU41867,9,8,9,8,70,Poor,Refurbish
41868,SKU41868,3,3,6,7,76,Poor,Recycle
41869,SKU41869,10,8,3,9,60,Excellent,Reuse
41870,SKU41870,8,5,1,4,61,Average,Repair
41871,SKU41871,1,10,1,2,89,Good,Refurbish
41872,SKU41872,9,7,3,1,92,Average,Recycle
41873,SKU41873,6,8,4,1,71,Excellent,Recycle
41874,SKU41874,10,6,2,10,97,Average,Repair
41875,SKU41875,10,2,9,8,72,Excellent,Reuse
41876,SKU41876,2,7,6,8,89,Poor,Repair
41877,SKU41877,5,3,5,2,86,Poor,Reuse
41878,SKU41878,6,7,1,3,85,Average,Repair
41879,SKU41879,2,8,5,8,100,Good,Repair
41880,SKU41880,4,7,10,6,56,Poor,Repair
41881,SKU41881,4,10,2,1,56,Excellent,Reuse
41882,SKU41882,4,4,1,1,78,Poor,Recycle
41883,SKU41883,9,2,8,1,51,Good,Repair
41884,SKU41884,3,3,3,1,88,Good,Recycle
41885,SKU41885,5,7,9,2,56,Poor,Recycle
41886,SKU41886,2,5,7,3,81,Poor,Recycle
41887,SKU41887,7,1,4,5,68,Poor,Reuse
41888,SKU41888,1,8,4,3,90,Poor,Repair
41889,SKU41889,7,5,1,7,90,Good,Repair
41890,SKU41890,3,7,1,1,71,Excellent,Repair
41891,SKU41891,3,2,7,9,72,Good,Reuse
41892,SKU41892,9,5,7,4,80,Excellent,Repair
41893,SKU41893,3,4,1,4,87,Poor,Refurbish
41894,SKU41894,2,2,10,10,69,Excellent,Repair
41895,SKU41895,3,10,8,3,70,Excellent,Reuse
41896,SKU41896,6,1,2,2,56,Good,Refurbish
41897,SKU41897,6,4,4,9,50,Excellent,Repair
41898,SKU41898,10,8,6,7,61,Excellent,Recycle
41899,SKU41899,6,1,2,7,53,Good,Reuse
41900,SKU41900,4,9,7,5,97,Good,Reuse
41901,SKU41901,1,9,7,2,73,Average,Repair
41902,SKU41902,2,8,4,5,90,Poor,Repair
41903,SKU41903,8,4,5,1,72,Poor,Repair
41904,SKU41904,6,10,9,9,59,Good,Reuse
41905,SKU41905,1,1,6,10,51,Excellent,Repair
41906,SKU41906,1,4,2,5,88,Average,Refurbish
41907,SKU41907,4,7,10,8,70,Good,Recycle
41908,SKU41908,3,4,10,7,92,Poor,Refurbish
41909,SKU41909,9,9,9,7,57,Average,Reuse
41910,SKU41910,6,5,6,9,73,Average,Recycle
41911,SKU41911,8,7,10,4,66,Poor,Recycle
41912,SKU41912,1,7,5,9,66,Average,Reuse
41913,SKU41913,9,3,8,4,95,Good,Recycle
41914,SKU41914,1,3,9,1,59,Average,Repair
41915,SKU41915,6,5,4,6,79,Excellent,Recycle
41916,SKU41916,9,3,10,2,53,Excellent,Refurbish
41917,SKU41917,1,8,3,9,98,Good,Recycle
41918,SKU41918,4,5,9,8,97,Average,Repair
41919,SKU41919,9,6,6,7,88,Good,Refurbish
41920,SKU41920,5,7,10,3,73,Poor,Refurbish
41921,SKU41921,2,5,10,5,58,Average,Reuse
41922,SKU41922,2,5,7,4,55,Poor,Reuse
41923,SKU41923,10,6,4,8,68,Poor,Repair
41924,SKU41924,4,2,9,4,63,Average,Reuse
41925,SKU41925,2,8,10,8,56,Average,Repair
41926,SKU41926,4,3,2,9,87,Poor,Recycle
41927,SKU41927,9,6,10,8,65,Excellent,Recycle
41928,SKU41928,7,7,10,7,87,Poor,Reuse
41929,SKU41929,10,2,1,6,52,Poor,Repair
41930,SKU41930,3,8,4,9,95,Good,Recycle
41931,SKU41931,6,10,5,6,97,Good,Refurbish
41932,SKU41932,7,7,1,7,91,Average,Repair
41933,SKU41933,2,5,5,9,58,Excellent,Refurbish
41934,SKU41934,10,1,1,6,90,Average,Reuse
41935,SKU41935,9,8,3,1,63,Good,Reuse
41936,SKU41936,5,8,3,2,50,Poor,Reuse
41937,SKU41937,1,8,5,9,71,Excellent,Reuse
41938,SKU41938,4,6,8,9,58,Good,Recycle
41939,SKU41939,9,3,5,8,83,Good,Reuse
41940,SKU41940,9,3,4,5,80,Average,Repair
41941,SKU41941,9,1,3,4,68,Poor,Reuse
41942,SKU41942,2,9,5,1,89,Poor,Repair
41943,SKU41943,1,1,10,7,86,Excellent,Reuse
41944,SKU41944,2,10,10,8,75,Average,Reuse
41945,SKU41945,9,9,4,10,52,Excellent,Repair
41946,SKU41946,2,1,8,3,84,Excellent,Repair
41947,SKU41947,4,9,5,2,64,Poor,Recycle
41948,SKU41948,4,1,5,8,92,Excellent,Refurbish
41949,SKU41949,10,6,5,4,56,Average,Recycle
41950,SKU41950,4,4,10,1,75,Excellent,Refurbish
41951,SKU41951,2,2,9,3,58,Average,Refurbish
41952,SKU41952,2,10,9,4,62,Poor,Reuse
41953,SKU41953,1,6,5,3,72,Average,Refurbish
41954,SKU41954,4,3,2,4,80,Average,Reuse
41955,SKU41955,3,2,9,4,60,Poor,Repair
41956,SKU41956,3,4,4,6,64,Poor,Recycle
41957,SKU41957,7,8,4,7,56,Excellent,Reuse
41958,SKU41958,8,10,10,5,94,Average,Refurbish
41959,SKU41959,10,10,10,5,88,Poor,Reuse
41960,SKU41960,1,1,8,8,88,Excellent,Recycle
41961,SKU41961,2,7,3,1,88,Good,Refurbish
41962,SKU41962,3,4,10,9,50,Excellent,Recycle
41963,SKU41963,10,10,5,8,100,Average,Refurbish
41964,SKU41964,6,9,8,8,66,Poor,Refurbish
41965,SKU41965,1,4,2,4,69,Poor,Refurbish
41966,SKU41966,2,5,7,2,78,Average,Refurbish
41967,SKU41967,10,8,10,8,87,Average,Repair
41968,SKU41968,7,1,2,10,57,Average,Recycle
41969,SKU41969,9,6,8,3,88,Average,Refurbish
41970,SKU41970,8,3,2,4,100,Excellent,Recycle
41971,SKU41971,10,10,3,2,72,Excellent,Refurbish
41972,SKU41972,7,10,10,2,58,Good,Repair
41973,SKU41973,1,5,2,9,71,Average,Reuse
41974,SKU41974,9,8,1,5,85,Poor,Refurbish
41975,SKU41975,7,5,2,1,64,Good,Reuse
41976,SKU41976,5,3,2,5,65,Good,Reuse
41977,SKU41977,5,4,6,2,77,Good,Refurbish
41978,SKU41978,2,2,3,5,64,Good,Recycle
41979,SKU41979,8,9,9,10,65,Excellent,Reuse
41980,SKU41980,3,10,9,10,50,Poor,Recycle
41981,SKU41981,3,9,8,2,92,Poor,Reuse
41982,SKU41982,3,2,1,2,54,Excellent,Recycle
41983,SKU41983,9,3,7,4,55,Excellent,Repair
41984,SKU41984,7,4,3,4,74,Good,Repair
41985,SKU41985,9,5,8,7,56,Good,Refurbish
41986,SKU41986,9,2,9,9,98,Excellent,Recycle
41987,SKU41987,6,2,8,9,58,Average,Refurbish
41988,SKU41988,5,1,1,6,97,Good,Reuse
41989,SKU41989,10,1,7,4,68,Average,Recycle
41990,SKU41990,9,4,8,1,95,Average,Refurbish
41991,SKU41991,3,6,6,1,77,Poor,Reuse
41992,SKU41992,1,7,9,4,93,Excellent,Repair
41993,SKU41993,9,6,8,8,73,Good,Refurbish
41994,SKU41994,10,9,10,9,51,Good,Repair
41995,SKU41995,3,1,2,10,91,Average,Repair
41996,SKU41996,1,8,9,4,94,Average,Repair
41997,SKU41997,10,4,2,5,87,Poor,Repair
41998,SKU41998,5,5,7,10,59,Average,Repair
41999,SKU41999,4,9,6,7,53,Excellent,Refurbish
42000,SKU42000,10,1,4,5,60,Poor,Refurbish
42001,SKU42001,10,8,4,7,76,Average,Recycle
42002,SKU42002,10,9,7,4,60,Good,Refurbish
42003,SKU42003,6,7,6,10,95,Average,Reuse
42004,SKU42004,3,1,1,9,57,Average,Repair
42005,SKU42005,4,8,2,10,82,Poor,Repair
42006,SKU42006,1,2,7,1,96,Average,Refurbish
42007,SKU42007,1,7,3,6,56,Good,Repair
42008,SKU42008,3,1,8,8,86,Excellent,Recycle
42009,SKU42009,1,5,5,5,60,Good,Recycle
42010,SKU42010,10,10,1,9,85,Good,Reuse
42011,SKU42011,9,6,5,10,59,Poor,Recycle
42012,SKU42012,2,10,7,7,87,Average,Reuse
42013,SKU42013,6,10,9,6,69,Average,Recycle
42014,SKU42014,3,3,9,7,92,Good,Refurbish
42015,SKU42015,5,1,3,4,74,Poor,Repair
42016,SKU42016,6,9,9,5,74,Excellent,Refurbish
42017,SKU42017,4,4,6,10,51,Average,Repair
42018,SKU42018,10,6,8,6,54,Poor,Repair
42019,SKU42019,1,1,8,4,96,Poor,Repair
42020,SKU42020,3,2,5,2,57,Average,Refurbish
42021,SKU42021,6,9,2,9,61,Excellent,Recycle
42022,SKU42022,5,5,7,3,70,Average,Recycle
42023,SKU42023,3,2,6,7,67,Excellent,Reuse
42024,SKU42024,9,7,3,9,62,Excellent,Recycle
42025,SKU42025,9,5,8,7,80,Poor,Repair
42026,SKU42026,1,5,7,7,76,Good,Reuse
42027,SKU42027,4,1,2,6,64,Excellent,Recycle
42028,SKU42028,6,6,4,6,52,Poor,Reuse
42029,SKU42029,6,5,1,5,73,Average,Refurbish
42030,SKU42030,4,7,6,7,71,Average,Refurbish
42031,SKU42031,3,2,3,10,93,Poor,Recycle
42032,SKU42032,3,2,4,8,80,Poor,Refurbish
42033,SKU42033,6,7,5,1,86,Good,Reuse
42034,SKU42034,9,6,8,2,65,Good,Reuse
42035,SKU42035,3,3,9,4,79,Excellent,Refurbish
42036,SKU42036,3,3,6,4,76,Excellent,Reuse
42037,SKU42037,5,5,8,2,91,Good,Reuse
42038,SKU42038,9,2,3,9,77,Good,Refurbish
42039,SKU42039,10,1,6,10,50,Excellent,Repair
42040,SKU42040,9,7,5,10,62,Average,Reuse
42041,SKU42041,2,9,4,4,89,Poor,Refurbish
42042,SKU42042,5,2,5,10,90,Good,Recycle
42043,SKU42043,5,7,2,3,74,Good,Repair
42044,SKU42044,9,5,3,4,73,Average,Refurbish
42045,SKU42045,5,3,8,5,86,Excellent,Refurbish
42046,SKU42046,3,6,10,7,90,Average,Refurbish
42047,SKU42047,1,2,2,5,52,Good,Reuse
42048,SKU42048,4,5,6,4,64,Excellent,Reuse
42049,SKU42049,10,5,9,1,57,Excellent,Recycle
42050,SKU42050,4,9,7,7,76,Good,Reuse
42051,SKU42051,4,2,1,10,79,Excellent,Repair
42052,SKU42052,1,7,1,10,70,Excellent,Reuse
42053,SKU42053,4,9,8,2,86,Good,Refurbish
42054,SKU42054,7,9,4,8,84,Good,Repair
42055,SKU42055,7,10,8,9,51,Excellent,Repair
42056,SKU42056,6,10,7,8,94,Poor,Repair
42057,SKU42057,1,7,7,8,90,Poor,Reuse
42058,SKU42058,5,8,6,2,55,Poor,Reuse
42059,SKU42059,4,3,6,4,59,Poor,Reuse
42060,SKU42060,8,7,10,5,56,Poor,Refurbish
42061,SKU42061,1,9,2,2,82,Excellent,Recycle
42062,SKU42062,6,7,8,6,76,Average,Repair
42063,SKU42063,7,5,5,6,54,Good,Refurbish
42064,SKU42064,1,5,7,9,56,Average,Reuse
42065,SKU42065,10,8,7,8,52,Good,Recycle
42066,SKU42066,2,8,7,5,83,Excellent,Reuse
42067,SKU42067,5,1,9,5,80,Poor,Repair
42068,SKU42068,8,9,6,9,54,Good,Repair
42069,SKU42069,3,9,5,8,83,Average,Refurbish
42070,SKU42070,10,6,7,3,59,Average,Refurbish
42071,SKU42071,1,4,7,8,79,Poor,Repair
42072,SKU42072,3,6,2,10,89,Poor,Repair
42073,SKU42073,1,6,3,2,94,Poor,Refurbish
42074,SKU42074,4,4,5,2,57,Excellent,Recycle
42075,SKU42075,5,3,10,4,72,Average,Recycle
42076,SKU42076,5,9,10,9,98,Good,Recycle
42077,SKU42077,8,6,7,10,85,Good,Refurbish
42078,SKU42078,10,7,2,4,68,Average,Reuse
42079,SKU42079,7,5,9,3,82,Excellent,Recycle
42080,SKU42080,4,4,2,3,69,Good,Repair
42081,SKU42081,2,6,4,2,90,Poor,Refurbish
42082,SKU42082,9,5,1,8,82,Good,Recycle
42083,SKU42083,6,4,9,5,58,Good,Reuse
42084,SKU42084,7,4,5,2,67,Good,Refurbish
42085,SKU42085,7,4,2,10,94,Good,Recycle
42086,SKU42086,6,7,6,7,88,Good,Recycle
42087,SKU42087,3,2,5,7,82,Excellent,Repair
42088,SKU42088,2,2,9,4,84,Excellent,Refurbish
42089,SKU42089,8,10,9,4,68,Good,Reuse
42090,SKU42090,6,10,4,10,73,Poor,Refurbish
42091,SKU42091,1,1,4,9,92,Poor,Refurbish
42092,SKU42092,7,9,9,2,85,Average,Refurbish
42093,SKU42093,3,1,9,5,65,Excellent,Reuse
42094,SKU42094,4,10,6,4,100,Poor,Refurbish
42095,SKU42095,10,7,1,4,88,Good,Refurbish
42096,SKU42096,4,10,3,9,61,Good,Reuse
42097,SKU42097,10,9,10,10,88,Good,Repair
42098,SKU42098,7,8,7,5,86,Poor,Recycle
42099,SKU42099,7,3,4,10,50,Good,Repair
42100,SKU42100,7,9,3,6,72,Poor,Refurbish
42101,SKU42101,1,9,2,3,78,Excellent,Reuse
42102,SKU42102,10,6,8,3,90,Good,Repair
42103,SKU42103,10,4,3,5,93,Average,Repair
42104,SKU42104,10,3,3,1,50,Excellent,Repair
42105,SKU42105,10,2,3,5,84,Poor,Repair
42106,SKU42106,4,10,1,9,98,Poor,Reuse
42107,SKU42107,8,1,5,9,59,Good,Repair
42108,SKU42108,1,10,1,9,68,Average,Reuse
42109,SKU42109,6,3,10,4,85,Excellent,Refurbish
42110,SKU42110,7,10,5,9,58,Good,Recycle
42111,SKU42111,8,4,6,2,54,Excellent,Reuse
42112,SKU42112,2,7,4,8,93,Average,Recycle
42113,SKU42113,1,7,9,9,83,Average,Recycle
42114,SKU42114,7,1,1,2,81,Poor,Refurbish
42115,SKU42115,8,8,6,2,66,Good,Recycle
42116,SKU42116,4,9,9,10,64,Good,Repair
42117,SKU42117,2,9,5,9,56,Average,Refurbish
42118,SKU42118,4,9,1,7,66,Good,Repair
42119,SKU42119,8,2,6,6,69,Poor,Reuse
42120,SKU42120,2,9,10,3,70,Good,Repair
42121,SKU42121,5,2,5,7,96,Good,Recycle
42122,SKU42122,10,6,5,2,58,Excellent,Repair
42123,SKU42123,9,3,10,7,96,Average,Repair
42124,SKU42124,5,10,7,3,91,Excellent,Repair
42125,SKU42125,10,4,4,9,86,Poor,Refurbish
42126,SKU42126,1,7,2,6,60,Good,Repair
42127,SKU42127,6,8,8,6,86,Good,Recycle
42128,SKU42128,7,1,3,4,75,Poor,Refurbish
42129,SKU42129,2,4,9,3,57,Good,Refurbish
42130,SKU42130,10,8,10,6,83,Average,Reuse
42131,SKU42131,1,3,3,3,55,Excellent,Refurbish
42132,SKU42132,10,5,4,8,88,Excellent,Recycle
42133,SKU42133,5,5,7,2,64,Excellent,Reuse
42134,SKU42134,2,10,3,7,52,Poor,Refurbish
42135,SKU42135,2,1,5,5,56,Poor,Refurbish
42136,SKU42136,3,6,8,9,57,Good,Reuse
42137,SKU42137,9,1,5,1,76,Excellent,Reuse
42138,SKU42138,1,5,3,1,66,Excellent,Recycle
42139,SKU42139,4,8,4,2,76,Good,Reuse
42140,SKU42140,10,7,2,2,57,Poor,Refurbish
42141,SKU42141,5,8,6,6,69,Excellent,Recycle
42142,SKU42142,3,9,4,8,65,Good,Refurbish
42143,SKU42143,1,9,3,5,61,Excellent,Repair
42144,SKU42144,9,1,7,10,98,Excellent,Recycle
42145,SKU42145,2,9,8,3,56,Good,Reuse
42146,SKU42146,4,9,7,4,74,Poor,Repair
42147,SKU42147,3,10,2,10,98,Good,Reuse
42148,SKU42148,9,8,10,10,98,Good,Reuse
42149,SKU42149,1,5,2,4,57,Average,Refurbish
42150,SKU42150,9,5,4,2,70,Average,Reuse
42151,SKU42151,3,10,8,2,66,Poor,Reuse
42152,SKU42152,7,3,2,9,94,Excellent,Reuse
42153,SKU42153,3,3,7,8,95,Poor,Repair
42154,SKU42154,10,3,9,10,80,Average,Reuse
42155,SKU42155,6,4,3,2,97,Good,Reuse
42156,SKU42156,6,8,8,2,84,Average,Reuse
42157,SKU42157,3,7,10,2,96,Poor,Repair
42158,SKU42158,9,4,1,4,95,Excellent,Reuse
42159,SKU42159,5,2,3,2,99,Average,Recycle
42160,SKU42160,9,10,6,5,94,Excellent,Repair
42161,SKU42161,4,7,1,2,53,Average,Reuse
42162,SKU42162,9,3,3,5,57,Average,Refurbish
42163,SKU42163,10,7,3,1,80,Good,Recycle
42164,SKU42164,7,6,10,8,70,Excellent,Repair
42165,SKU42165,7,4,4,3,64,Good,Reuse
42166,SKU42166,4,6,7,3,87,Poor,Repair
42167,SKU42167,2,10,6,5,92,Average,Repair
42168,SKU42168,9,4,10,7,83,Poor,Reuse
42169,SKU42169,6,6,6,5,96,Good,Reuse
42170,SKU42170,2,3,2,10,76,Poor,Recycle
42171,SKU42171,1,5,6,8,68,Poor,Repair
42172,SKU42172,10,6,10,1,52,Good,Recycle
42173,SKU42173,7,10,2,2,68,Poor,Refurbish
42174,SKU42174,7,5,4,3,62,Average,Repair
42175,SKU42175,8,5,6,3,76,Average,Refurbish
42176,SKU42176,5,6,7,5,68,Poor,Reuse
42177,SKU42177,5,8,4,1,65,Average,Recycle
42178,SKU42178,7,1,2,9,70,Average,Recycle
42179,SKU42179,6,6,9,8,71,Average,Refurbish
42180,SKU42180,9,9,5,5,61,Average,Reuse
42181,SKU42181,9,6,9,6,74,Excellent,Refurbish
42182,SKU42182,3,10,7,3,72,Good,Repair
42183,SKU42183,4,7,5,3,58,Good,Repair
42184,SKU42184,9,2,8,9,50,Average,Refurbish
42185,SKU42185,7,9,8,7,74,Good,Reuse
42186,SKU42186,4,2,10,8,76,Good,Recycle
42187,SKU42187,10,6,5,6,67,Excellent,Reuse
42188,SKU42188,5,5,1,10,52,Excellent,Refurbish
42189,SKU42189,8,5,10,3,51,Good,Repair
42190,SKU42190,10,7,1,2,95,Excellent,Reuse
42191,SKU42191,8,1,8,10,61,Good,Reuse
42192,SKU42192,10,1,9,4,69,Excellent,Recycle
42193,SKU42193,5,10,4,1,96,Excellent,Refurbish
42194,SKU42194,4,9,5,9,96,Poor,Refurbish
42195,SKU42195,6,1,9,7,71,Poor,Repair
42196,SKU42196,8,7,8,5,98,Average,Reuse
42197,SKU42197,5,5,1,5,78,Average,Refurbish
42198,SKU42198,3,3,4,4,52,Poor,Repair
42199,SKU42199,8,9,1,3,71,Excellent,Refurbish
42200,SKU42200,1,3,2,5,90,Good,Recycle
42201,SKU42201,10,4,7,7,90,Average,Recycle
42202,SKU42202,8,2,9,10,64,Poor,Recycle
42203,SKU42203,10,10,5,10,69,Excellent,Reuse
42204,SKU42204,8,8,5,2,77,Good,Repair
42205,SKU42205,7,10,2,10,53,Average,Recycle
42206,SKU42206,6,5,2,4,77,Average,Refurbish
42207,SKU42207,4,9,8,2,78,Average,Refurbish
42208,SKU42208,10,5,4,7,73,Average,Recycle
42209,SKU42209,5,10,3,3,76,Good,Repair
42210,SKU42210,4,1,7,1,88,Poor,Reuse
42211,SKU42211,2,10,8,8,67,Average,Reuse
42212,SKU42212,10,6,1,8,86,Poor,Refurbish
42213,SKU42213,8,3,9,7,79,Poor,Repair
42214,SKU42214,10,8,1,8,89,Excellent,Refurbish
42215,SKU42215,4,10,1,3,71,Poor,Recycle
42216,SKU42216,2,10,6,9,86,Good,Refurbish
42217,SKU42217,10,7,7,6,77,Poor,Repair
42218,SKU42218,10,10,10,4,83,Excellent,Refurbish
42219,SKU42219,3,8,6,2,52,Good,Refurbish
42220,SKU42220,7,4,10,8,57,Average,Repair
42221,SKU42221,8,1,10,2,96,Poor,Recycle
42222,SKU42222,10,4,2,7,86,Excellent,Reuse
42223,SKU42223,10,8,6,6,95,Good,Recycle
42224,SKU42224,1,2,9,10,54,Average,Repair
42225,SKU42225,3,3,2,6,81,Good,Repair
