warranty_id,sku_id,product_id,warranty_period_months,warranty_start_date,warranty_end_date,warranty_type,coverage_details,service_center_available,claim_status,last_service_date
WAR41030,SKU41030,41030.0,12,2022-11-12,2023-11-07,seller,parts and service,no,expired,2023-05-11
WAR41031,SKU41031,41031.0,24,2025-02-15,2027-02-05,manufacturer,parts and service,yes,active,2026-02-10
WAR41032,SKU41032,41032.0,12,2023-01-30,2024-01-25,manufacturer,parts and service,no,expired,2023-07-29
WAR41033,SKU41033,41033.0,6,2024-04-10,2024-10-07,manufacturer,parts and service,yes,expired,2024-07-09
WAR41034,SKU41034,41034.0,12,2024-09-28,2025-09-23,manufacturer,parts and service,yes,active,2025-03-27
WAR41035,SKU41035,41035.0,24,2024-01-07,2025-12-27,manufacturer,parts and service,no,expired,2025-01-01
WAR41036,SKU41036,41036.0,24,2023-12-25,2025-12-14,seller,parts and service,yes,expired,2024-12-19
WAR41037,SKU41037,41037.0,24,2024-03-05,2026-02-23,manufacturer,parts and service,yes,expired,2025-02-28
WAR41038,SKU41038,41038.0,6,2025-07-08,2026-01-04,seller,parts and service,yes,expired,2025-10-06
WAR41039,SKU41039,41039.0,12,2024-11-21,2025-11-16,manufacturer,parts and service,no,expired,2025-05-20
WAR41040,SKU41040,41040.0,24,2023-09-01,2025-08-21,manufacturer,parts and service,yes,expired,2024-08-26
WAR41041,SKU41041,41041.0,6,2025-05-10,2025-11-06,seller,parts and service,yes,expired,2025-08-08
WAR41042,SKU41042,41042.0,12,2022-06-13,2023-06-08,manufacturer,parts and service,yes,active,2022-12-10
WAR41043,SKU41043,41043.0,6,2024-07-28,2025-01-24,seller,parts and service,yes,expired,2024-10-26
WAR41044,SKU41044,41044.0,24,2022-12-28,2024-12-17,manufacturer,parts and service,no,active,2023-12-23
WAR41045,SKU41045,41045.0,24,2023-06-08,2025-05-28,seller,parts and service,yes,expired,2024-06-02
WAR41046,SKU41046,41046.0,6,2024-09-28,2025-03-27,manufacturer,parts and service,no,active,2024-12-27
WAR41047,SKU41047,41047.0,24,2022-06-21,2024-06-10,seller,parts and service,yes,active,2023-06-16
WAR41048,SKU41048,41048.0,24,2023-01-07,2024-12-27,seller,parts and service,yes,expired,2024-01-02
WAR41049,SKU41049,41049.0,12,2023-01-20,2024-01-15,seller,parts and service,yes,active,2023-07-19
WAR41050,SKU41050,41050.0,24,2023-02-28,2025-02-17,manufacturer,parts and service,yes,expired,2024-02-23
WAR41051,SKU41051,41051.0,12,2024-05-28,2025-05-23,seller,parts and service,yes,expired,2024-11-24
WAR41052,SKU41052,41052.0,6,2023-07-18,2024-01-14,seller,parts and service,no,active,2023-10-16
WAR41053,SKU41053,41053.0,12,2024-11-10,2025-11-05,manufacturer,parts and service,yes,expired,2025-05-09
WAR41054,SKU41054,41054.0,12,2022-11-27,2023-11-22,manufacturer,parts and service,no,expired,2023-05-26
WAR41055,SKU41055,41055.0,6,2025-06-15,2025-12-12,manufacturer,parts and service,no,active,2025-09-13
WAR41056,SKU41056,41056.0,6,2022-12-19,2023-06-17,manufacturer,parts and service,no,active,2023-03-19
WAR41057,SKU41057,41057.0,6,2025-02-07,2025-08-06,seller,parts and service,yes,expired,2025-05-08
WAR41058,SKU41058,41058.0,24,2023-11-07,2025-10-27,seller,parts and service,no,expired,2024-11-01
WAR41059,SKU41059,41059.0,6,2024-05-29,2024-11-25,manufacturer,parts and service,yes,active,2024-08-27
WAR41060,SKU41060,41060.0,12,2025-02-16,2026-02-11,seller,parts and service,yes,expired,2025-08-15
WAR41061,SKU41061,41061.0,24,2024-11-12,2026-11-02,manufacturer,parts and service,yes,expired,2025-11-07
WAR41062,SKU41062,41062.0,6,2022-04-07,2022-10-04,seller,parts and service,no,expired,2022-07-06
WAR41063,SKU41063,41063.0,6,2023-03-19,2023-09-15,manufacturer,parts and service,no,expired,2023-06-17
WAR41064,SKU41064,41064.0,24,2023-10-31,2025-10-20,manufacturer,parts and service,yes,active,2024-10-25
WAR41065,SKU41065,41065.0,6,2023-09-07,2024-03-05,manufacturer,parts and service,no,expired,2023-12-06
WAR41066,SKU41066,41066.0,24,2023-11-07,2025-10-27,seller,parts and service,no,active,2024-11-01
WAR41067,SKU41067,41067.0,12,2024-05-21,2025-05-16,seller,parts and service,yes,expired,2024-11-17
WAR41068,SKU41068,41068.0,6,2024-12-06,2025-06-04,manufacturer,parts and service,no,active,2025-03-06
WAR41069,SKU41069,41069.0,24,2024-12-06,2026-11-26,seller,parts and service,no,active,2025-12-01
WAR41070,SKU41070,41070.0,24,2024-02-28,2026-02-17,seller,parts and service,no,expired,2025-02-22
WAR41071,SKU41071,41071.0,6,2025-01-08,2025-07-07,manufacturer,parts and service,yes,expired,2025-04-08
WAR41072,SKU41072,41072.0,24,2024-02-04,2026-01-24,manufacturer,parts and service,yes,expired,2025-01-29
WAR41073,SKU41073,41073.0,24,2022-05-19,2024-05-08,manufacturer,parts and service,yes,expired,2023-05-14
WAR41074,SKU41074,41074.0,24,2025-01-20,2027-01-10,seller,parts and service,yes,expired,2026-01-15
WAR41075,SKU41075,41075.0,24,2024-12-24,2026-12-14,manufacturer,parts and service,no,active,2025-12-19
WAR41076,SKU41076,41076.0,24,2024-08-28,2026-08-18,manufacturer,parts and service,yes,expired,2025-08-23
WAR41077,SKU41077,41077.0,12,2024-08-13,2025-08-08,manufacturer,parts and service,yes,active,2025-02-09
WAR41078,SKU41078,41078.0,6,2022-11-08,2023-05-07,seller,parts and service,no,active,2023-02-06
WAR41079,SKU41079,41079.0,24,2022-09-19,2024-09-08,manufacturer,parts and service,yes,active,2023-09-14
WAR41080,SKU41080,41080.0,24,2023-02-25,2025-02-14,manufacturer,parts and service,yes,expired,2024-02-20
WAR41081,SKU41081,41081.0,6,2024-08-18,2025-02-14,manufacturer,parts and service,no,expired,2024-11-16
WAR41082,SKU41082,41082.0,12,2023-07-13,2024-07-07,seller,parts and service,yes,expired,2024-01-09
WAR41083,SKU41083,41083.0,6,2023-08-20,2024-02-16,seller,parts and service,yes,expired,2023-11-18
WAR41084,SKU41084,41084.0,24,2025-02-07,2027-01-28,seller,parts and service,no,active,2026-02-02
WAR41085,SKU41085,41085.0,24,2022-06-16,2024-06-05,seller,parts and service,no,active,2023-06-11
WAR41086,SKU41086,41086.0,6,2023-03-15,2023-09-11,seller,parts and service,no,active,2023-06-13
WAR41087,SKU41087,41087.0,6,2024-04-11,2024-10-08,manufacturer,parts and service,yes,active,2024-07-10
WAR41088,SKU41088,41088.0,6,2024-04-09,2024-10-06,seller,parts and service,no,active,2024-07-08
WAR41089,SKU41089,41089.0,12,2024-07-23,2025-07-18,manufacturer,parts and service,no,active,2025-01-19
WAR41090,SKU41090,41090.0,6,2022-06-16,2022-12-13,manufacturer,parts and service,yes,active,2022-09-14
WAR41091,SKU41091,41091.0,24,2025-04-19,2027-04-09,seller,parts and service,no,expired,2026-04-14
WAR41092,SKU41092,41092.0,6,2024-04-09,2024-10-06,manufacturer,parts and service,yes,expired,2024-07-08
WAR41093,SKU41093,41093.0,24,2022-09-10,2024-08-30,manufacturer,parts and service,no,expired,2023-09-05
WAR41094,SKU41094,41094.0,12,2023-09-11,2024-09-05,manufacturer,parts and service,yes,active,2024-03-09
WAR41095,SKU41095,41095.0,12,2024-03-14,2025-03-09,seller,parts and service,no,active,2024-09-10
WAR41096,SKU41096,41096.0,24,2024-02-21,2026-02-10,seller,parts and service,yes,active,2025-02-15
WAR41097,SKU41097,41097.0,6,2023-02-04,2023-08-03,seller,parts and service,no,active,2023-05-05
WAR41098,SKU41098,41098.0,12,2022-10-31,2023-10-26,seller,parts and service,no,expired,2023-04-29
WAR41099,SKU41099,41099.0,12,2022-11-07,2023-11-02,manufacturer,parts and service,yes,expired,2023-05-06
WAR41100,SKU41100,41100.0,6,2023-05-06,2023-11-02,manufacturer,parts and service,no,active,2023-08-04
WAR41101,SKU41101,41101.0,24,2023-03-30,2025-03-19,manufacturer,parts and service,yes,active,2024-03-24
WAR41102,SKU41102,41102.0,6,2024-06-10,2024-12-07,seller,parts and service,yes,expired,2024-09-08
WAR41103,SKU41103,41103.0,24,2025-03-28,2027-03-18,seller,parts and service,no,active,2026-03-23
WAR41104,SKU41104,41104.0,12,2022-09-28,2023-09-23,seller,parts and service,no,expired,2023-03-27
WAR41105,SKU41105,41105.0,12,2023-12-28,2024-12-22,manufacturer,parts and service,no,active,2024-06-25
WAR41106,SKU41106,41106.0,24,2023-07-31,2025-07-20,seller,parts and service,no,active,2024-07-25
WAR41107,SKU41107,41107.0,6,2023-12-15,2024-06-12,seller,parts and service,yes,expired,2024-03-14
WAR41108,SKU41108,41108.0,12,2023-06-20,2024-06-14,manufacturer,parts and service,yes,active,2023-12-17
WAR41109,SKU41109,41109.0,12,2025-01-17,2026-01-12,seller,parts and service,yes,expired,2025-07-16
WAR41110,SKU41110,41110.0,24,2022-09-15,2024-09-04,manufacturer,parts and service,yes,expired,2023-09-10
WAR41111,SKU41111,41111.0,6,2023-06-28,2023-12-25,seller,parts and service,no,active,2023-09-26
WAR41112,SKU41112,41112.0,12,2023-05-02,2024-04-26,seller,parts and service,no,active,2023-10-29
WAR41113,SKU41113,41113.0,12,2023-09-02,2024-08-27,manufacturer,parts and service,yes,expired,2024-02-29
WAR41114,SKU41114,41114.0,24,2024-03-22,2026-03-12,manufacturer,parts and service,no,active,2025-03-17
WAR41115,SKU41115,41115.0,6,2023-07-22,2024-01-18,manufacturer,parts and service,yes,active,2023-10-20
WAR41116,SKU41116,41116.0,12,2022-06-23,2023-06-18,seller,parts and service,yes,expired,2022-12-20
WAR41117,SKU41117,41117.0,24,2024-12-26,2026-12-16,manufacturer,parts and service,yes,active,2025-12-21
WAR41118,SKU41118,41118.0,12,2024-10-05,2025-09-30,seller,parts and service,no,expired,2025-04-03
WAR41119,SKU41119,41119.0,24,2023-06-19,2025-06-08,manufacturer,parts and service,yes,active,2024-06-13
WAR41120,SKU41120,41120.0,24,2025-08-18,2027-08-08,seller,parts and service,yes,active,2026-08-13
WAR41121,SKU41121,41121.0,6,2025-06-11,2025-12-08,seller,parts and service,yes,expired,2025-09-09
WAR41122,SKU41122,41122.0,12,2024-02-13,2025-02-07,manufacturer,parts and service,no,expired,2024-08-11
WAR41123,SKU41123,41123.0,24,2024-03-19,2026-03-09,seller,parts and service,yes,active,2025-03-14
WAR41124,SKU41124,41124.0,6,2023-04-10,2023-10-07,seller,parts and service,yes,active,2023-07-09
WAR41125,SKU41125,41125.0,12,2023-10-30,2024-10-24,seller,parts and service,no,expired,2024-04-27
WAR41126,SKU41126,41126.0,24,2025-04-29,2027-04-19,seller,parts and service,yes,expired,2026-04-24
WAR41127,SKU41127,41127.0,24,2022-07-04,2024-06-23,manufacturer,parts and service,yes,active,2023-06-29
WAR41128,SKU41128,41128.0,24,2025-01-22,2027-01-12,seller,parts and service,no,active,2026-01-17
WAR41129,SKU41129,41129.0,12,2024-04-21,2025-04-16,seller,parts and service,yes,active,2024-10-18
WAR41130,SKU41130,41130.0,6,2024-03-07,2024-09-03,manufacturer,parts and service,no,active,2024-06-05
WAR41131,SKU41131,41131.0,12,2023-11-18,2024-11-12,manufacturer,parts and service,yes,active,2024-05-16
WAR41132,SKU41132,41132.0,6,2025-07-20,2026-01-16,manufacturer,parts and service,no,expired,2025-10-18
WAR41133,SKU41133,41133.0,6,2024-06-08,2024-12-05,manufacturer,parts and service,yes,expired,2024-09-06
WAR41134,SKU41134,41134.0,12,2022-10-19,2023-10-14,seller,parts and service,yes,expired,2023-04-17
WAR41135,SKU41135,41135.0,12,2025-01-27,2026-01-22,manufacturer,parts and service,no,active,2025-07-26
WAR41136,SKU41136,41136.0,12,2024-08-31,2025-08-26,seller,parts and service,no,expired,2025-02-27
WAR41137,SKU41137,41137.0,12,2023-10-01,2024-09-25,manufacturer,parts and service,yes,expired,2024-03-29
WAR41138,SKU41138,41138.0,6,2023-06-02,2023-11-29,seller,parts and service,yes,expired,2023-08-31
WAR41139,SKU41139,41139.0,12,2023-07-30,2024-07-24,manufacturer,parts and service,yes,expired,2024-01-26
WAR41140,SKU41140,41140.0,6,2023-12-10,2024-06-07,manufacturer,parts and service,no,active,2024-03-09
WAR41141,SKU41141,41141.0,24,2025-05-08,2027-04-28,seller,parts and service,no,active,2026-05-03
WAR41142,SKU41142,41142.0,24,2024-03-25,2026-03-15,seller,parts and service,no,active,2025-03-20
WAR41143,SKU41143,41143.0,12,2024-07-13,2025-07-08,seller,parts and service,yes,expired,2025-01-09
WAR41144,SKU41144,41144.0,12,2024-02-03,2025-01-28,seller,parts and service,yes,active,2024-08-01
WAR41145,SKU41145,41145.0,24,2025-09-22,2027-09-12,seller,parts and service,yes,active,2026-09-17
WAR41146,SKU41146,41146.0,12,2023-10-21,2024-10-15,manufacturer,parts and service,no,expired,2024-04-18
WAR41147,SKU41147,41147.0,12,2025-06-02,2026-05-28,seller,parts and service,no,active,2025-11-29
WAR41148,SKU41148,41148.0,12,2024-07-22,2025-07-17,manufacturer,parts and service,no,expired,2025-01-18
WAR41149,SKU41149,41149.0,12,2024-05-28,2025-05-23,seller,parts and service,no,expired,2024-11-24
WAR41150,SKU41150,41150.0,6,2023-01-23,2023-07-22,seller,parts and service,no,active,2023-04-23
WAR41151,SKU41151,41151.0,12,2025-04-04,2026-03-30,seller,parts and service,yes,active,2025-10-01
WAR41152,SKU41152,41152.0,6,2024-09-14,2025-03-13,manufacturer,parts and service,yes,expired,2024-12-13
WAR41153,SKU41153,41153.0,6,2024-06-19,2024-12-16,seller,parts and service,no,active,2024-09-17
WAR41154,SKU41154,41154.0,12,2023-04-08,2024-04-02,manufacturer,parts and service,no,expired,2023-10-05
WAR41155,SKU41155,41155.0,12,2025-05-05,2026-04-30,manufacturer,parts and service,yes,active,2025-11-01
WAR41156,SKU41156,41156.0,24,2022-09-23,2024-09-12,seller,parts and service,yes,active,2023-09-18
WAR41157,SKU41157,41157.0,24,2023-12-05,2025-11-24,seller,parts and service,yes,expired,2024-11-29
WAR41158,SKU41158,41158.0,6,2024-09-08,2025-03-07,manufacturer,parts and service,yes,expired,2024-12-07
WAR41159,SKU41159,41159.0,24,2024-04-22,2026-04-12,manufacturer,parts and service,no,expired,2025-04-17
WAR41160,SKU41160,41160.0,6,2022-12-20,2023-06-18,manufacturer,parts and service,no,expired,2023-03-20
WAR41161,SKU41161,41161.0,24,2024-07-21,2026-07-11,seller,parts and service,no,active,2025-07-16
WAR41162,SKU41162,41162.0,6,2022-04-30,2022-10-27,seller,parts and service,yes,expired,2022-07-29
WAR41163,SKU41163,41163.0,6,2022-12-24,2023-06-22,seller,parts and service,no,active,2023-03-24
WAR41164,SKU41164,41164.0,24,2023-11-01,2025-10-21,seller,parts and service,no,active,2024-10-26
WAR41165,SKU41165,41165.0,12,2023-12-08,2024-12-02,seller,parts and service,yes,active,2024-06-05
WAR41166,SKU41166,41166.0,6,2025-04-03,2025-09-30,seller,parts and service,no,expired,2025-07-02
WAR41167,SKU41167,41167.0,6,2023-08-30,2024-02-26,seller,parts and service,no,expired,2023-11-28
WAR41168,SKU41168,41168.0,12,2025-05-05,2026-04-30,manufacturer,parts and service,yes,expired,2025-11-01
WAR41169,SKU41169,41169.0,6,2023-10-01,2024-03-29,seller,parts and service,no,active,2023-12-30
WAR41170,SKU41170,41170.0,6,2022-10-14,2023-04-12,manufacturer,parts and service,yes,expired,2023-01-12
WAR41171,SKU41171,41171.0,24,2023-10-21,2025-10-10,manufacturer,parts and service,yes,active,2024-10-15
WAR41172,SKU41172,41172.0,12,2023-09-05,2024-08-30,manufacturer,parts and service,no,active,2024-03-03
WAR41173,SKU41173,41173.0,6,2025-03-01,2025-08-28,manufacturer,parts and service,no,active,2025-05-30
WAR41174,SKU41174,41174.0,6,2024-02-15,2024-08-13,seller,parts and service,yes,active,2024-05-15
WAR41175,SKU41175,41175.0,24,2022-07-21,2024-07-10,manufacturer,parts and service,no,expired,2023-07-16
WAR41176,SKU41176,41176.0,6,2022-12-28,2023-06-26,manufacturer,parts and service,no,active,2023-03-28
WAR41177,SKU41177,41177.0,6,2022-11-07,2023-05-06,seller,parts and service,no,active,2023-02-05
WAR41178,SKU41178,41178.0,6,2024-11-21,2025-05-20,manufacturer,parts and service,yes,active,2025-02-19
WAR41179,SKU41179,41179.0,6,2023-04-06,2023-10-03,seller,parts and service,no,expired,2023-07-05
WAR41180,SKU41180,41180.0,6,2022-06-09,2022-12-06,seller,parts and service,no,active,2022-09-07
WAR41181,SKU41181,41181.0,24,2022-12-15,2024-12-04,manufacturer,parts and service,no,active,2023-12-10
WAR41182,SKU41182,41182.0,12,2024-07-22,2025-07-17,manufacturer,parts and service,yes,active,2025-01-18
WAR41183,SKU41183,41183.0,6,2025-06-25,2025-12-22,manufacturer,parts and service,no,expired,2025-09-23
WAR41184,SKU41184,41184.0,6,2022-12-08,2023-06-06,seller,parts and service,yes,expired,2023-03-08
WAR41185,SKU41185,41185.0,12,2023-07-23,2024-07-17,manufacturer,parts and service,no,expired,2024-01-19
WAR41186,SKU41186,41186.0,12,2022-08-26,2023-08-21,seller,parts and service,no,expired,2023-02-22
WAR41187,SKU41187,41187.0,6,2025-06-23,2025-12-20,seller,parts and service,no,active,2025-09-21
WAR41188,SKU41188,41188.0,24,2023-04-08,2025-03-28,seller,parts and service,no,active,2024-04-02
WAR41189,SKU41189,41189.0,24,2023-09-06,2025-08-26,seller,parts and service,no,expired,2024-08-31
WAR41190,SKU41190,41190.0,6,2023-01-21,2023-07-20,manufacturer,parts and service,no,active,2023-04-21
WAR41191,SKU41191,41191.0,12,2022-09-17,2023-09-12,manufacturer,parts and service,yes,expired,2023-03-16
WAR41192,SKU41192,41192.0,12,2022-06-28,2023-06-23,manufacturer,parts and service,no,active,2022-12-25
WAR41193,SKU41193,41193.0,6,2025-02-09,2025-08-08,manufacturer,parts and service,no,active,2025-05-10
WAR41194,SKU41194,41194.0,24,2022-12-10,2024-11-29,manufacturer,parts and service,no,active,2023-12-05
WAR41195,SKU41195,41195.0,24,2024-03-26,2026-03-16,manufacturer,parts and service,yes,active,2025-03-21
WAR41196,SKU41196,41196.0,6,2024-10-27,2025-04-25,manufacturer,parts and service,yes,active,2025-01-25
WAR41197,SKU41197,41197.0,12,2024-11-23,2025-11-18,manufacturer,parts and service,yes,active,2025-05-22
WAR41198,SKU41198,41198.0,24,2023-04-05,2025-03-25,seller,parts and service,yes,active,2024-03-30
WAR41199,SKU41199,41199.0,6,2022-08-26,2023-02-22,manufacturer,parts and service,yes,expired,2022-11-24
WAR41200,SKU41200,41200.0,6,2023-12-29,2024-06-26,seller,parts and service,yes,active,2024-03-28
WAR41201,SKU41201,41201.0,12,2023-10-21,2024-10-15,seller,parts and service,no,expired,2024-04-18
WAR41202,SKU41202,41202.0,24,2023-04-10,2025-03-30,seller,parts and service,no,active,2024-04-04
WAR41203,SKU41203,41203.0,24,2024-09-26,2026-09-16,seller,parts and service,no,expired,2025-09-21
WAR41204,SKU41204,41204.0,12,2024-07-20,2025-07-15,manufacturer,parts and service,no,active,2025-01-16
WAR41205,SKU41205,41205.0,12,2022-07-22,2023-07-17,seller,parts and service,yes,active,2023-01-18
WAR41206,SKU41206,41206.0,24,2023-01-05,2024-12-25,manufacturer,parts and service,no,active,2023-12-31
WAR41207,SKU41207,41207.0,6,2023-03-02,2023-08-29,manufacturer,parts and service,yes,expired,2023-05-31
WAR41208,SKU41208,41208.0,12,2022-05-13,2023-05-08,manufacturer,parts and service,no,expired,2022-11-09
WAR41209,SKU41209,41209.0,6,2024-07-13,2025-01-09,manufacturer,parts and service,no,expired,2024-10-11
WAR41210,SKU41210,41210.0,6,2024-04-18,2024-10-15,seller,parts and service,no,active,2024-07-17
WAR41211,SKU41211,41211.0,24,2023-02-08,2025-01-28,seller,parts and service,no,active,2024-02-03
WAR41212,SKU41212,41212.0,6,2025-03-24,2025-09-20,manufacturer,parts and service,no,active,2025-06-22
WAR41213,SKU41213,41213.0,12,2023-07-16,2024-07-10,seller,parts and service,yes,expired,2024-01-12
WAR41214,SKU41214,41214.0,24,2022-07-08,2024-06-27,seller,parts and service,no,active,2023-07-03
WAR41215,SKU41215,41215.0,12,2025-04-29,2026-04-24,manufacturer,parts and service,no,expired,2025-10-26
WAR41216,SKU41216,41216.0,6,2023-05-06,2023-11-02,manufacturer,parts and service,no,active,2023-08-04
WAR41217,SKU41217,41217.0,6,2024-03-22,2024-09-18,seller,parts and service,no,expired,2024-06-20
WAR41218,SKU41218,41218.0,24,2024-09-28,2026-09-18,seller,parts and service,yes,active,2025-09-23
WAR41219,SKU41219,41219.0,24,2022-09-18,2024-09-07,manufacturer,parts and service,yes,expired,2023-09-13
WAR41220,SKU41220,41220.0,24,2024-08-08,2026-07-29,seller,parts and service,yes,expired,2025-08-03
WAR41221,SKU41221,41221.0,24,2025-01-11,2027-01-01,seller,parts and service,yes,active,2026-01-06
WAR41222,SKU41222,41222.0,24,2023-04-18,2025-04-07,seller,parts and service,no,active,2024-04-12
WAR41223,SKU41223,41223.0,12,2024-01-19,2025-01-13,manufacturer,parts and service,no,active,2024-07-17
WAR41224,SKU41224,41224.0,12,2022-10-17,2023-10-12,seller,parts and service,yes,expired,2023-04-15
WAR41225,SKU41225,41225.0,24,2023-11-06,2025-10-26,seller,parts and service,no,active,2024-10-31
WAR41226,SKU41226,41226.0,12,2025-04-10,2026-04-05,seller,parts and service,yes,expired,2025-10-07
WAR41227,SKU41227,41227.0,24,2022-10-15,2024-10-04,manufacturer,parts and service,yes,active,2023-10-10
WAR41228,SKU41228,41228.0,6,2022-05-28,2022-11-24,seller,parts and service,yes,active,2022-08-26
WAR41229,SKU41229,41229.0,24,2022-11-29,2024-11-18,manufacturer,parts and service,no,expired,2023-11-24
WAR41230,SKU41230,41230.0,12,2023-05-14,2024-05-08,seller,parts and service,no,expired,2023-11-10
WAR41231,SKU41231,41231.0,6,2023-12-05,2024-06-02,manufacturer,parts and service,no,active,2024-03-04
WAR41232,SKU41232,41232.0,6,2022-11-16,2023-05-15,manufacturer,parts and service,yes,active,2023-02-14
WAR41233,SKU41233,41233.0,24,2025-03-13,2027-03-03,seller,parts and service,yes,active,2026-03-08
WAR41234,SKU41234,41234.0,12,2023-08-07,2024-08-01,manufacturer,parts and service,no,active,2024-02-03
WAR41235,SKU41235,41235.0,12,2022-06-29,2023-06-24,seller,parts and service,yes,expired,2022-12-26
WAR41236,SKU41236,41236.0,12,2024-03-23,2025-03-18,manufacturer,parts and service,yes,active,2024-09-19
WAR41237,SKU41237,41237.0,12,2023-10-07,2024-10-01,seller,parts and service,no,active,2024-04-04
WAR41238,SKU41238,41238.0,6,2023-05-27,2023-11-23,seller,parts and service,no,expired,2023-08-25
WAR41239,SKU41239,41239.0,24,2022-11-09,2024-10-29,seller,parts and service,yes,expired,2023-11-04
WAR41240,SKU41240,41240.0,12,2022-12-28,2023-12-23,seller,parts and service,no,expired,2023-06-26
WAR41241,SKU41241,41241.0,12,2022-11-11,2023-11-06,seller,parts and service,no,expired,2023-05-10
WAR41242,SKU41242,41242.0,6,2025-01-08,2025-07-07,manufacturer,parts and service,yes,expired,2025-04-08
WAR41243,SKU41243,41243.0,6,2024-03-16,2024-09-12,seller,parts and service,no,expired,2024-06-14
WAR41244,SKU41244,41244.0,6,2024-11-05,2025-05-04,seller,parts and service,yes,expired,2025-02-03
WAR41245,SKU41245,41245.0,6,2022-09-15,2023-03-14,seller,parts and service,no,expired,2022-12-14
WAR41246,SKU41246,41246.0,12,2022-07-15,2023-07-10,manufacturer,parts and service,no,active,2023-01-11
WAR41247,SKU41247,41247.0,12,2023-10-24,2024-10-18,manufacturer,parts and service,yes,active,2024-04-21
WAR41248,SKU41248,41248.0,6,2025-06-17,2025-12-14,seller,parts and service,no,expired,2025-09-15
WAR41249,SKU41249,41249.0,12,2024-01-31,2025-01-25,seller,parts and service,yes,active,2024-07-29
WAR41250,SKU41250,41250.0,12,2022-08-30,2023-08-25,manufacturer,parts and service,yes,expired,2023-02-26
WAR41251,SKU41251,41251.0,24,2023-03-04,2025-02-21,manufacturer,parts and service,no,active,2024-02-27
WAR41252,SKU41252,41252.0,6,2024-01-23,2024-07-21,seller,parts and service,yes,active,2024-04-22
WAR41253,SKU41253,41253.0,12,2022-11-16,2023-11-11,manufacturer,parts and service,yes,active,2023-05-15
WAR41254,SKU41254,41254.0,12,2025-04-07,2026-04-02,manufacturer,parts and service,no,expired,2025-10-04
WAR41255,SKU41255,41255.0,24,2024-07-17,2026-07-07,manufacturer,parts and service,yes,active,2025-07-12
WAR41256,SKU41256,41256.0,24,2024-11-16,2026-11-06,manufacturer,parts and service,no,expired,2025-11-11
WAR41257,SKU41257,41257.0,24,2023-05-19,2025-05-08,manufacturer,parts and service,no,expired,2024-05-13
WAR41258,SKU41258,41258.0,24,2024-05-12,2026-05-02,seller,parts and service,yes,active,2025-05-07
WAR41259,SKU41259,41259.0,6,2022-11-07,2023-05-06,seller,parts and service,yes,expired,2023-02-05
WAR41260,SKU41260,41260.0,6,2025-02-28,2025-08-27,seller,parts and service,yes,active,2025-05-29
WAR41261,SKU41261,41261.0,12,2023-11-04,2024-10-29,manufacturer,parts and service,no,expired,2024-05-02
WAR41262,SKU41262,41262.0,24,2025-03-15,2027-03-05,manufacturer,parts and service,yes,active,2026-03-10
WAR41263,SKU41263,41263.0,6,2024-07-13,2025-01-09,manufacturer,parts and service,no,expired,2024-10-11
WAR41264,SKU41264,41264.0,24,2024-02-12,2026-02-01,manufacturer,parts and service,yes,active,2025-02-06
WAR41265,SKU41265,41265.0,6,2024-03-21,2024-09-17,manufacturer,parts and service,yes,active,2024-06-19
WAR41266,SKU41266,41266.0,6,2023-04-17,2023-10-14,manufacturer,parts and service,yes,expired,2023-07-16
WAR41267,SKU41267,41267.0,24,2025-07-09,2027-06-29,manufacturer,parts and service,yes,expired,2026-07-04
WAR41268,SKU41268,41268.0,12,2024-04-07,2025-04-02,manufacturer,parts and service,no,expired,2024-10-04
WAR41269,SKU41269,41269.0,24,2025-09-26,2027-09-16,manufacturer,parts and service,yes,active,2026-09-21
WAR41270,SKU41270,41270.0,6,2023-07-05,2024-01-01,manufacturer,parts and service,yes,active,2023-10-03
WAR41271,SKU41271,41271.0,6,2024-08-14,2025-02-10,manufacturer,parts and service,no,active,2024-11-12
WAR41272,SKU41272,41272.0,6,2023-08-14,2024-02-10,manufacturer,parts and service,yes,expired,2023-11-12
WAR41273,SKU41273,41273.0,12,2024-02-12,2025-02-06,seller,parts and service,no,expired,2024-08-10
WAR41274,SKU41274,41274.0,24,2022-12-08,2024-11-27,seller,parts and service,no,active,2023-12-03
WAR41275,SKU41275,41275.0,6,2025-01-25,2025-07-24,seller,parts and service,no,expired,2025-04-25
WAR41276,SKU41276,41276.0,24,2025-06-01,2027-05-22,seller,parts and service,no,expired,2026-05-27
WAR41277,SKU41277,41277.0,6,2025-08-11,2026-02-07,manufacturer,parts and service,yes,active,2025-11-09
WAR41278,SKU41278,41278.0,6,2025-08-29,2026-02-25,manufacturer,parts and service,yes,expired,2025-11-27
WAR41279,SKU41279,41279.0,6,2022-07-26,2023-01-22,manufacturer,parts and service,yes,expired,2022-10-24
WAR41280,SKU41280,41280.0,24,2023-05-26,2025-05-15,manufacturer,parts and service,no,expired,2024-05-20
WAR41281,SKU41281,41281.0,6,2024-08-07,2025-02-03,manufacturer,parts and service,yes,expired,2024-11-05
WAR41282,SKU41282,41282.0,24,2023-03-29,2025-03-18,seller,parts and service,no,active,2024-03-23
WAR41283,SKU41283,41283.0,6,2022-10-25,2023-04-23,manufacturer,parts and service,no,expired,2023-01-23
WAR41284,SKU41284,41284.0,12,2024-06-15,2025-06-10,seller,parts and service,no,active,2024-12-12
