product_id,marketplace_name,product_name,brand,category,condition,resale_price,seller_name,seller_rating,location,listing_date,product_url,availability_status,scraped_date,model_code,sku_id,matched_model_name,levenshtein_distance
34530.0,olx,product 34530,apple,mobile,refurbished,11031.0,seller_34530,4.6,bangalore,2024-03-22,https://example.com/product/34530,available,2024-04-21,product 34530,SKU34530,iphone 15 pro,0
34531.0,olx,product 34531,hp,accessories,good,30159.0,seller_34531,3.5,vizag,2023-02-27,https://example.com/product/34531,sold,2023-02-28,product 34531,SKU34531,hp ergonomic mouse,0
34532.0,olx,product 34532,lenovo,furniture,refurbished,31706.0,seller_34532,4.8,vizag,2023-11-02,https://example.com/product/34532,available,2023-11-04,product 34532,SKU34532,lenovo furniture device,0
34533.0,olx,product 34533,samsung,accessories,refurbished,14250.0,seller_34533,4.0,vijayawada,2022-09-02,https://example.com/product/34533,available,2022-09-05,product 34533,SKU34533,galaxy watch 6,0
34534.0,olx,product 34534,lenovo,furniture,good,36487.0,seller_34534,4.7,vizag,2023-06-05,https://example.com/product/34534,available,2023-06-09,product 34534,SKU34534,lenovo furniture device,0
34535.0,olx,product 34535,hp,mobile,like new,32631.0,seller_34535,4.4,vizag,2023-12-13,https://example.com/product/34535,sold,2023-12-18,product 34535,SKU34535,hp elite x3,0
34536.0,olx,product 34536,apple,accessories,like new,40161.0,seller_34536,4.7,vizag,2022-11-29,https://example.com/product/34536,sold,2022-12-05,product 34536,SKU34536,airpods pro (2nd gen),0
34537.0,olx,product 34537,lenovo,electronics,new,49302.0,seller_34537,4.5,vijayawada,2022-12-26,https://example.com/product/34537,sold,2023-01-02,product 34537,SKU34537,"thinkvision monitor 27""",0
34538.0,olx,product 34538,samsung,laptop,refurbished,22328.0,seller_34538,3.5,vijayawada,2024-08-16,https://example.com/product/34538,sold,2024-08-24,product 34538,SKU34538,galaxy book4 ultra,0
34539.0,olx,product 34539,hp,accessories,like new,17553.0,seller_34539,4.9,hyderabad,2025-01-18,https://example.com/product/34539,sold,2025-01-27,product 34539,SKU34539,hp usb-c multiport hub,0
34540.0,olx,product 34540,lenovo,electronics,like new,27492.0,seller_34540,3.6,vizag,2022-06-21,https://example.com/product/34540,sold,2022-07-01,product 34540,SKU34540,"thinkvision monitor 27""",0
34541.0,olx,product 34541,dell,furniture,new,10201.0,seller_34541,4.5,vizag,2022-10-28,https://example.com/product/34541,available,2022-11-08,product 34541,SKU34541,dell furniture device,0
34542.0,olx,product 34542,hp,mobile,new,47336.0,seller_34542,4.2,hyderabad,2022-10-03,https://example.com/product/34542,sold,2022-10-15,product 34542,SKU34542,hp elite x3,0
34543.0,olx,product 34543,dell,electronics,like new,40770.0,seller_34543,4.6,vizag,2025-03-06,https://example.com/product/34543,sold,2025-03-19,product 34543,SKU34543,dell gaming monitor s2721dgf,0
34544.0,olx,product 34544,lenovo,electronics,refurbished,16666.0,seller_34544,3.6,vizag,2022-04-20,https://example.com/product/34544,available,2022-05-04,product 34544,SKU34544,tab p11 pro,0
34545.0,olx,product 34545,dell,laptop,good,20302.0,seller_34545,4.5,vijayawada,2023-01-22,https://example.com/product/34545,available,2023-02-06,product 34545,SKU34545,inspiron 15,0
34546.0,olx,product 34546,dell,accessories,refurbished,21141.0,seller_34546,5.0,hyderabad,2022-06-22,https://example.com/product/34546,sold,2022-07-08,product 34546,SKU34546,dell universal dock,0
34547.0,olx,product 34547,samsung,accessories,new,38361.0,seller_34547,4.5,hyderabad,2022-03-23,https://example.com/product/34547,available,2022-04-09,product 34547,SKU34547,galaxy watch 6,0
34548.0,olx,product 34548,lenovo,laptop,refurbished,27387.0,seller_34548,4.4,vizag,2022-10-13,https://example.com/product/34548,available,2022-10-31,product 34548,SKU34548,legion 5 pro,0
34549.0,olx,product 34549,samsung,electronics,like new,22887.0,seller_34549,4.3,bangalore,2024-05-02,https://example.com/product/34549,available,2024-05-21,product 34549,SKU34549,crystal 4k smart tv,0
34550.0,olx,product 34550,samsung,electronics,new,14535.0,seller_34550,4.9,vizag,2022-12-27,https://example.com/product/34550,available,2023-01-16,product 34550,SKU34550,smart monitor m8,0
34551.0,olx,product 34551,dell,electronics,good,14944.0,seller_34551,4.1,vizag,2023-05-10,https://example.com/product/34551,sold,2023-05-31,product 34551,SKU34551,ultrasharp 27 monitor,0
34552.0,olx,product 34552,samsung,accessories,refurbished,15348.0,seller_34552,4.7,hyderabad,2022-08-01,https://example.com/product/34552,sold,2022-08-23,product 34552,SKU34552,galaxy smarttag2,0
34553.0,olx,product 34553,apple,accessories,new,22738.0,seller_34553,4.9,vizag,2024-07-31,https://example.com/product/34553,sold,2024-08-23,product 34553,SKU34553,apple watch series 9,0
34554.0,olx,product 34554,apple,accessories,like new,39006.0,seller_34554,5.0,vijayawada,2024-09-15,https://example.com/product/34554,sold,2024-10-09,product 34554,SKU34554,magic keyboard,0
34555.0,olx,product 34555,apple,mobile,refurbished,19266.0,seller_34555,4.9,bangalore,2023-05-30,https://example.com/product/34555,sold,2023-06-24,product 34555,SKU34555,iphone 15 pro,0
34556.0,olx,product 34556,dell,laptop,refurbished,13074.0,seller_34556,4.6,vijayawada,2023-01-21,https://example.com/product/34556,available,2023-02-16,product 34556,SKU34556,alienware m16,0
34557.0,olx,product 34557,dell,laptop,good,48724.0,seller_34557,4.4,vijayawada,2023-10-04,https://example.com/product/34557,sold,2023-10-31,product 34557,SKU34557,alienware m16,0
34558.0,olx,product 34558,dell,mobile,refurbished,19081.0,seller_34558,4.4,bangalore,2025-06-17,https://example.com/product/34558,sold,2025-07-15,product 34558,SKU34558,dell venue pro 11,0
34559.0,olx,product 34559,dell,furniture,refurbished,11022.0,seller_34559,4.9,vijayawada,2024-02-15,https://example.com/product/34559,sold,2024-03-15,product 34559,SKU34559,dell furniture device,0
34560.0,olx,product 34560,hp,furniture,good,34174.0,seller_34560,4.9,bangalore,2024-01-25,https://example.com/product/34560,sold,2024-02-24,product 34560,SKU34560,hp furniture device,0
34561.0,olx,product 34561,lenovo,laptop,refurbished,17189.0,seller_34561,3.8,bangalore,2023-06-23,https://example.com/product/34561,available,2023-06-24,product 34561,SKU34561,ideapad slim 5,0
34562.0,olx,product 34562,samsung,accessories,good,18596.0,seller_34562,4.8,hyderabad,2025-02-21,https://example.com/product/34562,available,2025-02-23,product 34562,SKU34562,galaxy watch 6,0
34563.0,olx,product 34563,hp,furniture,refurbished,20058.0,seller_34563,4.1,vijayawada,2023-12-24,https://example.com/product/34563,sold,2023-12-27,product 34563,SKU34563,hp furniture device,0
34564.0,olx,product 34564,apple,electronics,like new,39485.0,seller_34564,3.8,vizag,2023-02-04,https://example.com/product/34564,available,2023-02-08,product 34564,SKU34564,ipad air 5th gen,0
34565.0,olx,product 34565,dell,electronics,new,37894.0,seller_34565,4.4,bangalore,2025-02-15,https://example.com/product/34565,available,2025-02-20,product 34565,SKU34565,dell docking station wd19s,0
34566.0,olx,product 34566,samsung,mobile,like new,14747.0,seller_34566,4.4,vijayawada,2024-11-12,https://example.com/product/34566,available,2024-11-18,product 34566,SKU34566,galaxy z flip5,0
34567.0,olx,product 34567,samsung,accessories,like new,41821.0,seller_34567,4.4,bangalore,2023-08-05,https://example.com/product/34567,available,2023-08-12,product 34567,SKU34567,galaxy buds2 pro,0
34568.0,olx,product 34568,dell,accessories,good,27525.0,seller_34568,3.9,vizag,2024-07-14,https://example.com/product/34568,sold,2024-07-22,product 34568,SKU34568,dell pro stereo headset,0
34569.0,olx,product 34569,lenovo,electronics,new,36898.0,seller_34569,3.9,vijayawada,2022-10-04,https://example.com/product/34569,available,2022-10-13,product 34569,SKU34569,"thinkvision monitor 27""",0
34570.0,olx,product 34570,hp,mobile,refurbished,46593.0,seller_34570,3.7,bangalore,2023-09-03,https://example.com/product/34570,sold,2023-09-13,product 34570,SKU34570,hp elite x3,0
34571.0,olx,product 34571,lenovo,laptop,like new,13926.0,seller_34571,4.4,vizag,2024-01-20,https://example.com/product/34571,sold,2024-01-31,product 34571,SKU34571,thinkpad x1 carbon,0
34572.0,olx,product 34572,hp,furniture,new,27529.0,seller_34572,4.3,vijayawada,2025-06-20,https://example.com/product/34572,sold,2025-07-02,product 34572,SKU34572,hp furniture device,0
34573.0,olx,product 34573,dell,furniture,new,16755.0,seller_34573,4.7,hyderabad,2024-01-14,https://example.com/product/34573,sold,2024-01-27,product 34573,SKU34573,dell furniture device,0
34574.0,olx,product 34574,hp,electronics,good,29190.0,seller_34574,4.7,vizag,2024-04-15,https://example.com/product/34574,sold,2024-04-29,product 34574,SKU34574,sprocket photo printer,0
34575.0,olx,product 34575,lenovo,mobile,good,23865.0,seller_34575,4.2,vijayawada,2025-04-26,https://example.com/product/34575,available,2025-05-11,product 34575,SKU34575,lenovo legion phone duel,0
34576.0,olx,product 34576,hp,furniture,new,44116.0,seller_34576,4.1,vizag,2023-05-09,https://example.com/product/34576,sold,2023-05-25,product 34576,SKU34576,hp furniture device,0
34577.0,olx,product 34577,lenovo,electronics,like new,38684.0,seller_34577,4.9,vijayawada,2024-06-23,https://example.com/product/34577,available,2024-07-10,product 34577,SKU34577,"thinkvision monitor 27""",0
34578.0,olx,product 34578,hp,furniture,new,16133.0,seller_34578,4.1,vijayawada,2025-02-19,https://example.com/product/34578,available,2025-03-09,product 34578,SKU34578,hp furniture device,0
34579.0,olx,product 34579,hp,accessories,good,26221.0,seller_34579,3.5,vizag,2022-12-03,https://example.com/product/34579,available,2022-12-22,product 34579,SKU34579,hp ergonomic mouse,0
34580.0,olx,product 34580,hp,furniture,like new,45416.0,seller_34580,4.0,hyderabad,2023-06-24,https://example.com/product/34580,available,2023-07-14,product 34580,SKU34580,hp furniture device,0
34581.0,olx,product 34581,samsung,furniture,new,42750.0,seller_34581,4.9,vizag,2024-03-29,https://example.com/product/34581,available,2024-04-19,product 34581,SKU34581,samsung furniture device,0
34582.0,olx,product 34582,dell,laptop,like new,17023.0,seller_34582,4.3,hyderabad,2025-07-27,https://example.com/product/34582,sold,2025-08-18,product 34582,SKU34582,xps 13,0
34583.0,olx,product 34583,hp,mobile,like new,14862.0,seller_34583,3.9,hyderabad,2025-01-09,https://example.com/product/34583,available,2025-02-01,product 34583,SKU34583,hp elite x3,0
34584.0,olx,product 34584,hp,mobile,new,35741.0,seller_34584,4.9,bangalore,2023-12-20,https://example.com/product/34584,available,2024-01-13,product 34584,SKU34584,hp elite x3,0
34585.0,olx,product 34585,lenovo,accessories,refurbished,14152.0,seller_34585,4.2,hyderabad,2025-07-26,https://example.com/product/34585,available,2025-08-20,product 34585,SKU34585,65w usb-c gan charger,0
34586.0,olx,product 34586,samsung,mobile,good,18889.0,seller_34586,4.3,vizag,2025-01-27,https://example.com/product/34586,sold,2025-02-22,product 34586,SKU34586,galaxy z flip5,0
34587.0,olx,product 34587,hp,accessories,new,34125.0,seller_34587,4.9,bangalore,2022-10-30,https://example.com/product/34587,available,2022-11-26,product 34587,SKU34587,hp usb-c multiport hub,0
34588.0,olx,product 34588,lenovo,electronics,good,35884.0,seller_34588,4.3,bangalore,2023-08-12,https://example.com/product/34588,sold,2023-09-09,product 34588,SKU34588,tab p11 pro,0
34589.0,olx,product 34589,lenovo,accessories,like new,22484.0,seller_34589,4.6,vizag,2022-06-05,https://example.com/product/34589,available,2022-07-04,product 34589,SKU34589,65w usb-c gan charger,0
34590.0,olx,product 34590,apple,furniture,new,26567.0,seller_34590,4.8,vizag,2023-07-01,https://example.com/product/34590,available,2023-07-31,product 34590,SKU34590,apple furniture device,0
34591.0,olx,product 34591,dell,laptop,refurbished,34053.0,seller_34591,4.9,hyderabad,2023-08-13,https://example.com/product/34591,available,2023-08-14,product 34591,SKU34591,latitude 5420,0
34592.0,olx,product 34592,samsung,laptop,refurbished,17470.0,seller_34592,4.2,vijayawada,2022-05-29,https://example.com/product/34592,available,2022-05-31,product 34592,SKU34592,galaxy book go,0
34593.0,olx,product 34593,dell,mobile,like new,43402.0,seller_34593,3.8,hyderabad,2022-07-09,https://example.com/product/34593,sold,2022-07-12,product 34593,SKU34593,dell venue pro 11,0
34594.0,olx,product 34594,samsung,mobile,good,35074.0,seller_34594,3.5,vijayawada,2022-09-19,https://example.com/product/34594,sold,2022-09-23,product 34594,SKU34594,galaxy s23,0
34595.0,olx,product 34595,samsung,mobile,new,19732.0,seller_34595,4.8,hyderabad,2023-10-01,https://example.com/product/34595,sold,2023-10-06,product 34595,SKU34595,galaxy s23,0
34596.0,olx,product 34596,hp,electronics,good,29940.0,seller_34596,4.9,vizag,2022-08-26,https://example.com/product/34596,available,2022-09-01,product 34596,SKU34596,sprocket photo printer,0
34597.0,olx,product 34597,samsung,laptop,refurbished,45909.0,seller_34597,3.8,bangalore,2023-11-11,https://example.com/product/34597,sold,2023-11-18,product 34597,SKU34597,galaxy book4 ultra,0
34598.0,olx,product 34598,hp,laptop,good,12240.0,seller_34598,3.8,hyderabad,2024-01-18,https://example.com/product/34598,sold,2024-01-26,product 34598,SKU34598,pavilion 15,0
34599.0,olx,product 34599,apple,furniture,good,39923.0,seller_34599,4.4,vijayawada,2022-11-17,https://example.com/product/34599,sold,2022-11-26,product 34599,SKU34599,apple furniture device,0
34600.0,olx,product 34600,lenovo,furniture,good,39577.0,seller_34600,3.9,vijayawada,2024-04-16,https://example.com/product/34600,available,2024-04-26,product 34600,SKU34600,lenovo furniture device,0
34601.0,olx,product 34601,dell,laptop,like new,49472.0,seller_34601,4.6,vijayawada,2024-12-26,https://example.com/product/34601,available,2025-01-06,product 34601,SKU34601,xps 13,0
34602.0,olx,product 34602,hp,electronics,good,33232.0,seller_34602,3.9,vizag,2023-09-25,https://example.com/product/34602,available,2023-10-07,product 34602,SKU34602,sprocket photo printer,0
34603.0,olx,product 34603,lenovo,electronics,like new,26444.0,seller_34603,4.8,bangalore,2023-12-24,https://example.com/product/34603,sold,2024-01-06,product 34603,SKU34603,tab p11 pro,0
34604.0,olx,product 34604,hp,accessories,new,28907.0,seller_34604,4.8,vizag,2022-08-14,https://example.com/product/34604,available,2022-08-28,product 34604,SKU34604,hp wireless keyboard 230,0
34605.0,olx,product 34605,apple,electronics,new,18801.0,seller_34605,4.9,hyderabad,2024-07-08,https://example.com/product/34605,available,2024-07-23,product 34605,SKU34605,studio display,0
34606.0,olx,product 34606,lenovo,electronics,refurbished,24433.0,seller_34606,3.7,vijayawada,2022-09-28,https://example.com/product/34606,available,2022-10-14,product 34606,SKU34606,"thinkvision monitor 27""",0
34607.0,olx,product 34607,apple,mobile,like new,16183.0,seller_34607,3.6,vizag,2024-06-10,https://example.com/product/34607,sold,2024-06-27,product 34607,SKU34607,iphone 15 pro,0
34608.0,olx,product 34608,dell,accessories,good,10969.0,seller_34608,3.8,vizag,2024-11-04,https://example.com/product/34608,available,2024-11-22,product 34608,SKU34608,dell pro stereo headset,0
34609.0,olx,product 34609,lenovo,laptop,like new,18939.0,seller_34609,4.8,bangalore,2025-01-15,https://example.com/product/34609,available,2025-02-03,product 34609,SKU34609,thinkpad x1 carbon,0
34610.0,olx,product 34610,hp,accessories,new,34904.0,seller_34610,4.4,vijayawada,2022-11-24,https://example.com/product/34610,sold,2022-12-14,product 34610,SKU34610,hp ergonomic mouse,0
34611.0,olx,product 34611,lenovo,mobile,good,40000.0,seller_34611,4.1,vizag,2023-03-09,https://example.com/product/34611,sold,2023-03-30,product 34611,SKU34611,lenovo thinkphone,0
34612.0,olx,product 34612,apple,laptop,new,28340.0,seller_34612,4.3,hyderabad,2022-08-18,https://example.com/product/34612,available,2022-09-09,product 34612,SKU34612,macbook air m2,0
34613.0,olx,product 34613,apple,laptop,good,23133.0,seller_34613,5.0,vizag,2024-01-19,https://example.com/product/34613,sold,2024-02-11,product 34613,SKU34613,"macbook pro 16""",0
34614.0,olx,product 34614,hp,accessories,like new,44068.0,seller_34614,4.1,bangalore,2023-03-10,https://example.com/product/34614,available,2023-04-03,product 34614,SKU34614,hp ergonomic mouse,0
34615.0,olx,product 34615,samsung,accessories,good,30118.0,seller_34615,4.1,vizag,2022-06-02,https://example.com/product/34615,available,2022-06-27,product 34615,SKU34615,galaxy watch 6,0
34616.0,olx,product 34616,hp,mobile,refurbished,16044.0,seller_34616,4.6,vijayawada,2023-11-05,https://example.com/product/34616,available,2023-12-01,product 34616,SKU34616,hp elite x3,0
34617.0,olx,product 34617,lenovo,electronics,good,32805.0,seller_34617,4.0,bangalore,2024-04-14,https://example.com/product/34617,available,2024-05-11,product 34617,SKU34617,tab p11 pro,0
34618.0,olx,product 34618,lenovo,laptop,new,20806.0,seller_34618,4.3,bangalore,2024-11-30,https://example.com/product/34618,sold,2024-12-28,product 34618,SKU34618,ideapad slim 5,0
34619.0,olx,product 34619,lenovo,mobile,good,24031.0,seller_34619,3.9,vijayawada,2025-06-19,https://example.com/product/34619,available,2025-07-18,product 34619,SKU34619,lenovo thinkphone,0
34620.0,olx,product 34620,apple,accessories,good,14626.0,seller_34620,3.5,hyderabad,2024-03-11,https://example.com/product/34620,available,2024-04-10,product 34620,SKU34620,magic keyboard,0
34621.0,olx,product 34621,apple,mobile,like new,47558.0,seller_34621,3.6,hyderabad,2024-09-06,https://example.com/product/34621,sold,2024-09-07,product 34621,SKU34621,iphone 14,0
34622.0,olx,product 34622,dell,furniture,new,49175.0,seller_34622,4.9,hyderabad,2024-05-31,https://example.com/product/34622,available,2024-06-02,product 34622,SKU34622,dell furniture device,0
34623.0,olx,product 34623,hp,furniture,like new,18778.0,seller_34623,4.4,vijayawada,2025-02-03,https://example.com/product/34623,available,2025-02-06,product 34623,SKU34623,hp furniture device,0
34624.0,olx,product 34624,apple,furniture,new,46080.0,seller_34624,3.6,bangalore,2024-11-04,https://example.com/product/34624,available,2024-11-08,product 34624,SKU34624,apple furniture device,0
34625.0,olx,product 34625,hp,mobile,good,30694.0,seller_34625,3.7,bangalore,2025-08-14,https://example.com/product/34625,available,2025-08-19,product 34625,SKU34625,hp elite x3,0
34626.0,olx,product 34626,samsung,laptop,new,33042.0,seller_34626,3.7,hyderabad,2024-05-10,https://example.com/product/34626,sold,2024-05-16,product 34626,SKU34626,galaxy book4 ultra,0
34627.0,olx,product 34627,samsung,electronics,good,21885.0,seller_34627,4.1,vizag,2023-05-30,https://example.com/product/34627,sold,2023-06-06,product 34627,SKU34627,smart monitor m8,0
34628.0,olx,product 34628,dell,laptop,refurbished,30560.0,seller_34628,4.7,vizag,2024-07-25,https://example.com/product/34628,sold,2024-08-02,product 34628,SKU34628,alienware m16,0
34629.0,olx,product 34629,apple,laptop,good,41643.0,seller_34629,3.8,hyderabad,2024-12-13,https://example.com/product/34629,sold,2024-12-22,product 34629,SKU34629,"macbook pro 16""",0
34630.0,olx,product 34630,hp,accessories,good,30192.0,seller_34630,4.3,vizag,2024-09-29,https://example.com/product/34630,available,2024-10-09,product 34630,SKU34630,hp usb-c multiport hub,0
34631.0,olx,product 34631,hp,electronics,good,32901.0,seller_34631,4.0,bangalore,2025-01-25,https://example.com/product/34631,available,2025-02-05,product 34631,SKU34631,reverb g2 vr headset,0
34632.0,olx,product 34632,lenovo,laptop,good,38223.0,seller_34632,4.4,vizag,2022-10-18,https://example.com/product/34632,sold,2022-10-30,product 34632,SKU34632,yoga slim 7i,0
34633.0,olx,product 34633,apple,furniture,new,36195.0,seller_34633,3.7,bangalore,2022-09-18,https://example.com/product/34633,sold,2022-10-01,product 34633,SKU34633,apple furniture device,0
34634.0,olx,product 34634,dell,laptop,good,43536.0,seller_34634,3.7,bangalore,2022-06-28,https://example.com/product/34634,sold,2022-07-12,product 34634,SKU34634,inspiron 15,0
34635.0,olx,product 34635,dell,mobile,new,45711.0,seller_34635,3.9,vijayawada,2022-11-02,https://example.com/product/34635,sold,2022-11-17,product 34635,SKU34635,dell venue pro 11,0
34636.0,olx,product 34636,lenovo,laptop,like new,12118.0,seller_34636,3.8,vizag,2024-09-14,https://example.com/product/34636,sold,2024-09-30,product 34636,SKU34636,ideapad slim 5,0
34637.0,olx,product 34637,lenovo,furniture,like new,29747.0,seller_34637,3.7,bangalore,2025-06-15,https://example.com/product/34637,sold,2025-07-02,product 34637,SKU34637,lenovo furniture device,0
34638.0,olx,product 34638,hp,accessories,good,28885.0,seller_34638,4.1,vizag,2023-03-30,https://example.com/product/34638,sold,2023-04-17,product 34638,SKU34638,hp ergonomic mouse,0
34639.0,olx,product 34639,samsung,furniture,refurbished,20007.0,seller_34639,4.6,vijayawada,2024-05-11,https://example.com/product/34639,available,2024-05-30,product 34639,SKU34639,samsung furniture device,0
34640.0,olx,product 34640,hp,electronics,refurbished,13993.0,seller_34640,4.9,vizag,2023-05-01,https://example.com/product/34640,sold,2023-05-21,product 34640,SKU34640,series 7 pro monitor,0
34641.0,olx,product 34641,samsung,accessories,like new,29885.0,seller_34641,3.9,hyderabad,2025-08-28,https://example.com/product/34641,available,2025-09-18,product 34641,SKU34641,10000mah power bank,0
34642.0,olx,product 34642,hp,electronics,new,19052.0,seller_34642,4.7,bangalore,2022-11-24,https://example.com/product/34642,available,2022-12-16,product 34642,SKU34642,series 7 pro monitor,0
34643.0,olx,product 34643,dell,electronics,like new,10224.0,seller_34643,4.1,vijayawada,2022-10-18,https://example.com/product/34643,available,2022-11-10,product 34643,SKU34643,dell gaming monitor s2721dgf,0
34644.0,olx,product 34644,apple,electronics,like new,16459.0,seller_34644,4.9,vizag,2024-08-25,https://example.com/product/34644,sold,2024-09-18,product 34644,SKU34644,"ipad pro 11""",0
34645.0,olx,product 34645,apple,accessories,good,42893.0,seller_34645,4.0,bangalore,2024-12-10,https://example.com/product/34645,sold,2025-01-04,product 34645,SKU34645,magsafe battery pack,0
34646.0,olx,product 34646,apple,electronics,like new,27776.0,seller_34646,3.6,hyderabad,2024-02-16,https://example.com/product/34646,available,2024-03-13,product 34646,SKU34646,studio display,0
34647.0,olx,product 34647,dell,mobile,like new,19480.0,seller_34647,5.0,vizag,2025-08-26,https://example.com/product/34647,available,2025-09-22,product 34647,SKU34647,dell venue pro 11,0
34648.0,olx,product 34648,lenovo,accessories,like new,23948.0,seller_34648,3.6,vizag,2025-04-10,https://example.com/product/34648,available,2025-05-08,product 34648,SKU34648,65w usb-c gan charger,0
34649.0,olx,product 34649,apple,electronics,like new,28963.0,seller_34649,3.8,hyderabad,2023-03-07,https://example.com/product/34649,available,2023-04-05,product 34649,SKU34649,apple tv 4k,0
34650.0,olx,product 34650,dell,electronics,refurbished,48779.0,seller_34650,4.4,hyderabad,2025-08-01,https://example.com/product/34650,available,2025-08-31,product 34650,SKU34650,ultrasharp 27 monitor,0
34651.0,olx,product 34651,samsung,furniture,refurbished,45930.0,seller_34651,4.8,vizag,2025-01-12,https://example.com/product/34651,sold,2025-01-13,product 34651,SKU34651,samsung furniture device,0
34652.0,olx,product 34652,lenovo,accessories,new,21606.0,seller_34652,4.4,vijayawada,2025-09-15,https://example.com/product/34652,sold,2025-09-17,product 34652,SKU34652,65w usb-c gan charger,0
34653.0,olx,product 34653,dell,electronics,new,18581.0,seller_34653,4.2,vizag,2023-12-20,https://example.com/product/34653,available,2023-12-23,product 34653,SKU34653,dell docking station wd19s,0
34654.0,olx,product 34654,hp,laptop,new,29295.0,seller_34654,3.9,vizag,2023-01-09,https://example.com/product/34654,sold,2023-01-13,product 34654,SKU34654,victus 16,0
34655.0,olx,product 34655,samsung,mobile,good,24399.0,seller_34655,4.3,vizag,2025-03-11,https://example.com/product/34655,sold,2025-03-16,product 34655,SKU34655,galaxy s24 ultra,0
34656.0,olx,product 34656,samsung,accessories,new,43550.0,seller_34656,4.3,vizag,2022-07-17,https://example.com/product/34656,sold,2022-07-23,product 34656,SKU34656,galaxy smarttag2,0
34657.0,olx,product 34657,hp,electronics,refurbished,32251.0,seller_34657,3.7,vijayawada,2023-08-20,https://example.com/product/34657,available,2023-08-27,product 34657,SKU34657,sprocket photo printer,0
34658.0,olx,product 34658,apple,mobile,like new,32000.0,seller_34658,3.5,bangalore,2023-09-11,https://example.com/product/34658,sold,2023-09-19,product 34658,SKU34658,iphone 13 mini,0
34659.0,olx,product 34659,apple,electronics,new,29599.0,seller_34659,3.6,vizag,2023-01-10,https://example.com/product/34659,available,2023-01-19,product 34659,SKU34659,ipad air 5th gen,0
34660.0,olx,product 34660,lenovo,electronics,like new,34502.0,seller_34660,4.1,vijayawada,2024-03-18,https://example.com/product/34660,sold,2024-03-28,product 34660,SKU34660,smart clock 2,0
34661.0,olx,product 34661,dell,mobile,like new,47549.0,seller_34661,3.9,hyderabad,2023-02-19,https://example.com/product/34661,sold,2023-03-02,product 34661,SKU34661,dell venue pro 11,0
34662.0,olx,product 34662,lenovo,furniture,like new,38528.0,seller_34662,4.2,vizag,2025-07-30,https://example.com/product/34662,available,2025-08-11,product 34662,SKU34662,lenovo furniture device,0
34663.0,olx,product 34663,hp,furniture,like new,11225.0,seller_34663,4.6,bangalore,2025-05-11,https://example.com/product/34663,sold,2025-05-24,product 34663,SKU34663,hp furniture device,0
34664.0,olx,product 34664,hp,accessories,like new,32471.0,seller_34664,4.3,vijayawada,2025-10-14,https://example.com/product/34664,sold,2025-10-28,product 34664,SKU34664,hp ergonomic mouse,0
34665.0,olx,product 34665,dell,laptop,good,28823.0,seller_34665,3.6,vijayawada,2023-12-20,https://example.com/product/34665,available,2024-01-04,product 34665,SKU34665,xps 13,0
34666.0,olx,product 34666,lenovo,mobile,good,37803.0,seller_34666,4.5,vizag,2024-05-29,https://example.com/product/34666,sold,2024-06-14,product 34666,SKU34666,lenovo legion phone duel,0
34667.0,olx,product 34667,dell,electronics,good,16247.0,seller_34667,3.8,vijayawada,2024-04-29,https://example.com/product/34667,sold,2024-05-16,product 34667,SKU34667,dell docking station wd19s,0
34668.0,olx,product 34668,hp,furniture,refurbished,15214.0,seller_34668,4.7,vijayawada,2023-10-21,https://example.com/product/34668,available,2023-11-08,product 34668,SKU34668,hp furniture device,0
34669.0,olx,product 34669,dell,laptop,good,17747.0,seller_34669,4.9,bangalore,2024-04-01,https://example.com/product/34669,available,2024-04-20,product 34669,SKU34669,latitude 5420,0
34670.0,olx,product 34670,dell,laptop,good,27196.0,seller_34670,4.8,hyderabad,2023-07-06,https://example.com/product/34670,available,2023-07-26,product 34670,SKU34670,xps 13,0
34671.0,olx,product 34671,apple,electronics,refurbished,24837.0,seller_34671,4.5,vizag,2023-04-01,https://example.com/product/34671,sold,2023-04-22,product 34671,SKU34671,apple tv 4k,0
34672.0,olx,product 34672,samsung,accessories,new,35724.0,seller_34672,4.2,hyderabad,2024-09-20,https://example.com/product/34672,available,2024-10-12,product 34672,SKU34672,10000mah power bank,0
34673.0,olx,product 34673,samsung,electronics,refurbished,21717.0,seller_34673,4.6,bangalore,2023-10-03,https://example.com/product/34673,sold,2023-10-26,product 34673,SKU34673,crystal 4k smart tv,0
34674.0,olx,product 34674,apple,electronics,like new,24997.0,seller_34674,4.2,bangalore,2025-01-01,https://example.com/product/34674,sold,2025-01-25,product 34674,SKU34674,"ipad pro 11""",0
34675.0,olx,product 34675,samsung,electronics,good,48377.0,seller_34675,3.8,hyderabad,2022-08-03,https://example.com/product/34675,sold,2022-08-28,product 34675,SKU34675,smart monitor m8,0
34676.0,olx,product 34676,samsung,accessories,good,34544.0,seller_34676,4.8,bangalore,2025-04-21,https://example.com/product/34676,available,2025-05-17,product 34676,SKU34676,10000mah power bank,0
34677.0,olx,product 34677,hp,electronics,like new,34412.0,seller_34677,3.6,vijayawada,2023-10-04,https://example.com/product/34677,sold,2023-10-31,product 34677,SKU34677,sprocket photo printer,0
34678.0,olx,product 34678,apple,laptop,like new,32608.0,seller_34678,3.8,bangalore,2025-06-28,https://example.com/product/34678,available,2025-07-26,product 34678,SKU34678,macbook air m2,0
